lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
# Adaptation terminated
# Step size = 0.180515
# Diagonal elements of inverse mass matrix:
# 4.26879, 3.67703, 1.21578, 1.26412, 0.329075, 1.01583, 0.99789, 0.901278, 0.985468, 0.91373, 0.900276, 0.986001, 1.01599, 0.942011, 0.934815, 0.987619, 0.949698, 0.990139, 0.933901, 1.08769, 0.900498, 0.981759, 0.930725, 3.23428
-10.318,0.998089,0.180515,5,31,0,17.3618,0.0595242,0.114958,0.441431,0.326211,1,-0.607474,0,0.79434,-1.31041,0.628561,0.662992,-0.226224,1.86473,-0.0563793,0.293119,1.0631,0.0883304,0.994356,0.420349,-0.497116,0.990008,-0.627174,0.949161,0.445211,0.764241,0.626616,0.866382,0.441431,-0.198164,0,0.259122,-0.578454,0.277466,0.292665,-0.0998622,0.823148,-0.0248876,0.129392,0.469286,0.0389918,0.517336,-0.0156367,-0.260195,0.301363,-0.532037,0.257121,0.0572784,-0.0126368,0.144866,0.588084,0.5144,0.528195,1.02682,1.05684,0.0137951,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0,0
-11.6208,0.977639,0.180515,5,31,0,24.5245,-0.439101,1.2984,0.225064,0.597983,1,0.557585,0,0.83012,1.35491,-0.371522,-0.993322,1.23774,-1.9387,0.498713,-1.02457,-0.804739,-0.137818,-1.12247,-1.21787,0.118907,-0.293641,0.926869,-0.0547696,-0.226406,-0.0525824,0.180317,0.126705,0.225064,0.333427,0,0.496398,0.304942,-0.0836161,-0.223561,0.278571,-0.436332,0.112242,-0.230594,-0.181118,-0.0310178,-0.10543,-0.728421,-0.272175,0.266933,-0.18632,0.139096,-0.454007,-0.294423,0.0435571,0.588084,0.39286,0.77292,1.96742,5.26023,0.380059,1,65,26,14,10,208,10,39,0,11,104,13,25,10,402,21,76,0
-9.33961,0.976732,0.180515,5,31,0,23.1654,1.40365,1.41046,0.693651,0.162129,1,-0.418799,0,0.908079,0.114919,-0.211027,-0.194828,-0.561169,1.17731,-0.291455,1.85394,0.299844,-0.167827,0.135216,-0.98213,-0.221113,-1.44293,-0.454607,-0.616619,-0.386618,-0.773086,-0.628344,0.332375,0.693651,-0.0678995,0,0.147226,0.0797137,-0.146379,-0.135143,-0.389255,0.816639,-0.202168,1.28599,0.207987,-0.116414,0.0121044,-0.130266,-0.0193248,-0.174333,-0.146868,-0.0709927,-0.182802,-0.134178,-0.0811131,0.588084,0.78578,0.802833,1.0217,1.11007,0.0170529,9,0,0,0,45,380,30,86,78,11,0,0,0,11,385,19,79,90
-11.024,0.989229,0.180515,4,15,0,17.5608,1.82667,-0.256407,0.182085,1.09311,1,-0.0755938,0,0.997139,0.0880396,-0.552401,0.222553,0.599137,1.17997,-0.285704,-2.14107,-0.436501,-0.0197975,-0.401199,-0.473781,0.196287,0.5656,0.0977469,-0.978782,-0.309932,-1.73071,0.987716,0.31778,0.182085,-0.0826321,0,1.08998,0.0160307,-0.100584,0.0405237,0.109094,0.214856,-0.0520226,-0.389857,-0.0794804,-0.00360484,-0.444574,-0.470765,0.195558,0.566984,0.0090384,-1.04324,-0.160899,-1.85037,1.07823,0.588084,0.86012,0.446287,0.518865,0.131076,-0.413834,11,187,65,0,47,429,0,77,0,4,55,7,0,6,113,0,12,0
-15.8825,0.992985,0.180515,4,15,0,23.501,-2.00698,-2.08952,0.406127,0.102873,1,0.207382,0,0.97826,1.49802,1.42527,-0.356374,-0.367834,0.27154,0.823782,3.32505,-0.962422,-1.0709,0.239029,0.125415,-0.846678,-0.257954,-0.469646,0.309612,-0.432767,1.24419,0.924808,0.673126,0.406127,0.0213341,0,0.100637,0.608387,0.578842,-0.144733,-0.149388,0.11028,0.33456,1.3504,-0.390866,-0.434924,0.056014,0.0430283,-0.0928099,-0.0338071,-0.0414707,0.048733,0.0273848,0.104679,0.0702229,0.588084,0.124327,0.110494,0.888737,0.874916,-0.013833,0,0,0,0,7,0,0,11,0,0,0,0,0,2,0,0,18,0
-18.8484,0.984372,0.180515,5,31,0,29.6654,1.62365,1.83555,0.0462174,0.385276,1,-0.201666,0,0.979454,-1.29486,-1.58273,0.133899,0.280722,-0.970036,-1.04823,-3.06093,0.982218,1.149,0.607985,0.742054,0.659561,0.610921,-0.595396,-0.0237853,0.878071,-2.08381,-1.4172,0.348348,0.0462174,-0.077697,0,0.377361,-0.0598452,-0.0731496,0.00618846,0.0129743,-0.0448326,-0.0484466,-0.141468,0.0453955,0.0531038,0.330036,0.402995,0.238489,0.208726,-0.14931,0.0724688,0.569174,-0.862663,-0.624069,0.588084,0.835216,0.856948,1.02602,1.1819,0.0217327,9,0,66,26,41,0,23,83,0,10,0,16,33,11,0,28,72,0
-17.8819,0.991327,0.180515,4,31,0,35.3618,1.16898,1.78986,0.0583429,0.312448,1,-0.180529,0,0.98357,-1.29831,-1.70061,0.526804,0.444741,-0.831467,-0.532236,-2.78656,1.03206,1.36921,0.756697,0.670625,0.361844,0.583802,-0.463787,0.130372,1.25506,-1.92761,-1.482,0.374894,0.0583429,-0.0564057,0,0.307314,-0.0757472,-0.0992187,0.0307353,0.0259475,-0.0485102,-0.0310522,-0.162576,0.0602133,0.0798839,0.305776,0.302017,0.0814849,0.154324,-0.0956288,0.0700865,0.542876,-0.650595,-0.532672,0.588084,0.762836,0.853258,1.11853,1.80777,0.0904221,8,163,56,25,43,390,24,73,84,12,151,18,31,12,441,28,81,77
-16.4368,0.997668,0.180515,5,31,0,29.1258,-0.353513,-1.86764,0.284047,0.437187,1,0.114323,0,0.993444,1.70889,1.12104,-0.919025,-0.172152,1.42308,0.551055,3.24023,-0.552152,-1.37938,0.38323,-0.707809,0.382166,-0.264791,0.610076,-0.151824,-1.23221,1.50314,1.21764,0.580063,0.284047,0.0499807,0,0.434321,0.485407,0.318429,-0.261047,-0.0488993,0.404223,0.156526,0.920378,-0.156837,-0.39181,0.251856,-0.251386,0.120049,-0.123608,0.336095,-0.0383979,-0.373223,0.625249,0.459903,0.588084,0.413702,0.140781,0.340296,0.232205,-0.272921,5,105,0,0,31,0,0,0,0,1,24,0,0,4,0,0,0,0
-16.1181,0.995314,0.180515,5,31,0,26.7521,0.0638742,-3.54078,0.444583,0.353986,1,0.662182,0,0.749343,1.35769,0.836816,-1.18518,1.90182,0.283922,0.250015,2.50882,-0.397744,-1.14213,-0.202467,-1.03266,-0.496196,0.59817,0.50381,-0.880211,-0.180844,0.20027,0.149306,0.954538,0.444583,0.234403,0,0.265257,0.603607,0.372035,-0.52691,0.845518,0.126227,0.111152,1.11538,-0.17683,-0.507771,0.264541,-0.0777688,-0.409429,0.604462,0.200191,-0.174878,0.540105,-0.0401095,-0.228114,0.588084,0.515444,0.0302817,0.0587487,0.029356,-0.485163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.3493,0.99948,0.180515,4,15,0,23.8104,-0.106622,-1.62921,0.120777,0.69907,1,0.327949,0,0.944696,-0.529415,-0.12662,-0.00260608,-0.831645,1.58642,0.913615,0.199801,0.374871,1.52855,-1.81549,0.720092,-0.369236,-0.0729058,-0.742432,-0.412385,-0.864348,-0.457847,0.334344,0.547447,0.120777,0.229259,0,0.660408,-0.0639414,-0.0152928,-0.000314755,-0.100444,0.191604,0.110344,0.0241314,0.045276,0.184614,-1.32034,0.446526,-0.244444,-0.23881,-0.126606,-0.0628882,-0.525017,-0.216423,0.571238,0.588084,0.473437,0.181407,0.383171,0.246476,-0.292029,6,0,0,18,0,224,0,43,56,0,0,0,8,0,72,0,12,24
-8.52487,0.971368,0.180515,4,15,0,19.6888,-0.241166,2.38639,0.641251,0.0862136,1,-0.324516,0,0.94588,0.0165485,-0.57141,1.02064,0.228687,-1.52088,-0.914572,-0.432249,-0.0345948,-0.918045,0.254608,-0.611387,-0.616198,-0.220552,0.636257,0.0700454,0.42945,-0.653839,-0.440987,0.453927,0.641251,-0.0279777,0,0.0815478,0.0106118,-0.366417,0.654487,0.146646,-0.975268,-0.58647,-0.27718,-0.0221839,-0.588697,0.0202997,-0.0338705,-0.0788048,-0.0243837,0.0944361,0.0312996,0.047114,-0.0523512,-0.0102767,0.588084,0.443825,0.915547,2.06286,13.5852,0.471722,4,84,47,0,0,0,5,0,0,10,155,19,0,0,0,29,0,0
-12.1078,0.979083,0.180515,4,15,0,18.4677,-1.07167,0.427378,0.374109,1.09897,1,0.801789,0,0.597608,0.289589,0.844453,-1.1046,-1.15848,0.739618,1.4579,0.274772,0.143669,-0.039418,0.459693,1.46983,-0.368148,0.9639,0.402133,-0.96092,0.984789,-0.0557076,-0.782483,0.702874,0.374109,0.881142,0,0.656753,0.108338,0.315918,-0.413239,-0.433398,0.276698,0.545415,0.102795,0.0537479,-0.0147466,0.557074,1.7094,-1.21509,-0.387742,0.915811,0.653533,0.888877,0.0900068,-0.548631,0.588084,0.259872,0.588784,2.26567,4.07787,0.328912,4,79,0,0,0,215,0,23,22,11,151,0,0,0,391,0,63,41
-12.7944,0.995816,0.180515,4,31,0,24.6732,1.0091,2.78394,0.637916,0.100165,1,-0.656021,0,0.754743,-1.35224,-0.583406,-1.86995,-0.527511,0.584928,-1.76904,0.526129,0.48223,0.362502,-0.0457759,-0.494475,-0.836401,-0.105644,-0.838949,-0.746666,-1.06919,-0.723004,0.182178,0.518424,0.637916,-0.0657106,0,0.0755991,-0.862613,-0.372164,-1.19287,-0.336508,0.373135,-1.1285,0.335626,0.307622,0.231246,0.0853956,0.000954084,0.0596446,0.0266765,-0.10186,0.0597974,-0.115402,-0.086346,-0.0100478,0.588084,0.72007,0.941537,1.30756,6.26083,0.221467,0,0,33,19,38,0,0,0,0,0,0,19,32,12,0,0,0,0
-14.762,0.992681,0.180515,5,31,0,24.1993,-2.86795,-2.15989,0.653073,0.100204,1,-0.409027,0,0.912522,-0.015458,-1.50404,1.35595,-1.94394,-0.79328,-2.22854,-1.06039,-0.521029,0.0224944,-0.244376,-0.0212934,-1.04002,0.413946,-0.507939,0.46098,-0.739916,0.691986,-0.653701,0.674691,0.653073,-0.0409861,0,0.0914384,-0.0100952,-0.982248,0.885536,-1.26954,-0.51807,-1.4554,-0.692509,-0.34027,0.0146905,-0.0217118,0.0596978,-0.150673,0.117525,-0.0139316,0.133491,-0.0241957,0.0846291,-0.0606953,0.588084,0.0643269,0.103758,1.61297,1.68394,0.0394307,1,6,0,0,0,0,0,0,0,1,11,0,0,0,0,7,0,0
-16.0778,0.951583,0.180515,5,31,0,28.3013,2.84723,1.54739,0.0205304,0.233739,1,0.348162,0,0.937434,0.0432447,1.78032,-1.18749,1.92618,0.723575,2.23978,0.986411,0.382588,-0.0697754,0.0783386,0.0446573,1.17326,-0.385509,0.378879,-0.372861,0.667143,-0.485941,0.81285,0.492795,0.0205304,0.0813791,0,0.219115,0.000887831,0.0365507,-0.0243796,0.0395453,0.0148553,0.0459837,0.0202514,0.00785469,-0.00143252,0.0206843,0.154666,0.160443,0.0722802,0.141902,0.100572,0.226454,-0.0753421,0.172429,0.588084,0.945165,0.822441,0.870156,0.268729,-0.122724,0,211,0,28,0,0,29,95,94,0,146,0,28,0,0,28,84,87
-21.184,0.988497,0.180515,4,15,0,26.6921,2.42245,-0.437456,0.0111777,0.0889274,1,-0.158484,0,0.987362,-0.361112,2.35195,-1.11758,2.80193,-0.142125,2.54903,1.065,-0.15008,-0.577682,0.566587,0.48999,1.51127,0.0771599,0.409032,-0.30517,0.310033,-0.572832,0.322081,0.268571,0.0111777,-0.0140936,0,0.0878035,-0.00403641,0.0262895,-0.012492,0.0313193,-0.00158863,0.0284924,0.0119043,-0.00167756,-0.00645718,0.0548377,0.00987545,0.148445,-0.0327143,0.0379175,-0.06272,0.0122123,-0.0481815,0.0364215,0.588084,0.918519,0.39249,0.427307,0.0573116,-0.526029,9,205,68,25,0,462,27,0,0,5,60,11,14,0,179,18,0,0
-20.3372,0.994784,0.180515,5,31,0,32.7981,-2.92218,-1.86672,1.61732,0.242182,1,-0.22863,0,0.973513,0.870968,-1.84059,1.86639,-2.63496,0.082774,-1.72985,-0.848322,0.0486293,0.954381,-0.541942,-0.884717,-1.19887,-0.000648207,-0.73028,0.086663,-0.632837,1.28132,-0.456643,0.705846,1.61732,-0.0553701,0,0.235768,1.40863,-2.97682,3.01854,-4.26157,0.133872,-2.79771,-1.37201,0.0786491,1.54354,-0.175998,-0.106674,-0.385997,0.145745,-0.17676,0.116214,-0.102231,0.299401,-0.160506,0.588084,0.107418,0.1361,1.26701,1.30908,0.028682,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
-15.8754,1,0.180515,4,31,0,27.3179,-2.17639,-2.56827,0.863677,0.284612,1,0.269781,0,0.962922,1.18973,-1.99386,1.51527,-2.43959,0.0441737,-1.78877,-0.731449,-0.2079,0.60726,-0.76164,-0.961332,-1.14809,-0.0827855,-0.589945,0.250853,-0.271309,1.08618,-0.456597,0.538624,0.863677,0.0767829,0,0.274059,1.02754,-1.72205,1.30871,-2.10702,0.0381518,-1.54492,-0.631736,-0.179558,0.524476,-0.117384,-0.416556,-0.198298,-0.210007,-0.158288,-0.0685987,-0.130517,0.281716,-0.0785075,0.588084,0.125599,0.0735744,0.585788,0.552892,-0.0520246,2,1,0,0,5,8,1,0,0,0,8,0,0,1,30,2,0,0
-11.4439,0.981185,0.180515,4,15,0,26.2811,-0.546479,-1.34131,0.226655,0.415524,1,0.395629,0,0.91841,0.374703,-1.61764,1.25711,-0.719166,0.139991,-1.95208,-0.382369,-0.974727,-0.687205,-0.832943,-0.818772,-0.289276,-0.818564,-0.742701,-0.87362,0.414141,0.672971,-1.27175,0.373049,0.226655,0.164394,0,0.381622,0.0849284,-0.366645,0.284932,-0.163003,0.0317296,-0.44245,-0.086666,-0.220927,-0.155759,-0.25627,-0.57839,0.0962673,-0.430608,-0.260417,-0.654302,0.0951862,0.0965817,-0.598299,0.588084,0.367795,0.213665,0.580936,0.467067,-0.154129,6,58,37,0,23,140,10,0,0,3,26,4,0,2,53,10,0,0
-16.8107,0.981822,0.180515,4,15,0,24.6852,-1.32776,-0.688826,0.316984,0.142792,1,-0.648264,0,0.761416,-1.65635,2.58692,-1.82198,0.528321,0.418489,2.06668,0.466012,0.196469,0.698762,1.35001,-0.224574,-0.0147535,0.627927,-0.328614,0.0792024,0.238935,-0.970822,1.44068,0.740404,0.316984,-0.092567,0,0.108724,-0.525035,0.820012,-0.577539,0.167469,0.132654,0.655104,0.147718,0.0622775,0.221496,0.300102,-0.26388,0.167052,0.0193658,-0.0744665,-0.182695,-0.0171593,-0.123738,0.091954,0.588084,0.213279,0.334832,1.56992,1.85681,0.121553,0,88,0,0,0,0,0,19,0,0,38,0,0,0,0,0,34,0
-11.6618,0.998189,0.180515,5,31,0,25.7971,-0.464541,1.61577,0.283968,0.661693,1,-0.668147,0,0.744029,-1.4809,-1.47771,0.403969,-0.936263,-0.433135,-1.10949,-0.640094,0.661859,-0.285741,-1.66324,1.20988,0.231488,-0.750699,-0.0202697,-0.644637,0.734802,0.749096,0.772931,0.61449,0.283968,-0.442108,0,0.492319,-0.420527,-0.419621,0.114714,-0.265868,-0.122996,-0.315059,-0.181766,0.187947,-0.0811411,-0.164128,1.24895,-0.064632,0.0443462,0.181513,0.173147,0.644748,0.0761806,0.506856,0.588084,0.387414,0.818436,2.11256,7.12764,0.431022,4,69,31,7,0,0,0,0,0,10,159,16,27,0,0,0,0,0
-14.9116,0.986517,0.180515,5,31,0,22.3886,-3.22766,-1.16869,0.776936,0.178099,1,-0.848721,0,0.528841,-2.61798,-0.0248794,0.774677,-1.02298,-0.937384,0.397938,0.645333,0.615005,-0.380839,-0.159123,0.351289,1.26224,-0.799672,1.08991,-0.682669,-0.513841,0.610663,0.202289,0.393615,0.776936,-0.151156,0,0.094186,-2.034,-0.0193297,0.601874,-0.794789,-0.728287,0.309173,0.501383,0.47782,-0.295887,0.380737,0.0368472,0.00178815,0.0793119,0.244346,-0.124449,-0.145943,-0.035446,0.076619,0.588084,0.050415,0.238243,4.72564,5.89086,0.187828,0,11,0,0,0,0,5,0,1,7,39,0,9,0,0,4,0,22
-14.9964,0.999542,0.180515,5,31,0,25.5976,2.845,1.58253,0.255448,0.198046,1,0.805121,0,0.59311,1.75911,-0.60758,0.221868,1.71072,0.43992,0.416881,-0.540568,-0.95376,0.421963,-1.13209,-0.840118,-1.73439,0.755025,-0.556188,-0.307021,1.0545,-1.17841,-0.0227492,0.621363,0.255448,0.159451,0,0.117463,0.449361,-0.155205,0.0566759,0.437,0.112377,0.106492,-0.138087,-0.243636,0.10779,0.147513,-0.195563,-0.16835,0.361464,0.00481404,0.0304085,0.0376713,-0.290498,0.0646103,0.588084,0.943398,0.828054,0.877737,0.288941,-0.115343,0,216,0,0,0,477,0,94,0,0,135,0,0,0,414,0,78,0
-16.2748,0.986351,0.180515,5,31,0,29.3848,-2.98037,-1.54982,0.040477,0.622047,1,-0.804078,0,0.594523,-1.72969,0.665174,-0.363347,-1.74626,-0.339993,-0.409874,0.403184,0.875598,-0.617848,1.10715,0.902082,1.38327,-0.701684,0.801966,0.118036,-1.10565,1.21832,0.0835429,0.241102,0.040477,-0.500175,0,0.369822,-0.0700125,0.0269243,-0.0147072,-0.0706832,-0.0137619,-0.0165905,0.0163197,0.0354416,-0.0250086,1.27459,0.000906005,0.693301,0.613935,0.46664,0.248661,-0.610555,0.0126093,0.339928,0.588084,0.0483592,0.189159,3.91153,4.59076,0.1408,0,13,0,2,3,25,0,6,4,4,30,0,10,4,102,2,16,21
-17.109,0.982449,0.180515,5,31,0,27.6544,3.02742,1.80483,0.106016,0.079139,1,0.82314,0,0.567839,1.7269,-0.219088,0.0821422,1.77002,0.400984,0.376502,-0.511272,-0.897335,0.587837,-1.02882,-1.0521,-1.72055,0.717287,-0.799553,0.0339018,1.11927,-1.17128,-0.217912,0.61878,0.106016,0.0651425,0,0.0449382,0.183079,-0.0232268,0.00870836,0.187649,0.0425106,0.0399151,-0.0542029,-0.0951316,0.06232,0.0662612,-0.0615515,-0.0719677,0.147537,-0.00980942,0.0260497,0.0169927,-0.11109,0.0285006,0.588084,0.953538,0.858499,0.900329,0.295622,-0.0950396,12,0,0,0,0,0,29,95,0,10,0,0,0,0,0,28,88,0
-15.9848,0.999075,0.180515,5,31,0,26.4468,-2.38121,-1.24364,0.0510565,0.161305,1,-0.673477,0,0.739208,-0.954154,-0.463743,-0.376834,-1.85911,-0.182972,-0.630731,-0.853496,0.531125,-0.787197,1.01669,1.97452,1.74706,0.192583,0.0455004,-0.325308,-0.900777,1.37437,0.218037,0.293992,0.0510565,-0.108635,0,0.119238,-0.0487158,-0.0236771,-0.0192398,-0.0949197,-0.00934193,-0.0322029,-0.0435765,0.0271174,-0.0401915,0.224883,0.285817,0.249254,0.224929,0.0253026,0.0297305,-0.0146871,0.106179,0.111516,0.588084,0.0846996,0.224771,2.65374,3.13323,0.140071,1,23,0,2,5,41,0,10,5,3,47,0,9,1,101,0,17,14
-13.4996,0.991671,0.180515,5,31,0,30.8855,2.85906,0.994602,0.545773,0.915293,1,0.52547,0,0.850812,1.36157,0.763196,0.358197,1.45324,-1.09175,0.0247848,0.118146,-0.133661,1.54772,-1.14839,-1.75405,-1.43675,-0.315528,-0.382874,0.303424,0.939725,-1.16615,0.367607,0.460228,0.545773,0.480959,0,0.778742,0.743109,0.416531,0.195494,0.79314,-0.59585,0.0135269,0.0644808,-0.0729486,0.844706,-0.239438,-0.998885,-0.946584,0.453234,-0.823249,0.24821,0.788627,-0.972415,1.03066,0.588084,0.938328,0.705949,0.752347,0.157791,-0.232379,12,215,76,0,0,481,29,0,0,9,80,17,0,0,379,24,0,0
-19.7167,0.967893,0.180515,4,31,0,30.0352,-1.4621,1.17437,0.0425909,0.21087,1,-0.725943,0,0.687755,0.445932,-1.40774,0.716673,0.904469,0.42253,-1.54649,-1.51611,1.13997,-0.845485,-0.851079,1.24476,-1.40567,0.735896,-0.302538,0.297709,-1.1574,0.613323,2.55289,0.915657,0.0425909,-0.15308,0,0.145027,0.0189926,-0.0599568,0.0305237,0.0385221,0.0179959,-0.0658664,-0.0645722,0.0485522,-0.0360099,-0.191693,0.396021,-0.313569,-0.0317309,-0.108557,0.279912,0.0642311,-0.0855572,0.499665,0.588084,0.188216,0.762321,4.05025,13.8335,0.574105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.0685,0.995795,0.180515,4,31,0,30.0834,-2.60514,2.42,0.286417,0.276899,1,-0.42785,0,0.90385,-1.32681,-1.90722,0.309384,0.807318,-0.961832,-1.76515,-0.239963,0.419016,-0.374143,-0.937536,0.788051,-1.07573,0.733879,-2.0464,-0.725712,-1.28955,0.303283,1.84538,0.208049,0.286417,-0.118471,0,0.250275,-0.380021,-0.546261,0.0886129,0.23123,-0.275485,-0.505568,-0.0687294,0.120013,-0.107161,-0.0774527,0.423181,-0.305882,0.0880274,-0.398213,0.0274916,-0.294313,0.0262628,0.506176,0.588084,0.0711637,0.915949,12.871,142.236,0.844785,0,0,4,1,2,20,3,10,0,12,0,18,32,10,454,26,90,0
-11.8605,0.999833,0.180515,4,31,0,25.8922,-0.992758,2.28523,0.611218,0.947672,1,-0.605393,0,0.795927,0.374056,-1.40471,0.281215,-0.259902,-1.70696,-0.286204,-0.452801,-0.934822,0.831644,-0.632422,-1.34542,0.374562,-0.00125685,-0.017666,1.43752,-1.5798,0.185449,0.325823,0.398125,0.611218,-0.573714,0,0.754277,0.22863,-0.858584,0.171884,-0.158857,-1.04332,-0.174933,-0.27676,-0.57138,0.508316,-0.691623,-0.208914,0.121186,0.148162,0.965982,1.24848,-0.931832,0.6762,-0.231365,0.588084,0.282066,0.880394,3.12124,18.7352,0.598328,0,0,0,0,7,110,0,17,36,0,0,0,0,12,488,0,93,89
-10.5323,0.997054,0.180515,4,15,0,20.9318,-1.46886,-0.81686,0.516813,0.222338,1,0.507254,0,0.861796,0.470522,-0.0238166,1.18707,1.18283,-0.232196,-0.15451,1.06134,-0.353084,0.370829,0.62287,0.298522,-0.661541,-2.10645,-0.163313,0.606345,-1.05844,-0.513371,-0.855059,0.16239,0.516813,0.112782,0,0.19161,0.243172,-0.0123087,0.613492,0.611302,-0.120002,-0.0798529,0.548515,-0.182479,0.191649,0.172415,0.0545138,0.00712177,-0.270216,-0.05748,0.098756,-0.0831075,-0.138189,-0.122015,0.588084,0.196963,0.307898,1.56323,1.81379,0.110935,4,28,29,9,12,92,8,9,16,4,44,8,12,2,189,13,32,31
-11.5569,0.992535,0.180515,5,31,0,21.3032,2.87033,1.26895,0.466587,0.224574,1,0.0634358,0,0.997986,-1.03612,-0.392474,0.278143,-1.78398,-1.51348,0.3992,1.52181,0.806989,0.812416,0.85326,-0.0579462,0.430719,0.821523,-0.624892,0.53341,0.644438,1.23144,-0.289128,0.65582,0.466587,0.014246,0,0.224121,-0.483441,-0.183123,0.129778,-0.832381,-0.706169,0.186261,0.710055,0.37653,0.379063,0.176473,-0.0185782,0.100496,0.158706,-0.161613,0.125236,0.166112,0.287488,-0.053226,0.588084,0.940923,0.778687,0.827577,0.220912,-0.162237,0,0,0,0,0,479,0,98,0,0,0,0,0,0,388,0,81,0
-14.3403,0.976917,0.180515,5,31,0,25.1102,-1.68265,-0.990671,0.406747,0.184738,1,-0.341259,0,0.939969,2.00001,0.0658186,0.588701,1.84733,1.04061,0.81341,-1.82413,-0.62598,-1.18735,-0.752751,-0.553669,-1.12132,-0.909404,-0.166588,-0.408062,-0.442735,-1.026,-0.287486,0.0948973,0.406747,-0.0630434,0,0.173648,0.813499,0.0267715,0.239453,0.751397,0.423267,0.330852,-0.741959,-0.254616,-0.482953,-0.256801,-0.100293,-0.231828,-0.274378,-0.0945315,-0.122139,0.0381194,-0.138699,0.0249336,0.588084,0.162944,0.271925,1.66883,1.91863,0.108982,1,24,10,5,14,96,0,10,9,0,43,6,10,5,123,9,25,30
-14.7518,0.996515,0.180515,5,31,0,24.0729,0.0947233,-1.22044,0.467151,0.266552,1,-0.185205,0,0.9827,1.28572,0.269376,0.117134,1.56312,0.892335,-0.276937,-0.409335,-1.73328,-1.22114,-0.00238254,2.18933,-0.345034,0.12491,0.0482362,-1.04187,-0.715938,-1.69462,-1.45789,0.0810641,0.467151,-0.0493669,0,0.261941,0.600626,0.125839,0.054719,0.730211,0.416855,-0.129371,-0.191221,-0.809704,-0.570456,-0.0640962,0.560178,-0.096161,-0.0444472,-0.0314168,-0.259238,-0.167326,-0.358323,-0.321598,0.588084,0.522819,0.23046,0.440803,0.273336,-0.292359,7,119,48,18,31,242,17,40,38,2,48,6,7,3,89,7,14,20
-11.554,0.981796,0.180515,4,31,0,26.7901,-0.482201,1.22927,0.0526394,0.256099,1,-0.758461,0,0.651719,-1.12038,0.199725,0.0972966,0.0743666,-0.83231,-0.130179,0.293594,0.423025,-0.514657,1.53446,0.863275,0.436323,1.49397,-0.736968,0.822596,-0.257181,0.894536,0.00287028,0.344859,0.0526394,-0.194241,0,0.166905,-0.058976,0.0105134,0.00512164,0.00391461,-0.0438123,-0.00685257,0.0154546,0.0222678,-0.0270912,0.473733,0.10529,0.0539254,0.234906,0.0386655,0.162582,-0.0999528,0.0671333,0.100447,0.588084,0.381787,0.771282,2.02019,5.46047,0.389495,0,0,0,0,16,204,0,0,0,0,0,0,0,10,400,0,0,0
-11.2523,0.989686,0.180515,5,31,0,21.413,-0.501892,-1.20066,0.843999,0.384912,1,0.704982,0,0.709225,0.530498,-0.0491571,0.00171619,0.177349,0.958103,-0.0195885,-0.844948,-0.606631,0.441734,-1.70223,-1.0074,-0.420213,-1.86364,0.675178,-0.951603,0.352698,-0.988896,-0.0937932,0.824832,0.843999,0.271356,0,0.272989,0.44774,-0.0414885,0.00144847,0.149683,0.808638,-0.0165327,-0.713135,-0.511996,0.372823,-0.320737,-0.28835,-0.114248,-0.460629,0.444304,-0.265093,-0.132999,-0.434571,0.0942628,0.588084,0.389465,0.236668,0.607674,0.486035,-0.152797,5,0,32,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0
