lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
# Adaptation terminated
# Step size = 0.0727489
# Diagonal elements of inverse mass matrix:
# 95.7816, 101.461, 1.23206, 1.23015, 0.303326, 0.882358, 1.10272, 0.998361, 0.941129, 0.956357, 0.936554, 0.94045, 0.952729, 1.01399, 0.977728, 1.12269, 0.920401, 0.98989, 0.936226, 0.955028, 1.0362, 0.920647, 0.924963, 3.81298
-13.2592,0.995617,0.0727489,6,63,0,28.2964,-16.3891,-3.34059,0.235472,0.562945,1,0.225081,0,0.97434,-1.3753,-0.0802651,0.440508,-1.65029,-1.20102,2.64432,1.17139,0.794822,-0.175682,0.441254,0.355726,-0.265651,-0.186083,0.273796,-0.489088,0.580855,-1.15018,0.266532,0.663072,0.235472,0.126708,0,0.5485,-0.323844,-0.0189002,0.103727,-0.388597,-0.282806,0.622663,0.27583,0.187158,-0.0413681,0.0677668,0.184946,-0.0898938,-0.311172,-0.00200115,0.0667923,0.467024,-0.530163,0.123933,0.588084,8.90407e-08,0.0402593,452145,471111,0.0402592,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
-14.9713,0.999063,0.0727489,6,63,0,22.8541,11.5472,1.60214,0.533283,0.335945,1,-0.0850684,0,0.996375,1.48614,0.0242159,-0.10975,1.28603,1.54814,-1.46125,-0.755445,-0.526531,-0.75992,0.61125,-1.26066,0.815163,-1.79352,-0.398684,1.43152,-0.864073,1.51878,-1.52357,0.323213,0.533283,-0.0285783,0,0.334728,0.792536,0.0129139,-0.0585277,0.68582,0.825599,-0.779261,-0.402866,-0.28079,-0.405253,0.162131,-0.422668,0.275994,-0.637093,-0.177694,0.520929,-0.26764,0.523425,-0.488263,0.588084,0.999984,0.828034,0.828048,7.89797e-05,-0.17195,0,224,80,0,51,502,30,101,98,0,130,14,0,12,452,23,86,69
-12.6643,0.999368,0.0727489,6,63,0,26.3965,-6.61151,5.55798,0.356411,0.0799225,1,0.183857,0,0.982953,-0.88596,-0.101561,-1.09024,-0.522539,1.13584,-1.18726,0.0190577,0.931539,-1.51022,1.68278,1.40102,-0.322295,-1.58079,0.0578682,0.609758,-0.548154,-0.169519,-0.353372,0.727174,0.356411,0.0146943,0,0.0785601,-0.315766,-0.0361973,-0.388572,-0.186239,0.404826,-0.423153,0.00679239,0.332011,-0.538261,0.119181,0.108572,-0.0413398,-0.131865,0.0212365,0.0304566,-0.0427829,0.000370896,-0.0499526,0.588084,0.00154545,0.996135,644.561,166499,0.994589,0,1,0,0,0,0,0,0,0,0,168,0,0,13,0,0,0,0
-22.4704,0.994378,0.0727489,5,63,0,33.1089,3.73169,-22.0439,0.544456,0.0256378,1,0.152791,0,0.988258,0.051404,1.39619,1.01713,0.903218,1.43983,0.678084,-0.331751,-1.55687,0.771007,3.35207,-1.38147,1.10037,0.304962,0.815363,1.11103,-0.00989868,-1.45073,-0.873533,0.85794,0.544456,0.00391724,0,0.0253368,0.0279872,0.760165,0.553782,0.491763,0.783922,0.369187,-0.180624,-0.84765,0.41978,0.0851322,-0.0295328,0.0318643,0.0112649,0.0262988,0.0308063,-0.00155035,-0.0428554,-0.0191123,0.588084,0.972185,2.67625e-10,2.75282e-10,7.65709e-12,-0.972185,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.2668,0.997143,0.0727489,6,63,0,43.4031,-3.96839,19.3883,0.525262,0.00229945,1,-0.478,0,0.87836,-0.319879,-0.84439,-0.609628,0.069763,-1.72282,-0.85261,-0.0727581,0.360964,-0.242271,-3.24315,1.12201,-1.28785,-0.633512,-0.797088,-0.846946,-0.229659,1.25005,0.700289,0.0711256,0.525262,-0.00109914,0,0.00201975,-0.16802,-0.443526,-0.320215,0.0366439,-0.904931,-0.447844,-0.0382171,0.189601,-0.127256,-0.00619875,0.00319428,-0.00193106,-0.00135621,0.000283697,-0.000773481,-0.000383883,0.00212803,0.0016807,0.588084,0.0220614,1,45.328,1.16656e+10,0.977939,0,2,2,0,0,0,1,1,2,12,168,20,34,13,0,30,100,100
-15.1332,0.998003,0.0727489,6,63,0,34.3087,4.55913,-22.0829,0.306518,0.489589,1,0.59541,0,0.803422,0.0879925,0.516262,0.72077,0.29776,1.44268,0.849448,-0.902338,-0.70809,-0.653889,2.05772,-0.189596,1.34703,0.0730859,1.50122,-0.339,0.507366,-0.988116,-0.131761,0.945676,0.306518,0.291506,0,0.393346,0.0269713,0.158243,0.220929,0.0912686,0.442208,0.260371,-0.276583,-0.217042,-0.200429,0.835048,0.0759163,0.739959,0.115547,1.01105,0.114275,-0.0634663,-0.595084,-0.24244,0.588084,0.988869,6.0799e-10,6.14834e-10,6.8438e-12,-0.988869,0,223,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0
-11.9693,0.999613,0.0727489,6,63,0,23.705,0.6771,12.751,0.51486,0.342976,1,-0.288462,0,0.957491,0.632921,0.0604989,0.168588,-1.49354,-2.19161,-1.14813,0.571034,-0.77119,1.06102,-0.806965,0.621305,-0.0874962,-1.31164,-1.17769,0.067257,0.0971174,-1.23775,0.237795,0.293064,0.51486,-0.0989357,0,0.328397,0.325866,0.0311485,0.0867991,-0.768962,-1.12837,-0.591128,0.294003,-0.397055,0.546275,-0.327623,0.198049,-0.0454128,-0.282975,-0.169922,0.135678,-0.0246027,-0.330176,-0.0268813,0.588084,0.65657,0.999996,1.52306,140254,0.343426,7,157,56,14,19,0,20,61,0,12,168,20,34,13,0,30,100,0
-15.2533,0.996581,0.0727489,6,63,0,24.1889,9.77726,-4.78785,0.483114,0.245299,1,-0.601564,0,0.798825,1.10834,1.01915,1.22794,1.65509,1.03181,0.90066,0.111679,-0.348629,-0.882604,1.13931,-1.10567,0.217933,0.00762173,1.74353,0.887093,1.47574,-0.00587367,0.083236,0.0315831,0.483114,-0.147563,0,0.195951,0.535455,0.492366,0.593234,0.799598,0.498481,0.435122,0.0539537,-0.168428,-0.426399,0.0596981,-0.367047,-0.138494,-0.242737,0.18939,0.0409226,0.272694,0.0502939,0.14655,0.588084,0.999918,0.00867331,0.00867402,7.20133e-07,-0.991244,12,224,80,30,51,502,30,101,98,0,3,0,0,0,4,1,0,2
-14.246,0.996931,0.0727489,6,63,0,32.9107,7.66265,-2.4318,0.433245,0.271221,1,-0.245143,0,0.969487,1.19482,1.07725,1.16605,1.38584,0.693414,0.978894,0.127292,-0.170421,-1.14999,1.10713,-1.18829,0.146861,0.574753,2.10423,0.623516,1.46298,-0.0154109,0.290085,0.0440094,0.433245,-0.0664881,0,0.262946,0.517648,0.466711,0.505186,0.600409,0.300418,0.424101,0.0551487,-0.0738341,-0.498225,0.211674,-0.38408,-0.0389121,0.0589868,0.507193,0.0988659,0.37622,0.00727877,0.152737,0.588084,0.999404,0.0830628,0.0831123,5.39813e-05,-0.916342,12,224,80,30,51,502,30,101,98,0,14,0,2,3,48,5,6,9
-15.1015,0.999029,0.0727489,6,63,0,26.5724,-10.9689,2.26414,0.4445,0.469254,1,0.24678,0,0.969072,-0.957552,-1.27528,-1.04596,-1.65084,-1.04173,-0.981298,-0.209358,-0.0447023,0.784323,-1.16214,1.18837,-0.215973,-0.124153,-2.27363,0.0269452,-1.13449,0.290608,-0.0748798,0.983314,0.4445,0.115802,0,0.454741,-0.425632,-0.566862,-0.464928,-0.733796,-0.463049,-0.436187,-0.0930598,-0.0198702,0.348631,-0.639361,0.392719,-0.219336,-0.247628,-1.15455,-0.101384,-0.540144,0.126975,0.0567757,0.588084,2.46094e-05,0.898672,36517.4,360380,0.898647,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0
-16.1719,0.999287,0.0727489,6,63,0,23.8456,12.7772,-5.59224,0.684782,0.272502,1,-0.215454,0,0.976514,0.830598,1.23785,1.21557,1.41785,0.941612,1.22821,0.231924,0.273548,-0.660526,0.886886,-1.38721,-0.0330012,0.362061,2.15365,-0.0179812,1.41713,-1.20711,0.31364,0.021365,0.684782,-0.0587118,0,0.266102,0.568779,0.847655,0.832402,0.970918,0.644799,0.841056,0.158817,0.18732,-0.452316,0.187237,-0.441817,-0.0801501,0.0131006,0.517808,-0.0768953,0.363486,-0.337275,0.122241,0.588084,0.999993,0.00398277,0.0039828,2.84813e-08,-0.99601,12,224,80,30,51,0,30,101,98,0,0,0,0,0,0,0,1,0
-21.0094,0.996968,0.0727489,6,63,0,34.3402,19.8484,-15.5894,0.514726,0.777022,1,0.573481,0,0.819219,-0.808094,1.33263,-0.15708,1.02754,0.0176527,-0.932635,0.264326,0.241088,-2.5411,0.526864,-1.24796,-0.749644,0.433903,2.14492,0.679132,0.207594,0.876873,0.930418,0.00365782,0.514726,0.445608,0,0.636551,-0.415947,0.685939,-0.0808533,0.528904,0.00908629,-0.480051,0.136055,0.124094,-1.30797,-0.0247171,-0.200559,-0.547183,0.734083,1.37322,0.0167127,0.24993,0.665606,-0.540077,0.588084,1,6.95108e-07,6.95108e-07,3.90563e-15,-0.999999,12,224,80,30,51,502,30,101,98,0,0,0,0,0,0,0,0,0
-18.5141,0.9989,0.0727489,6,63,0,37.2239,3.46624,-19.6707,0.6979,0.557438,1,0.603075,0,0.797685,0.642579,0.136916,0.654005,1.90234,0.0676772,-0.447474,-0.672306,0.320727,-0.825293,1.93278,-1.45578,-1.0844,1.78762,-0.116642,1.50031,-0.82606,-0.617839,1.89699,0.0568777,0.6979,0.336177,0,0.44466,0.448455,0.0955534,0.45643,1.32764,0.0472319,-0.312292,-0.469202,0.223835,-0.575972,1.07545,-0.601301,-0.262328,1.43441,-0.0291144,0.516699,-0.59333,-0.166907,0.56607,0.588084,0.961084,7.62395e-09,7.93265e-09,3.08704e-10,-0.961084,12,216,79,30,50,490,27,99,94,0,0,0,0,0,0,0,0,0
-11.7403,0.999988,0.0727489,6,63,0,24.901,-11.4553,15.49,0.680767,0.55823,1,0.187982,0,0.982173,-0.888407,-0.805619,-0.802516,-1.23672,-0.0857631,-0.146484,0.237182,-1.13783,0.71251,-0.941197,-0.242072,0.611509,-1.11895,0.51635,-1.39329,0.69556,1.00758,-1.67135,0.450431,0.680767,0.104937,0,0.548278,-0.604798,-0.548439,-0.546327,-0.841919,-0.0583847,-0.0997218,0.161466,-0.774596,0.485053,-0.609264,-0.217262,0.251063,-0.743275,0.274104,-0.77928,0.406249,0.433036,-0.841594,0.588084,2.40646e-05,1,41554.8,1.02378e+11,0.999976,0,0,0,0,0,0,0,0,0,12,0,20,0,13,0,30,0,100
-13.4326,0.993576,0.0727489,6,63,0,27.2481,4.21125,-30.8019,0.239595,0.149556,1,0.0198963,0,0.999802,-0.653109,-1.35899,1.61222,0.326371,-0.284264,0.509108,-0.990543,0.576813,0.10554,0.774154,0.424225,0.143009,-0.259436,0.67573,1.41681,0.173183,0.40385,-0.220036,0.525092,0.239595,0.00297561,0,0.149527,-0.156482,-0.325607,0.38628,0.078197,-0.0681084,0.12198,-0.23733,0.138202,0.0252869,0.113813,0.0593891,0.0261809,-0.0378214,0.100194,0.213366,0.022948,0.0621027,-0.0325872,0.588084,0.984784,4.72436e-14,4.79736e-14,7.29982e-16,-0.984784,0,220,0,30,0,0,0,100,95,0,0,0,0,0,0,0,0,0
-13.1338,0.996012,0.0727489,6,63,0,32.0451,-3.63948,30.6227,0.176949,0.418072,1,0.00320714,0,0.999995,0.654137,1.76141,-1.22695,-0.405147,-0.180656,-0.443754,1.22819,-0.594375,0.0806145,-0.032392,-0.392243,-0.0644451,0.306188,-0.921429,-1.35067,-0.184044,-0.0947157,0.288653,0.706759,0.176949,0.00134081,0,0.41807,0.115749,0.31168,-0.217108,-0.0716904,-0.0319669,-0.0785219,0.217326,-0.105174,0.0142647,-0.012665,-0.161623,-0.0285877,0.127465,-0.385464,-0.565269,-0.0752967,-0.0403947,0.120785,0.588084,0.0260859,1,38.3349,3.06828e+14,0.973914,0,0,0,0,3,0,1,0,2,12,0,0,0,13,0,30,0,100
-9.67756,0.999325,0.0727489,6,63,0,22.2755,-7.84365,4.30932,0.741703,0.64444,1,0.287943,0,0.957648,0.916633,0.511121,0.00997399,0.997035,-1.395,-0.0979727,0.545484,1.2753,-0.481851,0.00877053,0.312726,0.819866,0.416451,0.802712,0.303506,0.0926137,-0.0355096,-1.83356,0.12815,0.741703,0.185562,0,0.617146,0.67987,0.3791,0.00739774,0.739504,-1.03468,-0.0726667,0.404588,0.945896,-0.357391,0.175505,0.287842,0.507828,0.442023,0.236532,0.169127,0.158377,0.214733,-1.22099,0.588084,0.000753904,0.98253,1303.26,74542.9,0.981776,0,0,0,0,0,0,0,0,0,12,0,20,34,13,0,29,0,97
-11.1298,0.997609,0.0727489,6,63,0,19.079,3.96491,-13.0763,0.18657,0.218323,1,-0.0457512,0,0.998953,0.646842,0.569732,0.242333,-0.216799,0.293655,-0.0176116,0.786619,-0.812857,-1.71792,0.224949,-0.585316,-1.51747,0.350865,0.177188,-1.72295,-0.391042,-0.199212,-1.42356,0.724112,0.18657,-0.00998852,0,0.218094,0.120681,0.106295,0.045212,-0.0404481,0.0547871,-0.00328578,0.146759,-0.151654,-0.320512,0.042599,-0.133345,-0.333371,0.0786871,0.0357105,-0.37559,-0.0931411,-0.0353276,-0.293311,0.588084,0.980946,2.3295e-06,2.37475e-06,4.52477e-08,-0.980944,0,222,79,0,0,491,0,96,0,0,0,0,0,0,0,0,0,0
-15.3092,0.998618,0.0727489,6,63,0,23.7006,-6.88151,14.5514,0.670506,0.0481421,1,-0.0053353,0,0.999986,-1.97202,-0.394034,-0.311164,-0.535065,0.987226,0.772198,-1.4734,0.593091,1.3056,-0.516838,0.668284,1.56316,1.15812,-0.201551,1.81779,-0.768617,-0.140883,-0.467619,0.274491,0.670506,-0.000256853,0,0.0481414,-1.32225,-0.264202,-0.208637,-0.358765,0.661941,0.517763,-0.987927,0.397671,0.875415,-0.0243748,0.0322734,0.0753327,0.0558909,-0.0099565,0.0873129,-0.0366239,-0.00693466,-0.0228472,0.588084,0.00165584,1,603.924,1.25119e+09,0.998344,0,1,0,0,1,0,0,1,1,0,168,20,34,13,0,30,100,100
-15.2002,0.999094,0.0727489,6,63,0,27.5298,-0.699274,-9.52923,0.656285,0.190851,1,-0.522568,0,0.852598,2.08784,-0.551142,-0.511616,0.416079,-0.824853,0.624487,2.04438,-0.817479,-1.21196,0.588116,-0.414024,-1.21311,-1.22808,-1.20953,-1.55807,0.55117,-0.626295,-0.939228,0.222285,0.656285,-0.0997325,0,0.162719,1.37022,-0.361706,-0.335766,0.273066,-0.541338,0.409841,1.3417,-0.536499,-0.795389,-0.112528,-0.0124028,-0.146371,-0.241329,-0.114549,-0.315808,-0.114206,-0.0203808,-0.0319588,0.588084,0.342455,7.71433e-05,0.000225265,0.000148133,-0.342378,0,61,21,7,13,215,22,30,17,0,0,0,0,0,0,0,0,0
-13.5511,0.997642,0.0727489,6,63,0,23.2061,3.63423,11.4502,0.0833736,0.947478,1,0.390715,0,0.920512,-2.08267,0.269888,0.45087,-0.307951,0.9449,-0.493936,-1.4367,0.94641,0.831478,-0.710977,0.0383575,0.448119,1.34265,1.03651,1.57172,-0.0845512,0.0719135,0.494181,0.733695,0.0833736,0.370194,0,0.872164,-0.17364,0.0225015,0.0375906,-0.025675,0.0787797,-0.0411812,-0.119783,0.0789055,0.0693233,-1.39108,0.133365,0.557743,1.05701,1.25381,1.18795,-0.605601,0.413075,0.738815,0.588084,0.974165,0.999955,1.02647,585.48,0.0257892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.599,0.999866,0.0727489,6,63,0,20.7888,-3.18594,-11.2218,0.153148,0.212831,1,-0.390595,0,0.920563,1.19378,-0.0322767,-0.167623,0.195991,-0.895198,0.467125,1.70482,-0.91194,-0.809454,0.769646,0.146271,-0.612863,-1.52421,-1.06998,-1.32146,0.637993,-0.0640079,-0.721837,0.462098,0.153148,-0.0831306,0,0.195924,0.182825,-0.00494311,-0.0256711,0.0300155,-0.137098,0.0715391,0.261089,-0.139661,-0.123966,0.0515524,0.0313412,-0.10614,-0.314921,-0.135216,-0.297737,-0.0167241,0.0632694,-0.0741347,0.588084,0.040191,1.45934e-05,0.000363102,0.000348514,-0.0401764,0,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0
-11.5671,0.997541,0.0727489,6,63,0,23.1139,-3.15853,13.8635,0.749942,0.276075,1,0.130163,0,0.991493,1.39535,2.03402,0.126224,-0.942821,-0.919303,1.31641,0.413992,1.09865,0.09651,-0.101798,0.515541,-0.129414,-0.0276819,-0.956229,-0.605254,1.33538,0.814351,-0.11576,0.700584,0.749942,0.0359347,0,0.273726,1.04643,1.5254,0.0946605,-0.707061,-0.689424,0.987228,0.31047,0.823924,0.0723768,0.0222766,0.214209,-0.0308881,-0.0414572,-0.29478,-0.118369,0.380406,0.262389,-0.0282185,0.588084,0.0526524,0.999999,18.9925,1.57808e+07,0.947346,1,0,0,0,0,49,1,0,0,12,0,0,0,0,500,30,0,0
-10.6162,0.99353,0.0727489,6,63,0,21.784,5.10684,12.6788,0.258541,0.153026,1,-0.222847,0,0.974853,-0.633477,1.25176,-0.423232,0.197114,-0.453171,1.73358,0.0411273,-1.79364,0.860495,0.131827,-0.595594,0.126868,0.967726,-0.063,-0.108666,-1.18511,-0.123895,-0.152775,0.654143,0.258541,-0.0341015,0,0.149178,-0.16378,0.323631,-0.109423,0.0509621,-0.117163,0.448203,0.0106331,-0.463728,0.222473,0.0412682,-0.131537,0.0333588,0.137642,0.00605557,-0.0753284,-0.178195,0.0426832,-0.0521349,0.588084,0.993624,0.999997,1.00641,1956.6,0.00637272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.1991,0.999019,0.0727489,6,63,0,19.6042,-5.04033,-12.6804,0.616405,0.00719182,1,0.230174,0,0.97315,0.595878,-1.35994,0.521135,0.0962781,0.300889,-1.75461,0.178461,1.688,-0.865823,-0.130572,0.338408,0.0140518,-0.641769,0.113379,0.144201,1.15951,0.00287309,0.0971863,0.22123,0.616405,0.00165537,0,0.00699871,0.367302,-0.838272,0.32123,0.0593463,0.185469,-1.08155,0.110004,1.04049,-0.533697,7.25613e-05,0.000117223,0.000961013,-0.00433218,0.00129159,-0.00189531,0.00841053,0.00281437,-0.000753076,0.588084,0.00867498,3.1118e-06,0.00035871,0.000355599,-0.00867187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.763,0.991432,0.0727489,6,63,0,28.6887,2.03482,13.9468,0.0709801,0.72653,1,-0.728673,0,0.684862,0.389495,0.627404,-0.304803,-0.706369,-0.613331,1.64113,0.509202,-0.61518,0.237578,0.776632,-0.280541,0.492577,-0.872661,1.06436,0.41476,-1.93372,-0.328958,-0.341901,0.753436,0.0709801,-0.529403,0,0.497572,0.0276464,0.0445333,-0.0216349,-0.0501381,-0.0435343,0.116487,0.0361432,-0.0436656,0.0168633,0.180231,-0.471739,0.406456,-0.0602585,0.854295,-0.662444,-1.23174,0.161998,-0.295895,0.588084,0.884224,0.999997,1.13093,48638.3,0.115773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.7793,0.993151,0.0727489,6,63,0,30.6407,-0.406391,-13.8389,0.00703225,0.248958,1,0.745004,0,0.66706,-0.360526,-0.758948,0.3645,0.939118,0.634066,-1.76551,-0.435041,0.800072,-0.526977,-0.679304,0.0423868,-0.497334,0.664798,-1.20495,-0.820931,1.79767,0.362546,0.675682,0.542332,0.00703225,0.185474,0,0.16607,-0.00253531,-0.00533711,0.00256325,0.00660411,0.00445891,-0.0124155,-0.00305931,0.0056263,-0.00370583,-0.17968,-0.133726,-0.0149865,0.284585,-0.0825018,-0.463789,0.217849,0.208601,0.0144694,0.588084,0.399779,1.13036e-06,2.82747e-06,1.69711e-06,-0.399778,0,88,0,9,0,194,10,0,0,0,0,0,0,0,0,0,0,0
-8.58219,0.995788,0.0727489,6,63,0,28.7547,8.17642,-0.99741,0.67057,0.369703,1,-0.76959,0,0.638539,1.49805,-0.110184,0.780413,-0.810435,-0.479084,0.314758,0.462591,0.119213,0.134017,0.500637,-1.01438,0.136845,-0.276781,1.1705,0.0930794,-0.863325,0.397513,-0.00818737,0.46728,0.67057,-0.28452,0,0.23607,1.00455,-0.0738863,0.523321,-0.543453,-0.321259,0.211067,0.3102,0.079941,0.0898674,-0.30804,-0.208115,-0.189738,0.165245,0.412628,-0.0675816,-0.335421,0.0599222,-0.0400632,0.588084,0.999503,0.273957,0.274093,0.000187642,-0.725546,0,0,80,0,51,501,0,0,98,0,0,8,0,4,136,0,0,26
-9.41635,0.998102,0.0727489,6,63,0,18.4131,-8.04183,0.0688395,0.695009,0.182293,1,0.738055,0,0.67474,-1.36996,-0.159383,-1.31191,1.0922,0.442273,-0.0273871,-0.0886464,-0.225705,-0.3127,-0.261411,0.986154,-0.665991,0.07524,-1.14428,-0.0497123,0.895204,-0.0704254,0.0468775,0.587294,0.695009,0.134543,0,0.123001,-0.952137,-0.110773,-0.91179,0.75909,0.307384,-0.0190342,-0.06161,-0.156867,-0.217329,-0.216472,0.0998538,-0.258425,0.156202,-0.0812433,-0.00979937,0.098184,-0.0390294,-0.0363055,0.588084,0.000584572,0.517105,884.587,1830.77,0.516521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,55
-11.5957,0.994099,0.0727489,6,63,0,25.7347,15.55,-2.2505,0.466367,0.222309,1,-0.572982,0,0.819568,0.959063,-0.681342,1.69093,-1.76468,0.436641,0.359509,-0.424801,0.342171,0.0343316,1.00732,-0.915573,0.0333915,0.561357,0.860324,0.257005,-0.715881,0.805774,0.402871,0.15866,0.466367,-0.127379,0,0.182197,0.447275,-0.317755,0.788594,-0.822988,0.203635,0.167663,-0.198113,0.159577,0.0160111,0.061366,-0.0800264,-0.209305,0.32706,0.10113,0.00103167,-0.0763208,0.103224,0.0690289,0.588084,1,0.0969563,0.0969564,3.29667e-08,-0.903043,12,224,0,30,51,502,0,101,98,0,9,0,3,2,39,0,7,8
-11.3906,0.999836,0.0727489,6,63,0,19.8732,-1.12695,4.84381,0.280225,0.27669,1,0.437664,0,0.899139,-0.177821,0.793262,0.277511,1.31714,-2.14052,0.232073,0.380982,-0.542489,0.513037,-0.451616,1.60985,0.496354,-0.752103,-1.56598,-0.0712913,0.31135,-0.453896,-0.179202,0.880986,0.280225,0.121097,0,0.248782,-0.04983,0.222292,0.0777655,0.369095,-0.599827,0.0650326,0.106761,-0.152019,0.143766,-0.133888,0.496565,0.15709,-0.0276083,-0.6488,0.0103673,0.123594,-0.178615,0.0175451,0.588084,0.247508,0.991682,4.00667,362.447,0.744174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.9404,0.99951,0.0727489,6,63,0,20.042,-0.878355,-6.54207,0.603453,0.0827207,1,-0.589234,0,0.807962,-0.298228,-0.272642,-0.775514,-0.320394,1.82831,0.016429,-0.150481,0.581463,-0.653336,0.639507,-0.855929,-0.695906,0.335392,1.80063,0.0950945,-1.45403,0.339429,0.612031,0.123879,0.603453,-0.0487419,0,0.0668352,-0.179966,-0.164527,-0.467986,-0.193343,1.1033,0.00991412,-0.0908083,0.350886,-0.394258,0.0572778,-0.0439171,-0.008711,0.0380326,0.0312302,0.00555489,-0.0898455,-0.00565578,0.0727501,0.588084,0.304116,0.00145057,0.0047698,0.00332405,-0.302665,2,60,16,7,26,139,9,40,28,0,0,0,1,0,1,0,0,0
-19.9233,0.994136,0.0727489,5,31,0,28.1856,4.91032,-16.1912,0.343182,0.0242321,1,-0.696302,0,0.717749,-0.325493,0.0788858,-1.14071,0.0659249,2.79521,-0.888454,0.731527,1.05869,-0.349684,-0.169159,-0.795112,-1.33679,0.335624,2.0954,0.570229,-2.00709,0.22875,0.784784,0.263444,0.343182,-0.0168728,0,0.0173925,-0.111703,0.0270722,-0.391472,0.0226242,0.959265,-0.304901,0.251047,0.363325,-0.120005,0.00254989,-0.0151601,-0.00400312,0.00472502,-0.0107187,0.0249085,-0.0472513,-0.0138846,0.0195495,0.588084,0.991944,9.31078e-08,9.3864e-08,7.56153e-10,-0.991944,12,0,80,0,0,493,30,101,98,0,0,0,0,0,0,0,0,0
-16.1091,0.999375,0.0727489,6,63,0,32.6906,-6.27256,10.5972,0.276702,0.864685,1,0.796766,0,0.604288,0.136681,-0.222359,1.14934,0.0412796,-2.56586,0.646811,-0.422658,-0.460455,-0.683351,0.208987,0.182421,1.24358,0.464288,-2.29641,-1.46309,1.29343,-0.294162,-0.397575,0.606856,0.276702,0.688951,0,0.522519,0.0378197,-0.0615271,0.318025,0.0114221,-0.709978,0.178974,-0.11695,-0.127409,-0.189084,0.203366,-0.0578761,1.44164,0.271039,-2.96767,-0.31887,0.384653,-0.470936,-0.678536,0.588084,0.00204332,0.999921,489.36,6.18221e+06,0.997878,0,0,0,0,0,1,0,1,0,12,0,0,34,13,500,0,100,100
-6.98948,0.999814,0.0727489,6,63,0,21.1442,10.7984,3.83388,0.501964,0.211514,1,-0.0258953,0,0.999665,0.482437,0.604446,-0.806589,1.24455,0.842966,-0.229341,0.0976001,0.84516,-0.0957058,-0.717755,0.348847,0.158055,-0.365871,-1.24161,0.509686,0.16601,0.00474837,-0.197337,0.564595,0.501964,-0.00547722,0,0.211443,0.242166,0.30341,-0.404878,0.624719,0.423138,-0.115121,0.0489917,0.42424,-0.0480409,-0.154407,0.0704507,0.0378376,-0.0841776,-0.267147,0.109026,0.034567,-0.00362512,-0.0412013,0.588084,0.999968,0.978216,0.978247,0.00142724,-0.0217521,0,0,80,0,0,0,30,101,98,0,0,20,0,0,0,30,95,97
-12.3132,0.994131,0.0727489,5,63,0,17.9523,0.966099,6.66802,0.0573362,0.0370425,1,-0.0176239,0,0.999845,-0.689901,0.0976945,-0.724423,0.530814,-0.625257,0.706672,0.408282,1.3474,-0.265316,-1.19756,0.033219,-0.555432,-1.05924,0.727646,0.807237,0.0673881,1.35915,0.0383865,0.121067,0.0573362,-0.000652835,0,0.0370368,-0.0395563,0.00560143,-0.0415356,0.0304348,-0.0358498,0.0405179,0.0234093,0.0772547,-0.0152122,-0.0439035,0.00116655,-0.0200985,-0.0395772,0.0273579,0.0294361,0.0022293,0.049459,0.00159492,0.588084,0.724232,0.998729,1.37902,299.134,0.274497,8,163,54,21,34,366,0,80,78,12,167,20,34,13,500,0,100,99
