lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
# Adaptation terminated
# Step size = 0.122783
# Diagonal elements of inverse mass matrix:
# 0.232702, 0.461499, 1.18893, 0.893141, 0.322573, 0.876129, 1.16671, 0.960818, 1.03993, 1.05963, 0.961053, 1.03341, 1.00928, 0.805367, 0.921598, 1.06266, 1.00054, 0.976223, 1.09034, 1.09115, 1.00986, 0.874405, 0.916179, 0.530987
-32.2891,0.999081,0.122783,5,31,0,41.0631,-3.09586,-3.09808,0.332025,0.485982,1,0.556808,0,0.830641,-0.994055,0.439732,1.04257,0.679712,1.90241,-0.125098,0.931542,-3.69134,-0.341744,0.948012,0.145756,0.272934,-0.221774,-1.32205,0.0715282,-0.0275565,0.940521,-0.951872,0.920622,0.332025,0.270599,0,0.403677,-0.330051,0.146002,0.34616,0.225681,0.631646,-0.0415356,0.309295,-1.22562,-0.113468,0.113701,0.177829,0.392295,0.0944039,-0.0188938,-0.00497699,0.24095,-0.619204,-0.476724,0.588084,0.0457177,0.0483923,1.0585,1.06148,0.00267463,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-33.9117,0.973909,0.122783,5,31,0,50.4843,-2.79751,-2.69755,0.45677,0.239426,1,0.154097,0,0.988056,-0.672015,0.889858,1.80634,-2.5061,1.05352,0.869779,0.0077293,-3.23563,0.0987328,0.0609298,-1.56504,-0.789513,-0.283593,0.0223478,0.310512,0.605391,0.346216,0.775385,0.826742,0.45677,0.036895,0,0.236567,-0.306956,0.40646,0.825083,-1.14471,0.481217,0.397289,0.00353051,-1.47794,0.0450982,-0.01038,-0.337406,-0.120127,-0.159551,0.0441564,0.105547,0.143501,-0.0374753,0.187073,0.588084,0.062871,0.0646945,1.029,1.03101,0.00182348,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.9558,0.998676,0.122783,5,31,0,44.0974,-3.35629,-3.5891,0.390664,0.61937,1,0.34548,0,0.938426,1.22965,-1.5679,-2.01878,1.86018,0.546319,-1.02448,-0.0102791,3.35451,-0.881023,0.573647,1.56615,0.176483,0.703551,0.585716,-0.621922,-0.740003,0.0779292,-1.04474,0.804913,0.390664,0.21398,0,0.581233,0.480381,-0.612522,-0.788666,0.726707,0.213427,-0.400228,-0.00401566,1.31049,-0.344184,0.596544,0.574801,-0.329402,0.80697,0.457339,-0.580701,-0.432314,0.763094,-0.795757,0.588084,0.0365769,0.0331707,0.906875,0.90368,-0.00340622,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3
-31.5229,0.992292,0.122783,5,31,0,50.7241,-2.46236,-2.40758,0.693685,1.20622,1,0.300688,0,0.953723,0.204966,0.6268,1.80526,-0.433056,0.496047,0.594132,-1.98926,-3.0855,-1.19324,-0.44458,-1.78135,0.171904,1.05157,-0.211657,-0.569008,0.81992,0.551425,-1.59703,0.642598,0.693685,0.362695,0,1.1504,0.142182,0.434802,1.25228,-0.300404,0.344101,0.41214,-1.37992,-2.14037,-0.827732,-0.437103,-1.82193,0.852519,1.05265,-0.0635756,-0.439096,0.221738,-0.484739,-2.27,0.588084,0.0927976,0.123068,1.3262,1.37198,0.0302705,0,0,0,3,0,54,0,1,0,0,0,0,5,0,15,0,6,0
-24.9625,0.995561,0.122783,5,31,0,40.6438,-3.45393,-1.99045,0.31099,1.06964,1,-0.419015,0,0.907979,-0.546082,-0.466599,-0.0930006,0.38821,-0.218298,-0.342766,1.12251,-0.0930231,1.5446,-0.295308,0.30884,-0.228152,-0.653629,0.215184,0.407724,-1.35876,1.09577,-1.97151,0.718479,0.31099,-0.448194,0,0.97121,-0.169826,-0.145108,-0.0289223,0.12073,-0.0678885,-0.106597,0.34909,-0.0289293,0.480354,-0.0420556,0.509075,-0.179901,-0.808804,0.306828,0.549611,-1.82275,1.10591,-2.60703,0.588084,0.0323712,0.156456,4.83318,5.54414,0.124085,0,7,0,0,0,0,0,2,2,0,32,0,0,0,0,0,31,3
-30.8646,0.994487,0.122783,5,31,0,41.6146,-2.51868,-3.7725,0.47758,0.633034,1,0.737771,0,0.675051,-0.338423,-1.36175,-0.326413,-0.163474,1.55065,0.149817,-0.318687,1.21991,-2.48506,-0.795564,-0.303513,0.218269,1.383,1.28461,-1.84023,1.35906,-0.84064,-0.198211,0.728794,0.47758,0.467035,0,0.42733,-0.161624,-0.650348,-0.155888,-0.078072,0.740559,0.0715498,-0.152198,0.582603,-1.18682,-0.498024,-0.765687,-0.0591731,0.51465,1.27316,-0.716416,0.431931,0.210508,-1.24531,0.588084,0.0812965,0.0283201,0.348356,0.329363,-0.0529764,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
-26.85,0.960836,0.122783,5,31,0,47.1971,-2.67912,-3.86175,0.210827,0.686198,1,0.466388,0,0.88458,0.284865,-1.23113,0.667403,-0.572324,0.502933,0.0413752,-1.08019,0.373894,-2.03335,-0.218607,0.747314,-0.554955,1.35541,1.51898,-0.690216,-1.45342,1.37919,0.0143761,0.76905,0.210827,0.320034,0,0.606997,0.0600573,-0.259555,0.140707,-0.120661,0.106032,0.00872301,-0.227733,0.078827,-0.428685,-0.0415274,0.0596149,-0.123265,0.639567,1.08298,-0.405718,-1.22792,0.956824,-0.642015,0.588084,0.0654509,0.0270893,0.413887,0.397568,-0.0383616,0,0,0,4,5,0,0,0,2,0,0,0,2,0,0,0,0,1
-25.0779,0.999552,0.122783,5,31,0,31.957,-2.5648,-3.80293,0.235209,0.675901,1,0.292999,0,0.956113,-0.147703,-1.12888,0.68645,-0.495204,0.309257,0.239821,-1.28922,0.493924,-0.892088,0.532726,0.391585,-0.503948,1.2612,1.39627,-0.785579,-1.66008,1.36367,0.0473418,0.766757,0.235209,0.198039,0,0.646238,-0.0347411,-0.265523,0.161459,-0.116476,0.07274,0.0564081,-0.303237,0.116176,-0.209827,0.315016,0.0294953,-0.189727,0.716965,0.963568,-0.460177,-1.32812,0.979074,-0.146074,0.588084,0.0730599,0.0283604,0.388181,0.370323,-0.0446995,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4
-30.288,0.983366,0.122783,5,31,0,37.9012,-2.06933,-2.63091,0.321815,0.60864,1,-0.286332,0,0.95813,-0.151383,2.02415,-1.91936,0.185352,-1.38714,-0.487202,1.39802,-0.0101522,-0.956938,0.127384,0.790585,-0.0490045,-2.34264,0.613959,0.642459,1.4063,0.138604,-0.770082,0.845553,0.321815,-0.174273,0,0.583157,-0.0487175,0.651402,-0.617679,0.0596491,-0.446401,-0.156789,0.449905,-0.00326712,-0.307957,0.100667,0.10828,0.305916,-1.39843,0.599775,0.45956,0.576453,0.0825973,-0.28231,0.588084,0.115757,0.0774853,0.66938,0.64161,-0.0382715,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-30.4085,0.979115,0.122783,5,31,0,43.3471,-3.33532,-2.60112,0.228588,0.1494,1,0.208789,0,0.977961,0.730036,-0.865762,1.96725,-0.637825,1.46156,0.60211,-1.04283,0.80207,-1.09994,0.0940847,-0.258052,-1.36738,1.77296,-1.43581,-0.409755,-1.14964,-0.596058,-0.815346,0.549268,0.228588,0.0311931,0,0.146107,0.166877,-0.197903,0.449689,-0.145799,0.334095,0.137635,-0.238377,0.183343,-0.251432,0.0365185,-0.064709,-0.13842,0.239146,-0.164192,-0.0410865,-0.2005,-0.0620694,-0.153438,0.588084,0.0353801,0.0697109,1.97034,2.04305,0.0343307,0,0,1,0,0,0,0,5,0,0,0,2,3,0,0,0,5,0
-32.3783,0.990251,0.122783,5,31,0,48.6731,-2.65717,-3.81324,0.754462,0.519723,1,0.558852,0,0.829267,-2.37266,0.367203,-1.47676,0.811229,0.153811,0.315226,1.00201,-1.77038,0.0263266,-0.0889216,0.768393,0.451133,-1.92326,1.15443,-1.78667,1.1418,1.50985,0.521561,0.799856,0.754462,0.290448,0,0.430989,-1.79008,0.27704,-1.11416,0.612042,0.116044,0.237826,0.755975,-1.33569,0.0198624,-0.727459,0.437822,-0.234489,-0.593282,0.54222,-0.678479,0.783133,0.136525,0.232433,0.588084,0.0809999,0.0254141,0.313755,0.295859,-0.0555858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.8451,0.989014,0.122783,5,31,0,45.9275,-2.47271,-3.88319,0.438454,0.587528,1,0.23481,0,0.972041,-0.828634,1.54852,-0.893686,1.14322,0.0509013,0.362381,0.919704,-0.234844,-2.09552,-0.311181,-0.116998,0.926898,-0.354192,-0.62267,0.172431,2.86761,0.87158,0.62357,0.593052,0.438454,0.137958,0,0.571102,-0.363318,0.678957,-0.39184,0.501251,0.0223179,0.158888,0.403248,-0.102969,-0.918791,-0.292032,0.146813,0.406063,-0.0445633,-0.348586,0.148469,1.76458,0.465362,0.067029,0.588084,0.0836009,0.0248368,0.297087,0.279185,-0.0587641,0,0,0,4,7,0,2,0,2,0,0,0,0,1,0,1,0,2
-25.9406,0.990973,0.122783,5,31,0,38.392,-1.90341,-3.7854,1.06399,0.174364,1,0.703078,0,0.711113,-0.474818,0.5262,-1.06545,0.180685,-0.235229,-0.307457,0.165566,-0.65876,-0.931619,-1.24797,-0.601958,0.715621,-1.12228,0.0798025,1.27486,0.413067,-0.263561,-0.847174,0.711596,1.06399,0.122591,0,0.123992,-0.5052,0.55987,-1.13362,0.192246,-0.250281,-0.32713,0.17616,-0.700912,-0.99123,-0.212947,-0.0101306,-0.0418828,-0.117003,-0.0189421,0.120382,0.071514,-0.113438,-0.219251,0.588084,0.166093,0.0226285,0.13624,0.116241,-0.143465,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,2
-30.3483,0.958816,0.122783,5,31,0,41.5865,-3.32641,-3.75486,0.546432,0.639551,1,0.13045,0,0.991455,0.429929,-0.327642,0.299586,-0.177216,0.672494,0.3746,-0.102743,1.3859,1.08957,-0.897682,0.484642,-1.24146,1.98328,-1.42581,-1.41656,-0.340756,1.47839,-0.980588,0.767597,0.546432,0.0834293,0,0.634086,0.234927,-0.179034,0.163703,-0.0968366,0.367472,0.204693,-0.0561419,0.7573,0.595376,-0.533339,0.27997,-0.762196,1.24279,-0.847979,-0.866971,-0.22464,1.05305,-0.530875,0.588084,0.04043,0.0289025,0.714878,0.706392,-0.0115275,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.4239,0.998677,0.122783,5,31,0,39.8511,-2.87032,-2.64031,0.442908,0.0306005,1,0.646954,0,0.762529,-0.716989,0.410346,0.0138155,0.0040944,0.705016,0.398319,0.189306,-2.13267,-1.64939,0.474431,-0.435664,0.719015,-0.495938,-0.589287,0.534314,1.20629,-0.532083,1.26842,0.816629,0.442908,0.0197971,0,0.0233338,-0.31756,0.181746,0.00611902,0.00181344,0.312258,0.176419,0.0838454,-0.944579,-0.730528,-0.00312404,-0.00204203,0.0170509,-0.0114911,0.000206995,0.0203531,0.031895,-0.0546364,-0.00305604,0.588084,0.0585442,0.0666153,1.13786,1.1477,0.00807111,0,0,0,0,0,30,0,0,0,0,0,0,0,0,31,0,0,0
-28.4071,0.9934,0.122783,5,31,0,40.0634,-3.42438,-3.37246,0.537435,0.0519909,1,0.26304,0,0.964785,-0.551886,-0.0496152,-0.382586,0.00910191,1.43205,-0.144118,0.732685,-1.46198,-1.23156,-0.116736,-0.284172,-1.52473,-0.347634,-0.586554,0.862504,1.20971,-1.41252,1.25593,0.843015,0.537435,0.0136757,0,0.05016,-0.296603,-0.026665,-0.205615,0.00489169,0.769633,-0.0774541,0.393771,-0.785721,-0.661882,-0.0134029,-0.0149326,-0.0817126,-0.0173129,-0.00983739,0.0412923,0.070699,-0.0908455,0.0461552,0.588084,0.0367852,0.0332178,0.903021,0.899689,-0.00356739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
-26.6855,0.9954,0.122783,5,31,0,35.0653,-2.69818,-3.06362,0.157292,0.0559985,1,0.0905048,0,0.995896,0.485902,0.625709,-0.163181,-0.30878,-0.873141,0.489382,-0.943759,-0.197249,0.472807,-0.804283,0.991638,0.991926,0.193578,-0.0579724,-0.14491,-0.996111,1.95276,-0.952237,0.634401,0.157292,0.00506813,0,0.0557687,0.0764283,0.0984188,-0.0256669,-0.0485685,-0.137338,0.0769757,-0.148445,-0.0310257,0.0743686,-0.0423912,0.0584736,0.0544914,0.00923068,-0.00765824,-0.00560121,-0.0603349,0.107903,-0.0507088,0.588084,0.0637619,0.0447037,0.701104,0.687117,-0.0190582,0,15,0,0,2,0,1,0,0,0,12,0,0,0,0,2,0,0
-30.0604,0.990039,0.122783,5,31,0,40.9227,-3.05108,-3.34869,0.765922,0.170729,1,-0.0668117,0,0.997766,-2.58839,-1.26121,1.81713,-0.0831926,0.788074,0.49924,0.0783787,0.838135,-1.02638,0.309638,-1.04735,1.35586,0.248464,1.15056,-1.71758,-0.568981,0.103433,1.10533,0.634818,0.765922,-0.0114067,0,0.170347,-1.98251,-0.965987,1.39178,-0.0637191,0.603604,0.382379,0.060032,0.641947,-0.786125,0.0822709,-0.164027,0.210239,0.0432741,0.187006,-0.29828,-0.0978184,0.00805915,0.199997,0.588084,0.0583103,0.0344917,0.59152,0.576928,-0.0238186,0,2,14,0,0,33,0,0,0,0,5,1,0,0,16,0,0,4
-29.7206,0.980529,0.122783,5,31,0,51.823,-3.12884,-3.4318,0.197026,0.339354,1,0.276221,0,0.961094,2.18732,1.45841,-1.68177,1.03906,-0.352578,-0.337929,0.448866,-1.20774,-0.174362,-0.796683,0.452097,0.0298681,0.275811,-0.976814,2.08865,0.912276,-0.23454,-0.193215,0.750841,0.197026,0.0937366,0,0.326151,0.43096,0.287344,-0.331352,0.204722,-0.069467,-0.0665808,0.0884383,-0.237956,-0.0343538,-0.0548067,0.284158,-0.147902,0.187354,-0.351638,0.649537,0.339615,-0.189705,-0.0793612,0.588084,0.0427766,0.0333934,0.780646,0.773068,-0.0093832,0,0,5,2,0,0,0,7,0,0,0,0,2,0,0,0,0,0
-36.5224,0.981549,0.122783,5,31,0,49.4144,-1.99261,-2.78223,0.593068,0.293955,1,-0.138154,0,0.990411,2.35928,2.21784,-1.33766,0.633486,-0.80968,-0.449383,-0.340616,-1.36135,-0.856287,-0.247569,-0.531274,-0.00157353,1.02721,0.499301,-1.59384,2.84056,0.0677534,-0.345035,0.33384,0.593068,-0.040611,0,0.291136,1.39922,1.31533,-0.793322,0.3757,-0.480195,-0.266515,-0.202009,-0.807374,-0.507837,-0.167889,-0.244742,0.0538654,0.273332,0.178246,-0.445775,0.840823,0.0750113,-0.0656776,0.588084,0.132221,0.0605648,0.458057,0.423118,-0.0716564,0,83,5,0,3,0,1,3,9,0,6,1,0,1,0,1,4,9
-28.9882,0.997358,0.122783,5,31,0,48.7708,-3.03525,-4.18718,0.337304,0.434184,1,-0.224936,0,0.974374,-0.769355,-1.31692,1.70182,-1.14673,0.323101,-0.479232,0.875963,0.859141,-1.88696,-0.337358,-1.30595,-0.0790985,-0.0616555,0.728753,-0.562597,-0.304744,-0.664555,0.315829,0.923441,0.337304,-0.0976637,0,0.423058,-0.259506,-0.444201,0.57403,-0.386795,0.108983,-0.161647,0.295466,0.289792,-0.63648,-0.0675839,-0.423876,-0.199669,0.0859096,0.276749,-0.191207,-0.214474,-0.365052,0.317901,0.588084,0.0484647,0.0170064,0.350903,0.339673,-0.0314583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.9769,0.990791,0.122783,5,31,0,45.8276,-3.49321,-2.291,0.3397,0.574009,1,0.263847,0,0.964565,-1.08384,-1.94355,-0.659005,0.123697,0.862221,2.42406,0.116851,1.82171,-0.496039,0.929287,-1.22363,0.668016,1.6743,-0.688588,-1.20941,0.710713,-0.180334,-1.10921,0.941532,0.3397,0.151451,0,0.553669,-0.368179,-0.660224,-0.223864,0.04202,0.292897,0.823455,0.0396943,0.618835,-0.168504,0.350369,-0.971839,0.270053,0.94574,-0.250666,-0.302486,0.411197,0.176054,-0.689259,0.588084,0.0315073,0.102416,3.25056,3.50736,0.0709091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.3383,0.99472,0.122783,5,31,0,43.3221,-2.75468,-3.29862,0.179284,0.581252,1,-0.0199313,0,0.999801,1.14631,1.74432,1.01492,-0.012408,0.111552,-2.49918,-0.0674484,-1.66992,0.68372,-0.92904,1.15168,-0.233778,-2.26853,1.71302,1.52203,-0.813151,0.716629,-0.88288,0.47512,0.179284,-0.0115851,0,0.581137,0.205515,0.312727,0.181958,-0.00222455,0.0199994,-0.448061,-0.0120924,-0.29939,0.12258,-0.553179,0.649075,-0.147615,-1.31818,0.994205,0.913462,-0.47177,0.435806,-0.520995,0.588084,0.0606825,0.0422371,0.696035,0.68263,-0.0184454,0,20,6,0,3,0,0,2,0,0,11,0,0,1,0,0,7,0
-35.7516,0.991724,0.122783,5,31,0,48.7521,-2.50046,-3.47332,0.0987777,0.453486,1,0.0915645,0,0.995799,1.13631,1.45342,1.26346,-0.161592,0.152201,-2.53782,0.249783,-1.72217,0.887771,-1.18313,1.56298,-0.141558,-2.06693,1.39887,1.4096,-0.730927,0.97525,-1.27307,0.488099,0.0987777,0.0415232,0,0.451581,0.112242,0.143566,0.124802,-0.0159617,0.0150341,-0.25068,0.024673,-0.170112,0.0876919,-0.487094,0.766161,-0.0114617,-0.940093,0.638024,0.531169,-0.319701,0.368894,-0.538029,0.588084,0.0761216,0.0336983,0.44269,0.423255,-0.0424233,0,27,6,0,2,0,0,0,0,1,15,0,0,0,0,0,0,0
-32.4849,0.998667,0.122783,5,31,0,49.0033,-3.6253,-2.81648,0.934099,0.672123,1,-0.325065,0,0.945692,-0.648556,0.867161,-0.332753,1.38603,0.237901,3.40418,-1.71549,0.627477,-0.570664,1.22872,0.0883465,0.722948,1.30416,1.38994,-0.943863,0.679829,0.828732,-0.779593,0.716781,0.934099,-0.218483,0,0.635621,-0.605816,0.810014,-0.310825,1.29469,0.222223,3.17984,-1.60244,0.586126,-0.533056,0.9227,-0.133305,0.532222,0.526127,0.831495,-1.3437,0.80692,0.389666,-0.370845,0.588084,0.0400232,0.0679072,1.6967,1.74745,0.027884,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,11,0
-31.8404,0.99858,0.122783,5,31,0,48.2473,-2.96157,-3.16248,0.214764,0.709707,1,0.262566,0,0.964914,0.665014,1.9769,1.49354,-1.82452,1.55971,-0.786168,-1.05332,-0.271134,1.08441,-0.871757,0.367738,0.830231,-3.02226,0.990667,0.92594,-0.46221,0.141386,-0.276486,0.655324,0.214764,0.186345,0,0.684806,0.142821,0.424566,0.320758,-0.391841,0.334969,-0.16884,-0.226216,-0.0582297,0.232893,-0.473063,0.620214,0.846861,-2.40965,0.969059,0.487591,-0.512805,0.0462979,0.0127357,0.588084,0.050296,0.0512475,1.01892,1.01994,0.000951483,0,11,6,0,5,0,0,6,0,0,14,2,0,2,0,0,6,0
-31.053,0.990937,0.122783,5,31,0,46.343,-4.4968,-2.95859,0.700813,0.584078,1,0.155259,0,0.987874,-0.6237,-1.63873,-0.606075,1.24417,1.19205,-0.0299246,-0.140396,0.877541,-0.255599,0.552844,-0.338507,-0.473438,2.59009,-0.244617,-1.53467,0.826734,-0.389746,-1.36911,0.638039,0.700813,0.0906832,0,0.576995,-0.437097,-1.14844,-0.424745,0.871927,0.835405,-0.0209716,-0.0983914,0.614991,-0.179127,0.262429,-0.343922,-0.328133,1.60729,-0.0330438,-0.88821,0.46429,-0.145303,-0.813148,0.588084,0.0154048,0.0574253,3.72775,3.89394,0.0420205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.0851,0.992526,0.122783,5,31,0,42.3151,-3.68041,-2.42335,0.786826,0.314483,1,0.785272,0,0.619151,1.13758,-0.86812,-0.627167,0.319668,1.83556,0.134457,-0.39656,1.48217,0.115466,0.261885,0.738934,0.37192,1.63317,0.17023,-2.81333,0.454467,-0.458904,-0.610052,0.511893,0.786826,0.246955,0,0.194713,0.895079,-0.683059,-0.493471,0.251523,1.44426,0.105794,-0.312024,1.16621,0.0908513,0.331924,-0.0705068,-0.0824644,0.396943,0.486446,-0.514587,-0.00944216,0.276676,-0.0902701,0.588084,0.034219,0.0844832,2.4689,2.60444,0.0502642,0,3,1,0,0,0,1,6,0,0,13,1,0,0,0,3,15,0
-39.2267,0.982646,0.122783,5,31,0,51.7757,-3.71619,-3.81553,0.23652,0.144769,1,-0.0431883,0,0.999067,1.50762,-0.0118814,-2.65614,1.26426,1.60179,2.15324,0.161742,0.763166,1.72589,0.541861,-1.33106,-0.648615,1.9426,0.724502,-1.31201,-0.297413,-0.885341,-1.14753,0.320729,0.23652,-0.00625231,0,0.144633,0.356582,-0.0028102,-0.62823,0.299023,0.378856,0.509286,0.0382553,0.180504,0.408207,0.0689451,-0.192441,-0.0772044,0.27306,0.0947723,-0.203223,-0.0440272,-0.132821,-0.176762,0.588084,0.0245843,0.0218434,0.88851,0.886021,-0.00274089,0,0,2,2,5,25,0,0,5,1,0,0,1,0,8,0,1,1
-30.2635,0.997639,0.122783,5,31,0,53.3706,-2.52471,-3.43051,0.275768,0.97628,1,-0.456721,0,0.88961,0.461762,0.385888,2.25468,-1.29793,-0.988653,-1.67394,0.137062,-0.764635,-1.20543,-0.38266,0.84978,-0.375711,-1.70393,0.892053,0.669589,1.12194,1.18369,-0.565455,0.915649,0.275768,-0.445887,0,0.868509,0.127339,0.106416,0.62177,-0.357928,-0.272639,-0.46162,0.0377972,-0.210862,-0.332418,-0.538238,0.565979,-1.33164,-0.901144,1.21558,1.32793,0.913298,1.36899,0.0463817,0.588084,0.0764106,0.0485662,0.635595,0.616994,-0.0278444,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,11,4
-30.415,0.990914,0.122783,5,31,0,45.1754,-3.04008,-2.98,0.988183,0.321204,1,0.659768,0,0.75147,0.630911,1.40564,0.103635,0.613512,0.771301,1.28316,-0.35811,1.97232,-0.424906,-0.836917,1.69764,0.00887113,0.861752,0.642211,-0.308781,-2.75045,-0.911807,-0.867346,0.567189,0.988183,0.21192,0,0.241375,0.623455,1.38903,0.10241,0.606262,0.762187,1.268,-0.353879,1.94902,-0.419885,-0.0683084,0.707653,0.0241036,0.338021,0.318468,0.197395,-0.739781,0.197888,-0.299402,0.588084,0.0673284,0.0507763,0.754159,0.741008,-0.0165521,0,0,0,4,0,103,0,0,0,0,0,0,2,0,25,0,0,0
-30.6402,0.998887,0.122783,5,31,0,41.3562,-3.07061,-3.84721,0.436373,0.190883,1,0.157372,0,0.987539,-0.738441,-1.27062,-0.101822,-1.17411,1.69812,-0.634158,0.0404231,-2.04893,-0.301149,0.740837,-1.84354,0.171887,-1.20923,0.475248,0.498303,2.33043,-0.577751,0.99556,0.751596,0.436373,0.0300395,0,0.188504,-0.322236,-0.554465,-0.0444325,-0.51235,0.741013,-0.276729,0.0176396,-0.894098,-0.131413,0.117468,-0.385683,0.0293428,-0.263214,0.140597,0.0748824,0.44051,-0.170457,0.178621,0.588084,0.0486033,0.0213902,0.440097,0.427859,-0.0272131,0,9,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2
-32.3568,0.990387,0.122783,5,31,0,47.845,-3.95782,-3.09598,0.625902,0.706396,1,0.0433592,0,0.99906,0.752656,0.608749,0.586927,-1.24612,1.44906,2.63211,-1.62441,-0.0530965,0.293202,0.188032,-0.147992,-1.4935,2.63148,-0.840681,-0.614463,0.316511,0.558102,-0.860648,0.821876,0.625902,0.0306288,0,0.705732,0.471089,0.381017,0.367359,-0.779949,0.906972,1.64744,-1.01672,-0.0332332,0.183516,0.155753,-0.0857973,-1.03604,1.81895,-0.548913,-0.353028,0.173618,0.392244,-0.598406,0.588084,0.0237949,0.0542135,2.27837,2.35165,0.0304187,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,3,5,0
-27.4817,0.996167,0.122783,5,31,0,43.457,-3.82273,-2.48243,0.349617,0.534098,1,-0.370981,0,0.92864,-0.743991,0.114539,0.180044,0.632179,1.04406,-0.14455,0.340354,-0.0586731,1.03299,0.511542,1.483,0.477288,1.67671,1.26831,-1.25921,1.7801,-0.974479,-0.350258,0.834576,0.349617,-0.19814,0,0.495985,-0.260112,0.0400449,0.0629465,0.221021,0.365023,-0.0505373,0.118994,-0.0205131,0.36115,0.401132,0.712852,0.201054,0.70636,0.42219,-0.595907,0.815464,-0.471701,-0.378399,0.588084,0.0231033,0.085618,3.70588,3.95924,0.0625147,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
-31.4277,0.996778,0.122783,5,31,0,40.9572,-4.39639,-2.82455,0.338976,0.888518,1,-0.379394,0,0.925235,0.662279,-0.646058,0.0204183,-0.688907,2.83488,0.258815,0.990528,1.01551,2.30231,0.42016,0.86069,-0.361582,-1.36482,2.19958,0.573833,0.034292,-0.423572,-0.0338236,0.537062,0.338976,-0.337099,0,0.822088,0.224497,-0.218998,0.00692132,-0.233523,0.960957,0.0877321,0.335765,0.344233,0.780426,0.122155,0.925348,-0.304135,-0.889768,0.852612,0.384495,-0.305715,-0.69054,-0.80391,0.588084,0.0132351,0.0756206,5.71363,6.09924,0.0623855,0,1,2,0,0,5,0,0,0,1,14,1,0,0,45,0,0,0
-29.5707,0.988384,0.122783,5,31,0,43.4314,-4.28077,-2.7817,0.69227,0.378583,1,-0.3116,0,0.950213,0.655944,-0.366193,-0.577724,-1.73631,0.50889,0.337742,1.25232,1.06934,0.63636,-1.29973,0.997051,-1.36695,-0.276682,1.75691,0.644352,0.108843,1.27121,-1.2528,0.561616,0.69227,-0.117966,0,0.359735,0.45409,-0.253504,-0.399941,-1.202,0.352289,0.233809,0.86694,0.740274,0.440533,-0.544939,0.401872,-0.423588,0.105295,0.571991,0.191954,-0.108577,0.33115,-0.525744,0.588084,0.0186187,0.0620812,3.33435,3.48886,0.0434625,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,8,0
-26.1201,0.999202,0.122783,5,31,0,38.4581,-2.97898,-2.98148,0.55619,0.714751,1,0.314509,0,0.949254,1.37853,0.860989,-0.989558,0.909847,1.92472,0.263498,0.186475,0.720269,-0.226174,0.894958,1.219,0.833071,1.82978,0.978122,0.0644193,-1.13548,0.919403,-0.991229,0.71792,0.55619,0.224796,0,0.678481,0.766722,0.478873,-0.550382,0.506047,1.07051,0.146555,0.103716,0.400606,-0.125795,0.917098,1.02062,0.342774,1.446,1.09631,0.102941,-0.728485,0.785711,-0.723372,0.588084,0.0556522,0.0601688,1.08116,1.08635,0.00451664,0,0,0,0,0,32,0,0,0,0,0,0,0,0,19,0,0,0
