lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
# Adaptation terminated
# Step size = 0.143597
# Diagonal elements of inverse mass matrix:
# 0.297949, 0.489749, 1.44445, 0.972819, 0.27855, 1.00731, 0.909061, 0.98295, 0.995749, 0.958205, 1.00456, 1.06063, 0.978573, 0.843135, 0.951568, 0.962677, 0.928737, 1.02025, 1.22532, 0.909515, 1.01584, 0.887853, 0.982457, 0.47963
-23.166,0.975954,0.143597,5,31,0,37.2091,-3.26664,-3.27856,0.338295,0.247941,1,0.10575,0,0.994393,0.404483,-0.951561,-1.04513,0.819658,0.583669,0.0660501,-0.0240843,-0.274659,0.391951,0.382569,0.357724,-0.924084,0.719996,1.13412,0.503762,-1.96675,0.536806,-0.426868,0.881016,0.338295,0.0262196,0,0.24655,0.136835,-0.321909,-0.353562,0.277286,0.197452,0.0223444,-0.00814762,-0.0929159,0.132595,0.104928,0.0632475,-0.255236,0.199006,0.29492,0.125935,-0.485536,0.125148,-0.0949678,0.588084,0.0390209,0.0375339,0.961893,0.960407,-0.00148697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.8012,0.989117,0.143597,5,31,0,34.5727,-3.29484,-3.01533,0.80059,0.435633,1,0.0520203,0,0.998646,-0.23721,1.01677,0.961796,-0.80136,0.594289,0.13256,-0.02769,0.685621,-0.999327,-0.637593,-0.299254,0.894033,-0.4881,-0.59415,-0.140395,1.93832,-0.420985,0.136168,0.851931,0.80059,0.0226618,0,0.435044,-0.189908,0.814013,0.770004,-0.641561,0.475782,0.106126,-0.0221683,0.548901,-0.800051,-0.282757,-0.107147,0.410739,-0.230505,-0.245013,-0.0580741,0.842625,-0.16761,0.0365924,0.588084,0.0482929,0.0511252,1.05865,1.06181,0.00283224,1,0,0,0,2,0,1,6,0,1,0,0,0,0,0,3,6,0
-20.7557,0.997934,0.143597,5,31,0,32.2016,-3.13886,-3.11357,0.457055,0.499298,1,0.23755,0,0.971375,0.209106,-0.819855,-0.782993,0.76649,0.606019,-0.485552,0.0570901,-0.359772,0.27104,0.342314,0.18932,-0.832146,0.466457,1.4195,-0.058818,-1.48687,0.413297,-0.960381,0.848033,0.457055,0.118608,0,0.485005,0.0955727,-0.374719,-0.357871,0.350328,0.276984,-0.221924,0.0260933,-0.164435,0.12388,0.190826,-0.00542035,-0.496465,0.317146,0.760344,-0.0861175,-0.71437,0.15778,-0.433642,0.588084,0.046033,0.0479963,1.04265,1.0448,0.00196334,0,0,0,1,4,0,0,0,0,0,0,0,4,2,0,0,0,0
-32.5794,0.966963,0.143597,4,15,0,37.7323,-2.92262,-4.8439,0.665919,0.391924,1,0.0980947,0,0.995177,-0.635418,-0.12393,0.19047,-0.744694,0.651404,-0.865546,-0.931607,3.2466,-1.10608,0.953201,2.29893,0.703098,-0.7784,1.19594,-0.660923,1.45894,-0.366279,1.174,0.853621,0.665919,0.0384456,0,0.390034,-0.423137,-0.0825273,0.126837,-0.495906,0.433782,-0.576384,-0.620375,2.16197,-0.736558,0.347351,0.891895,0.281555,-0.332232,0.491501,-0.291059,0.533218,-0.0180434,0.415375,0.588084,0.0617233,0.0088351,0.143141,0.135503,-0.0528882,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
-31.5669,0.996969,0.143597,5,31,0,40.9926,-2.70821,-1.8794,0.446983,0.525402,1,0.0717611,0,0.997422,0.384509,-0.307175,-0.0187628,0.382407,0.0297199,1.04517,0.780573,-2.93397,0.280021,-1.33292,-2.37596,-0.769739,0.570863,0.564055,0.426253,-1.53928,0.359095,-2.4519,0.888255,0.446983,0.0377035,0,0.524048,0.171869,-0.137302,-0.00838666,0.170929,0.0132843,0.467171,0.348903,-1.31144,0.125165,-0.684016,-1.2567,-0.404087,0.313578,0.296712,0.262783,-0.777227,0.0775617,-1.27435,0.588084,0.067911,0.142382,2.0966,2.27866,0.0744712,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
-30.8428,0.944343,0.143597,4,31,0,45.374,-2.98943,-2.01797,0.532172,1.24368,1,-0.160915,0,0.986968,-0.335763,-0.893751,1.46617,-0.685017,1.08005,0.368371,-0.189842,-0.894762,-2.00969,-0.305569,-1.51382,-1.62539,0.58589,0.563989,1.02266,-1.34437,-1.40547,-1.93293,0.669715,0.532172,-0.200126,0,1.22747,-0.178684,-0.475629,0.780257,-0.364547,0.574774,0.196037,-0.101029,-0.476167,-1.0695,-0.307882,-1.67931,-2.28854,0.856252,0.476133,1.18157,-1.61219,-1.54611,-1.97042,0.588084,0.0545277,0.163993,3.00752,3.40132,0.109465,0,0,0,0,0,26,0,2,0,0,0,0,0,0,140,0,6,0
-31.0255,0.990561,0.143597,5,31,0,39.4845,-3.90081,-3.78718,0.587568,0.667892,1,0.547044,0,0.837104,0.274133,0.819224,-1.59967,0.654736,-0.332931,-0.611629,0.108264,1.21981,0.724321,-0.0607297,1.59981,1.41811,-0.564966,0.449822,-0.991645,1.29736,1.4234,-0.138422,0.955454,0.587568,0.365366,0,0.559095,0.161072,0.48135,-0.939913,0.384702,-0.19562,-0.359374,0.0636128,0.716723,0.425588,0.0662052,1.19376,0.208392,-0.0766514,0.129851,-0.777892,0.764901,1.24149,0.187252,0.588084,0.0244371,0.0286087,1.17071,1.17574,0.00417163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-34.87,0.991219,0.143597,5,31,0,44.025,-2.10522,-3.56119,0.150052,0.567085,1,0.513169,0,0.858287,-0.267884,-1.3764,1.62574,-1.03616,2.42586,-0.423915,1.1592,-0.47559,-1.71152,-0.980656,-0.507851,-1.20041,0.088498,0.491742,1.91501,-0.795376,-1.21535,1.36762,0.914647,0.150052,0.29101,0,0.486722,-0.0401964,-0.206531,0.243945,-0.155478,0.364005,-0.0636093,0.17394,-0.0713631,-0.256816,-0.555263,-0.647728,-0.11116,-0.258461,0.945293,0.808714,-0.0497874,-0.729938,0.167583,0.588084,0.109382,0.0329812,0.301523,0.2777,-0.076401,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,1,0
-32.0909,1,0.143597,5,31,0,48.6901,-4.11012,-3.06129,0.761077,0.781924,1,0.826271,0,0.563273,0.0191793,-1.24034,-0.0518422,0.067263,1.29295,1.08398,-1.30433,0.439111,-0.871336,-1.06142,1.15456,-0.426055,0.798036,-1.09385,-0.575654,2.80497,-1.21674,0.583547,0.805265,0.761077,0.646081,0,0.440436,0.0145969,-0.943994,-0.0394559,0.0511923,0.984032,0.824991,-0.992698,0.334198,-0.663153,-0.455099,-0.29285,-0.221144,0.394941,0.353575,0.446799,0.392707,-0.252195,-0.305938,0.588084,0.0229438,0.0583416,2.54281,2.63839,0.0353978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.689,0.961228,0.143597,5,31,0,43.9073,-3.2586,-2.64276,0.143246,0.573388,1,-0.623845,0,0.781548,0.631473,1.47255,0.367946,0.575513,-1.36041,-0.633923,1.13245,-0.080552,0.0721321,0.908703,-1.59924,0.285328,-1.14004,2.03908,0.319303,-0.633044,1.07321,-0.681053,0.897303,0.143246,-0.357705,0,0.448131,0.0904561,0.210937,0.0527068,0.0824399,-0.194873,-0.090807,0.16222,-0.0115388,0.0103326,0.181336,-1.24341,-0.00375224,-0.716749,1.4004,0.369847,-0.688771,0.50975,-0.331003,0.588084,0.0374312,0.0755627,2.01871,2.10198,0.0381315,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
