lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_prior.1.1,y_prior.2.1,y_prior.3.1,y_prior.4.1,y_prior.5.1,y_prior.6.1,y_prior.7.1,y_prior.8.1,y_prior.9.1,y_prior.1.2,y_prior.2.2,y_prior.3.2,y_prior.4.2,y_prior.5.2,y_prior.6.2,y_prior.7.2,y_prior.8.2,y_prior.9.2
# Adaptation terminated
# Step size = 0.181848
# Diagonal elements of inverse mass matrix:
# 107.46, 92.1801, 1.01726, 1.11153, 0.350065, 1.14441, 0.990224, 0.98661, 0.948502, 0.97372, 0.972055, 0.895716, 0.98384, 1.01027, 1.04166, 1.03902, 0.994286, 0.959955, 1.00249, 1.12784, 1.05717, 0.949955, 0.912333, 3.76668
-16.1043,0.999407,0.181848,5,31,0,24.5896,7.94939,2.61585,0.42266,0.0200058,1,-0.15193,0,0.988391,0.290508,0.894926,0.622601,1.28955,-1.58767,-1.12219,-0.705446,-2.2119,0.801747,-0.681085,-0.819256,-1.08299,1.09047,-1.01681,0.31202,-1.07721,-0.882832,-1.17149,0.272603,0.42266,-0.00303948,0,0.0197735,0.122786,0.378249,0.263148,0.545042,-0.671045,-0.474305,-0.298164,-0.93488,0.338866,-0.0143504,-0.0189197,-0.0233069,0.0176428,-0.0152803,0.00958061,-0.019156,-0.0107337,-0.0256014,0.588084,0.999554,0.931863,0.932279,0.00610299,-0.0676908,12,224,80,0,51,502,30,0,98,12,155,19,0,12,469,30,0,95
-21.4869,0.974888,0.181848,4,31,0,31.7968,-17.2968,-8.78346,0.198737,0.0261789,1,0.0234291,0,0.999726,0.595622,0.25788,-1.4909,0.0201975,-0.528404,1.1934,0.0535818,-0.714169,-0.59086,-0.68501,-1.21639,-0.639296,2.49845,-0.445429,0.239647,-1.77737,-1.42277,-1.74852,0.0112532,0.198737,0.000613348,0,0.0261717,0.118372,0.0512503,-0.296296,0.00401399,-0.105013,0.237173,0.0106487,-0.141932,-0.117426,-0.0175626,-0.0316768,-0.0176459,0.065401,-0.0119817,0.00700395,-0.0464841,-0.0376743,-0.0461242,0.588084,3.45852e-08,0.000153382,4434.91,4435.59,0.000153348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.4715,0.994388,0.181848,4,31,0,33.8798,-3.53986,18.197,0.0885647,0.0389485,1,-0.780493,0,0.625164,0.976832,-1.27128,1.12568,-0.215651,0.0380406,0.589514,1.72171,1.02895,0.0775603,0.07831,-1.35486,1.07364,-0.582629,-0.127875,0.84597,0.730767,-0.258854,0.00496002,0.858459,0.0885647,-0.0303991,0,0.0243492,0.0865128,-0.11259,0.0996956,-0.019099,0.00336906,0.0522102,0.152482,0.0911284,0.00686911,-0.027788,0.00565595,-0.00807741,-0.00763097,-0.00427005,0.00267803,-0.0345447,-0.0375819,-0.00223699,0.588084,0.0283307,1,35.2974,2.72927e+09,0.971669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
-15.5882,0.993831,0.181848,4,15,0,27.7606,-1.42973,2.87055,1.03428,0.389058,1,-0.811143,0,0.584847,0.544182,-0.440032,0.374934,0.773043,0.281382,-0.718782,1.90112,0.344422,1.11376,0.550827,-0.985859,-0.0618773,-0.72012,-0.901579,2.66152,-1.09811,0.0488108,1.47868,0.349009,1.03428,-0.315582,0,0.22754,0.562837,-0.455117,0.387787,0.799544,0.291028,-0.743423,1.96629,0.35623,1.15194,-0.0463991,-0.0854559,-0.132402,-0.407815,-0.293944,0.832437,-0.849825,-0.0975872,-0.0150233,0.588084,0.22767,0.942581,4.14012,55.6873,0.714911,4,0,24,10,9,64,14,31,0,12,0,19,32,13,489,29,95,0
-16.7138,0.991712,0.181848,5,31,0,30.8603,36.7204,-3.89929,0.457492,0.544099,1,0.743929,0,0.668258,0.800797,0.473035,-0.00508555,-0.0490184,1.04723,-0.852088,-1.1295,0.382978,0.0432559,0.307493,1.36033,0.834833,0.6579,1.0463,-0.88539,-0.307944,-0.657463,-1.46469,0.44533,0.457492,0.404771,0,0.363599,0.366358,0.21641,-0.0023266,-0.0224255,0.479099,-0.389823,-0.516737,0.175209,0.0197892,0.435944,0.686084,0.301486,0.21937,0.804322,-0.666828,-0.569157,-0.0840344,-0.515051,0.588084,1,0.0238042,0.0238042,1.0829e-17,-0.976196,12,0,80,30,51,0,30,101,0,0,0,0,2,0,0,0,1,0
-10.3995,0.995536,0.181848,4,15,0,25.6548,-15.9166,7.26397,0.362488,0.353653,1,0.0661413,0,0.99781,-1.28241,-0.693499,0.574435,-0.169574,0.837925,0.238244,-0.271725,-0.460776,0.0435158,0.380967,-0.818065,0.914981,-0.104073,1.00349,-1.44187,0.459775,1.15746,-1.11564,0.864069,0.362488,0.0233911,0,0.352879,-0.464856,-0.251385,0.208225,-0.0614686,0.303738,0.0863606,-0.0984969,-0.167025,0.0157739,0.104438,-0.304899,0.336314,-0.0406918,0.37371,-0.503233,0.155889,0.397663,-0.392667,0.588084,1.73551e-07,0.999185,5.7573e+06,7.06613e+09,0.999185,0,0,0,0,0,0,0,0,0,0,0,0,34,0,500,30,0,0
-15.6843,0.965941,0.181848,4,15,0,26.4055,-12.2055,5.25856,0.403271,0.294944,1,0.461956,0,0.886903,-0.660748,-1.08662,0.815209,-0.594207,1.57223,0.676021,0.00858275,0.482957,1.31871,0.842565,-0.225664,0.987794,-0.554937,0.561803,-2.09454,1.22753,2.24826,-0.952816,0.873481,0.403271,0.136251,0,0.261586,-0.266461,-0.438204,0.328751,-0.239627,0.634037,0.27262,0.00346118,0.194763,0.531799,0.130376,-0.207084,0.369467,-0.226125,0.361178,-0.455795,0.322274,0.653918,-0.0695677,0.588084,6.95474e-06,0.99441,142983,2.5579e+07,0.994403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.2946,0.975747,0.181848,4,15,0,33.7625,-22.1385,9.2492,0.608734,0.0965469,1,0.158043,0,0.987432,-0.353193,-0.192062,0.581178,-1.51476,2.23543,-1.36234,-0.428307,0.499233,1.43437,1.43032,-0.8943,0.184199,-0.0633771,-1.04142,-2.31356,2.14176,1.76942,-0.268858,0.68534,0.608734,0.0152585,0,0.0953335,-0.215001,-0.116915,0.353783,-0.922084,1.36078,-0.829303,-0.260725,0.3039,0.873151,0.130968,-0.0881874,0.0264282,-0.0291549,-0.0651724,-0.241347,0.197646,0.176303,-0.00374474,0.588084,8.86996e-10,0.999902,1.12729e+09,1.15477e+13,0.999902,0,0,0,0,0,0,0,0,0,0,168,0,0,13,0,30,0,100
-16.96,0.999449,0.181848,4,15,0,28.7055,-18.774,3.19201,0.329852,0.122639,1,0.135682,0,0.990752,-0.0596308,-0.516738,0.577674,-1.06334,1.8798,-1.65395,-0.545368,0.515755,1.7361,1.1315,-0.536114,0.0470546,0.268588,-0.613028,-1.52031,1.22031,2.30911,0.749416,0.456952,0.329852,0.0166399,0,0.121505,-0.0196694,-0.170447,0.190547,-0.350744,0.620057,-0.545559,-0.179891,0.170123,0.572656,0.13649,-0.0737389,0.0153298,0.0149409,-0.0432062,-0.212246,0.139198,0.28915,0.119946,0.588084,9.90286e-09,0.960218,9.69637e+07,2.43736e+09,0.960218,0,0,0,0,0,0,0,0,0,12,0,0,0,13,480,30,96,0
-18.7141,0.993664,0.181848,4,15,0,30.1995,-21.4277,-1.89152,0.326935,0.110831,1,-0.00937035,0,0.999956,-0.407647,0.520556,0.621653,-1.33552,1.6537,-1.61202,-0.557428,1.22766,1.70437,1.02127,-0.567013,-0.0715963,0.210203,-1.09805,-1.27136,0.906718,2.38465,1.50127,0.442348,0.326935,-0.00103853,0,0.110826,-0.133274,0.170188,0.20324,-0.436629,0.540653,-0.527026,-0.182243,0.401365,0.557218,0.113606,-0.0633805,-0.00858035,0.024683,-0.123411,-0.139226,0.101067,0.263006,0.16461,0.588084,7.26875e-10,0.131528,1.8095e+08,2.08355e+08,0.131528,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,19,0
-24.3194,0.986216,0.181848,5,31,0,33.923,22.6695,8.39476,0.111354,0.0449706,1,-0.665047,0,0.746801,-1.09979,-0.621305,-0.564882,1.27293,-2.3082,0.728103,1.3301,-0.933936,-1.32415,-0.750734,0.577595,0.0742069,-0.689011,0.824173,1.66023,-1.08278,-2.59838,-0.74501,0.931395,0.111354,-0.0299076,0,0.0335841,-0.122467,-0.0691848,-0.0629019,0.141746,-0.257028,0.0810772,0.148112,-0.103998,-0.14745,0.00767942,0.0379797,0.0193864,-0.06121,0.0967118,0.0339814,-0.0761441,-0.0593324,0.0145817,0.588084,1,0.999773,0.999773,6.6122e-07,-0.000226661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.2682,0.996079,0.181848,4,15,0,33.2733,1.42837,2.31025,0.416598,0.0788975,1,-0.193877,0,0.981026,0.25648,-0.826947,1.31648,0.488615,2.15067,-0.688438,-0.59706,1.25018,0.136193,-0.944219,-1.00379,0.136266,-0.552158,-1.54162,0.105408,-0.503806,-0.0425822,0.515597,0.110362,0.416598,-0.0152964,0,0.0774005,0.106849,-0.344504,0.548441,0.203556,0.895962,-0.286802,-0.248734,0.520823,0.0567375,-0.0770062,-0.0650448,-0.00959036,-0.0502114,-0.15222,0.0186893,-0.0298619,-0.0224192,0.0378242,0.588084,0.800167,0.909519,1.13666,2.51038,0.109352,9,0,71,28,43,392,24,92,83,11,0,18,31,10,448,29,94,90
-15.216,0.983894,0.181848,5,31,0,27.1658,-9.29231,-4.07733,0.608634,0.418191,1,0.0902391,0,0.99592,-0.248206,1.23885,-1.21657,-0.553091,-1.95377,0.114247,-0.653815,-2.05437,-0.0596421,1.82021,0.941448,0.37421,0.366741,1.60145,0.268139,1.01928,0.00171507,-2.03453,0.686242,0.608634,0.0377371,0,0.416484,-0.151067,0.754007,-0.740446,-0.33663,-1.18913,0.0695347,-0.397935,-1.25036,-0.0363002,0.748721,0.438849,0.109943,0.13187,0.59325,0.115987,0.399842,-0.0768116,-0.849602,0.588084,0.00015863,0.0187184,118.001,120.233,0.0185598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-12.4223,0.995522,0.181848,4,15,0,26.4368,5.61919,-9.1028,0.398403,0.309559,1,-0.0568515,0,0.998383,-0.566198,-1.20551,-1.45347,-1.18996,1.21102,-0.660151,1.29291,0.313706,-0.445079,-0.880259,-0.0157531,1.38064,-1.1629,-1.19695,1.27819,0.747205,-0.340079,-1.14374,0.335813,0.398403,-0.0175989,0,0.309058,-0.225575,-0.480279,-0.579067,-0.474085,0.482473,-0.263006,0.5151,0.124982,-0.177321,-0.262087,0.016347,0.452279,-0.338462,-0.39124,0.406653,0.208176,-0.110625,-0.345651,0.588084,0.995811,0.000128995,0.000129538,5.42736e-07,-0.995682,12,224,79,0,51,498,30,101,98,0,0,0,0,0,0,0,0,0
-14.6645,0.988006,0.181848,5,31,0,24.4361,-2.53656,4.64861,0.518119,0.339976,1,0.263376,0,0.964693,1.50473,0.42875,0.410785,1.03276,-1.13669,1.76684,-1.42476,-0.286431,0.329184,0.162143,-1.60595,-1.89878,0.388514,0.782547,0.503257,-2.00502,-0.18323,0.746948,0.870701,0.518119,0.0895415,0,0.327973,0.77963,0.222144,0.212836,0.535093,-0.588941,0.915433,-0.738195,-0.148405,0.170557,0.187914,-0.488317,-0.585966,0.219897,0.154873,0.32326,-0.785167,-0.0857418,0.274454,0.588084,0.0811799,0.98963,12.1906,1080.11,0.90845,0,18,0,0,0,0,0,0,0,0,166,0,0,0,0,29,0,0
-14.5421,0.991247,0.181848,5,31,0,28.3589,3.71921,-0.121785,0.985273,0.193455,1,0.0713403,0,0.997452,1.38201,1.69454,0.198781,-1.13085,0.376999,-1.35777,0.374776,0.244991,0.639203,0.351659,-0.0476419,2.74326,0.0935848,-0.467174,-1.36534,0.597913,1.30133,1.02326,0.572344,0.985273,0.0138012,0,0.192962,1.36166,1.66958,0.195853,-1.11419,0.371447,-1.33778,0.369257,0.241383,0.629789,0.0869304,0.0141935,0.53209,0.0024513,-0.0849439,-0.282198,0.120547,0.254488,0.206272,0.588084,0.961507,0.469786,0.488593,0.0354709,-0.491722,0,0,0,26,48,0,0,98,0,0,0,0,8,6,0,0,59,0
-12.8935,0.993092,0.181848,5,31,0,23.3408,4.8285,-5.08483,0.556661,0.198403,1,0.0928489,0,0.99568,1.69513,1.17582,-0.202885,0.115779,-1.78675,-1.2568,0.115459,0.514943,0.183378,-0.176273,-1.00755,1.2125,1.25198,-1.26155,0.626756,0.894927,1.51839,0.871201,0.624915,0.556661,0.0184215,0,0.197546,0.943615,0.654531,-0.112938,0.0644497,-0.994616,-0.69961,0.0642716,0.286649,0.102079,-0.00359514,-0.177376,0.235787,0.249455,-0.282128,0.100661,0.178916,0.309436,0.17548,0.588084,0.989938,0.00636491,0.00642961,6.51094e-05,-0.983573,0,0,80,30,50,496,30,0,98,0,0,1,0,0,0,0,0,1
-15.1209,0.989664,0.181848,4,31,0,26.0716,-11.748,-3.57344,0.569094,0.0233371,1,0.64858,0,0.761146,-0.992608,1.71115,-1.15737,-0.23279,-1.87774,1.39909,0.00268539,-0.276638,-0.174344,0.120692,-0.21907,-0.82272,-0.377986,1.01523,1.1806,0.166886,1.01342,1.0538,0.668318,0.569094,0.015136,0,0.017763,-0.564887,0.973807,-0.658654,-0.132479,-1.06861,0.796212,0.00152824,-0.157433,-0.0992182,-0.0128803,0.0220087,-0.032132,-0.0102377,-0.0103879,0.0421476,0.00300504,0.0138142,0.0160797,0.588084,1.45109e-05,0.0273023,1881.5,1934.28,0.0272878,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,3
-12.9594,0.992025,0.181848,5,31,0,26.3649,11.257,2.98651,0.504232,0.420202,1,-0.080444,0,0.996759,-1.26615,-0.078183,0.498796,0.255171,1.43918,1.77389,-0.148112,-0.688346,0.236594,-0.0898341,0.124563,0.373736,-0.0541987,2.49572,-1.51297,-0.88936,-1.24559,0.919289,0.632449,0.504232,-0.0338028,0,0.418841,-0.638432,-0.0394223,0.251509,0.128665,0.725681,0.894449,-0.0746826,-0.347086,0.119298,0.00517317,0.0548148,0.139675,-0.0313261,0.996661,-0.693654,-0.367493,-0.498436,0.377038,0.588084,0.999979,0.947812,0.947831,0.000373282,-0.0521676,12,0,80,0,0,502,0,0,0,12,0,19,0,0,451,0,0,0
-8.70909,0.986205,0.181848,4,15,0,22.4846,6.90745,2.32682,0.833315,0.592189,1,-0.0656725,0,0.997841,-2.23769,0.357641,0.0164223,-0.27802,0.532844,1.06041,-0.23339,0.0122736,-0.0538008,0.157432,-0.587668,0.00906086,-0.0357863,1.71518,-0.840442,-0.187502,-0.432455,0.48456,0.621322,0.833315,-0.0388905,0,0.59091,-1.8647,0.298027,0.013685,-0.231678,0.444027,0.883659,-0.194488,0.0102278,-0.044833,0.180053,-0.361168,0.00471548,-0.0103342,0.992792,-0.537866,-0.10172,-0.25602,0.288424,0.588084,0.99798,0.900014,0.901835,0.0182188,-0.0979665,12,224,0,0,0,502,0,0,97,12,147,0,0,0,428,0,0,97
-15.6517,0.966889,0.181848,4,15,0,21.8657,-6.01667,7.90033,0.194717,0.430559,1,0.53214,0,0.846656,2.26673,0.143111,2.09546,-1.64746,-0.350726,1.27717,0.600279,-0.567101,-0.871548,1.4578,0.543277,-0.743912,-1.51197,0.66374,0.910802,-0.643464,0.0347381,-0.733134,0.651524,0.194717,0.229118,0,0.364536,0.441371,0.0278661,0.408022,-0.320788,-0.0682923,0.248687,0.116884,-0.110424,-0.169705,1.05077,0.230833,0.208925,-0.92863,0.161599,0.624643,-0.0970311,-0.11727,-0.466941,0.588084,0.00252848,0.999528,395.309,835881,0.997,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
-17.8448,0.990939,0.181848,5,31,0,30.2549,-0.237447,10.8689,0.753113,0.225903,1,-0.258944,0,0.965892,-1.41871,0.336683,-2.60496,1.69894,0.447021,-0.5294,-1.65721,0.470893,1.41184,-1.80372,-1.6139,0.250341,0.0739801,-0.90504,0.0690818,0.299577,-0.744379,1.72718,0.245822,0.753113,-0.0584963,0,0.218198,-1.06845,0.25356,-1.96183,1.2795,0.336658,-0.398698,-1.24807,0.354636,1.06328,-0.310579,-0.371844,0.207005,-0.0832396,-0.223627,0.0460415,0.162308,-0.189968,0.294279,0.588084,0.445936,0.999979,2.24243,59358.7,0.554043,7,114,0,0,27,186,5,55,70,12,168,0,0,13,500,30,100,100
-17.7009,0.991784,0.181848,5,31,0,33.3,9.32125,-11.8003,0.800454,0.113019,1,-0.146497,0,0.989211,-1.84936,-0.695934,0.797605,-0.0317354,0.0846848,-2.40619,0.545698,0.0398471,-0.0566548,-1.15159,1.44734,1.61176,1.26404,0.476173,1.47891,1.68796,1.23496,0.137062,0.251108,0.800454,-0.016557,0,0.1118,-1.48033,-0.557063,0.638446,-0.0254027,0.0677862,-1.92604,0.436806,0.0318958,-0.0453495,-0.0981277,0.173335,0.166989,0.141845,0.0518339,0.205182,0.179679,0.137409,0.0162615,0.588084,0.999783,7.69934e-06,7.70101e-06,1.67419e-09,-0.999775,12,224,80,0,0,501,30,0,0,0,0,0,0,0,0,0,0,0
-12.0686,0.999319,0.181848,4,15,0,26.5053,1.38606,5.17488,0.33643,0.979011,1,0.323559,0,0.946208,-0.373316,0.418471,0.0431925,-1.24234,0.0478034,-1.35664,-0.891648,0.857448,-0.765352,-1.33182,0.0879792,-0.51194,-0.0767678,0.974842,0.889209,2.1332,-1.34903,-0.551213,0.242426,0.33643,0.316768,0,0.926348,-0.125595,0.140786,0.0145313,-0.41796,0.0160825,-0.456414,-0.299977,0.288471,-0.257488,-1.35198,0.214057,-0.460553,-0.464646,0.918186,0.393979,1.69364,-0.978057,-0.753054,0.588084,0.795712,0.988846,1.24272,22.7597,0.193134,0,0,66,21,39,349,21,83,67,0,0,20,34,13,497,30,98,100
-17.809,0.9824,0.181848,4,15,0,24.3257,-8.94748,-7.42073,0.640798,0.117015,1,-0.389577,0,0.920994,0.352561,-0.716879,-0.266827,0.454493,0.844286,0.893223,0.798317,-0.99376,-1.45864,2.72161,-0.618394,0.345942,0.938365,-0.820816,-0.948403,-2.60732,1.435,0.807414,0.768208,0.640798,-0.0455863,0,0.10777,0.22592,-0.459375,-0.170982,0.291239,0.541017,0.572376,0.51156,-0.6368,-0.934697,0.277236,-0.0339645,0.0494458,0.0804089,-0.126947,-0.142928,-0.317383,0.199951,0.153509,0.588084,0.000231037,0.000608914,2.63557,2.63657,0.000377878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.8767,0.95841,0.181848,5,31,0,41.5277,-1.53584,21.5574,0.93122,0.270972,1,-0.389927,0,0.920846,-0.933357,-2.23347,2.98165,2.52699,0.480525,0.343338,0.521219,0.552787,0.643871,-1.04356,-0.0915819,0.0410239,-0.280492,1.3643,-0.0351228,-0.475981,-1.72056,-2.79695,0.853029,0.93122,-0.105659,0,0.249524,-0.869161,-2.07985,2.77657,2.35318,0.447474,0.319723,0.485369,0.514766,0.599585,-0.161776,0.213135,-0.304803,-0.33699,0.289653,-0.0450408,-0.17384,-0.487728,-0.765936,0.588084,0.206349,1,4.84615,6.7708e+09,0.793651,0,0,0,18,0,124,0,0,35,0,0,0,34,0,500,0,0,100
-15.8509,1,0.181848,4,15,0,31.482,-7.43287,-11.9028,0.173504,0.726955,1,0.410781,0,0.911734,0.628031,1.36097,-1.99425,-0.798002,-1.34934,-0.438562,0.188609,-0.148764,0.781106,0.59403,0.720787,0.446846,0.211025,-0.87154,-0.528348,0.904793,1.91377,2.34377,0.192919,0.173504,0.298619,0,0.662789,0.108966,0.236133,-0.346009,-0.138456,-0.234115,-0.0760922,0.0327244,-0.0258112,0.135525,0.581258,0.884141,-0.299355,-0.0984331,-0.980584,-0.481146,0.65601,1.224,1.78668,0.588084,0.000614259,1.76528e-05,0.0287383,0.0287212,-0.000596606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.79763,1,0.181848,4,15,0,21.7031,-2.01809,3.86412,0.812311,0.301207,1,-0.187418,0,0.98228,-0.659212,-0.449052,0.451225,-0.0242244,0.948211,0.262209,0.29089,1.4024,-0.816408,-1.55493,0.193736,-0.161195,-0.156192,0.695343,1.86917,0.435826,-1.27916,-0.422626,0.719985,0.812311,-0.0564515,0,0.29587,-0.535485,-0.36477,0.366535,-0.0196778,0.770243,0.212995,0.236293,1.13918,-0.663177,-0.422843,0.0826702,-0.0731651,-0.0448451,0.152203,0.538229,0.112527,-0.457633,-0.0789549,0.588084,0.139317,0.978223,7.02159,277.512,0.838907,0,0,0,5,16,0,0,0,0,0,0,0,32,13,0,0,0,0
-11.0633,0.993158,0.181848,5,31,0,17.948,12.973,-2.99268,0.238966,0.335304,1,0.114137,0,0.993465,1.24756,-0.694848,-0.245853,0.539305,-0.289268,0.721659,0.323541,-1.2952,0.240459,0.158828,0.617923,-1.2311,0.177077,-0.701713,-1.05578,-0.42563,-0.661277,-1.11214,0.970344,0.238966,0.0382706,0,0.333113,0.298124,-0.166045,-0.0587505,0.128875,-0.0691253,0.172452,0.0773152,-0.309509,0.0574614,0.100652,0.179246,-0.419504,0.0796262,-0.24482,-0.324075,-0.129401,-0.269848,-0.361267,0.588084,0.999997,0.0503955,0.0503957,1.39823e-07,-0.949602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.9952,0.991971,0.181848,5,31,0,22.0289,-10.4205,4.89948,0.221828,0.383093,1,0.0924548,0,0.995717,-1.27794,-0.0369315,0.168732,-0.570631,-0.08493,-1.15283,-0.259876,0.858571,-0.333441,-0.392685,-0.423631,1.32484,-0.405359,0.112242,0.888352,0.668776,1.11306,1.06278,0.0231679,0.221828,0.0354188,0,0.381452,-0.283483,-0.00819245,0.0374294,-0.126582,-0.0188398,-0.25573,-0.0576479,0.190455,-0.0739666,-0.195054,-0.162903,0.51134,-0.174836,0.0398069,0.298032,0.245901,0.454989,0.39359,0.588084,3.25419e-05,0.991671,30473.7,3.65875e+06,0.991639,0,0,0,0,0,0,0,0,0,12,166,20,33,13,497,30,0,0
-12.4426,0.992024,0.181848,5,31,0,20.8618,8.55025,-4.41511,0.250954,0.0810657,1,-0.152371,0,0.988323,1.03722,-0.482603,-0.159914,0.656132,-0.0189096,0.945486,0.277938,-0.972708,-0.121095,0.416043,0.359594,-1.2016,0.235507,-0.152058,-0.924035,-1.21862,-1.38802,-0.739837,0.98344,0.250954,-0.0123521,0,0.0801191,0.260295,-0.121111,-0.0401312,0.164659,-0.00474543,0.237274,0.0697497,-0.244105,-0.0303892,0.0205212,0.0347715,-0.094296,0.010764,-0.0119492,-0.0857115,-0.101068,-0.0991916,-0.0577793,0.588084,0.999788,0.012008,0.0120106,2.5774e-06,-0.98778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.9118,0.990296,0.181848,4,15,0,25.0073,-5.79303,6.68038,0.498017,0.907384,1,0.404271,0,0.914639,-0.514355,0.387968,-1.04292,-1.33087,1.66405,-1.27032,-1.17586,-1.20473,1.30259,0.0318657,1.1037,1.70481,-0.367815,-1.30784,0.515303,1.45736,0.613662,1.12303,0.0882291,0.498017,0.366829,0,0.829929,-0.256157,0.193215,-0.519394,-0.662795,0.828728,-0.632642,-0.585598,-0.599974,0.648711,-0.162234,1.05831,1.0323,-0.793461,-0.474995,-0.0383249,0.778166,0.0673676,1.40986,0.588084,0.00383593,0.997251,259.976,94207.9,0.993415,0,2,0,0,0,0,0,0,0,12,168,0,34,12,0,30,100,0
-17.7141,0.992711,0.181848,5,31,0,30.4144,-8.26536,-9.07951,0.396006,0.244089,1,-0.74065,0,0.671891,-1.29124,0.0697982,-0.485449,0.292753,0.480415,-3.33942,1.21582,0.297387,-0.101077,0.574302,0.849898,1.69112,1.5909,-0.602971,-0.531408,-0.925025,1.12945,0.89656,0.337381,0.396006,-0.180785,0,0.164001,-0.51134,0.0276405,-0.192241,0.115932,0.190247,-1.32243,0.481472,0.117767,-0.0400272,0.327623,0.126766,0.365107,0.207984,-0.18574,0.516564,-0.371507,0.131468,0.16531,0.588084,0.000319016,0.000124961,0.391708,0.391632,-0.000194055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.6571,1,0.181848,4,15,0,25.8417,-2.63769,-17.8692,0.708198,0.158495,1,-0.541198,0,0.840895,-0.756207,0.35132,0.919819,-0.0658124,-0.473176,-1.77991,1.46841,0.976392,0.478871,1.49947,0.274691,1.6968,1.31586,0.151619,0.547452,0.446421,0.622794,0.0835933,0.416509,0.708198,-0.0857771,0,0.133278,-0.535544,0.248804,0.651414,-0.0466082,-0.335102,-1.26053,1.03992,0.691478,0.339135,0.264711,0.00647498,0.147246,0.18102,0.0607951,0.225639,-0.0664576,-0.000747444,-0.0299351,0.588084,0.0805457,1.87497e-08,2.32783e-07,2.14033e-07,-0.0805457,2,15,10,0,1,8,0,0,6,0,0,0,0,0,0,0,0,0
-15.5993,0.987478,0.181848,5,31,0,28.5361,-7.24779,2.78614,0.554389,0.0250032,1,-0.708741,0,0.705469,-2.63804,1.37502,0.0302521,-0.814576,1.16874,-1.42285,0.178019,0.865003,1.46844,-0.0330884,0.0275911,0.0221837,-0.583404,-0.00448648,0.154484,-0.83937,-0.245583,0.858895,0.688055,0.554389,-0.0177208,0,0.017639,-1.4625,0.762296,0.0167714,-0.451593,0.647939,-0.788815,0.098692,0.479549,0.814089,0.0461644,-0.0238797,-0.000144793,0.00414428,-0.0207902,0.027939,-0.0179603,-0.0196604,-0.0108719,0.588084,0.00101606,0.941906,927.021,15941,0.94089,0,0,0,0,0,0,0,0,0,8,0,0,29,11,0,0,0,0
-18.2065,0.972183,0.181848,5,31,0,32.6283,-6.30937,-2.27452,0.0429734,0.0135256,1,0.4582,0,0.888849,2.45749,-1.71347,0.400136,0.725942,-1.04536,0.971758,0.2205,-0.72885,-0.834226,-0.847918,0.0120371,-0.224681,0.98248,0.546896,0.795218,1.67446,-0.666745,-1.07836,0.414755,0.0429734,0.00619744,0,0.0120222,0.105607,-0.0736336,0.0171952,0.0311962,-0.0449226,0.0417598,0.00947566,-0.0313212,-0.0358496,0.00503628,-0.0104744,-0.00022135,0.0163106,9.63706e-05,0.0155827,0.0214972,-0.0125328,-0.0181344,0.588084,0.00181953,0.0932617,51.2559,56.4249,0.0914421,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,10,8
