lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
# Adaptation terminated
# Step size = 0.0854703
# Diagonal elements of inverse mass matrix:
# 0.249347, 0.449047, 1.41909, 1.08653, 0.333932, 0.930945, 0.97451, 0.95328, 0.907586, 1.13495, 1.02243, 0.887816, 1.06004, 0.788147, 1.00911, 0.965062, 1.07327, 0.939581, 1.00915, 0.942458, 1.00442, 0.999081, 1.08989, 0.565672
-24.1234,0.991409,0.0854703,6,63,0,36.3854,-2.48681,-2.48026,0.467953,0.481938,1,-0.508439,0,0.861098,-0.130991,-1.0117,-0.154421,1.53822,-0.376402,-1.46317,-0.218624,0.471434,-0.723608,0.46083,0.205563,-0.716566,0.0671871,0.147539,-0.142203,-0.0112271,1.26547,-1.5052,0.885898,0.467953,-0.245036,0,0.414996,-0.0612975,-0.473426,-0.0722616,0.719813,-0.176138,-0.684697,-0.102306,0.220609,-0.338615,0.22334,0.33321,-0.259534,-0.349037,0.15346,0.299517,0.0489117,0.409645,-0.447343,0.588084,0.0833502,0.0842257,1.0105,1.01147,0.000875462,0,8,0,0,0,0,3,0,0,1,20,0,0,0,0,3,0,0
-24.8195,0.998029,0.0854703,6,63,0,33.0796,-3.13376,-3.457,0.463221,0.48119,1,0.395234,0,0.91858,0.0385875,0.959811,-0.0643966,-1.47194,1.84161,1.44806,0.132827,-0.472193,-0.865785,-0.599389,-0.212512,0.64333,0.129096,0.375875,0.122628,-0.00643454,-1.3775,0.53308,0.441614,0.463221,0.190183,0,0.442012,0.0178745,0.444604,-0.0298299,-0.681834,0.853075,0.670774,0.0615283,-0.21873,-0.40105,-0.257598,0.0886067,0.272112,-0.222876,0.516384,0.3296,0.0224173,-0.698675,0.0709702,0.588084,0.046372,0.0346772,0.747804,0.738744,-0.0116948,1,22,2,0,0,0,0,5,5,0,8,1,1,0,0,2,0,2
-25.5073,0.994015,0.0854703,6,63,0,36.162,-2.79547,-2.89351,0.701693,0.871715,1,-0.12521,0,0.99213,-0.0604407,-0.644618,0.521532,0.382338,-0.637174,0.110511,-0.442894,-0.371244,-0.0649754,1.74298,1.4059,-1.33007,0.453335,1.32428,1.82887,-0.627359,-0.483216,-1.43157,0.765926,0.701693,-0.109147,0,0.864854,-0.0424108,-0.452324,0.365955,0.268284,-0.447101,0.0775449,-0.310775,-0.260499,-0.0455928,1.51402,1.28626,-1.20724,0.350338,1.21485,1.56964,-0.494234,-0.377391,-1.23101,0.588084,0.0701689,0.0707727,1.0086,1.00926,0.000603756,0,8,0,0,0,31,0,9,4,3,24,0,0,0,117,0,5,3
-27.6034,0.993223,0.0854703,5,31,0,36.5555,-2.92453,-2.42629,0.313591,0.420308,1,0.164552,0,0.986368,0.260213,0.00338215,0.106299,-0.629651,1.47659,1.26684,-0.409005,-0.188035,-1.03792,-0.603441,1.73515,0.342062,-0.914435,-0.668775,-1.60158,-2.16555,-1.68244,-0.955089,0.706065,0.313591,0.0691625,0,0.414579,0.0816004,0.00106061,0.0333343,-0.197453,0.463047,0.397269,-0.12826,-0.0589661,-0.325481,-0.232177,0.719591,0.149163,-0.422653,-0.175135,-0.576364,-0.926079,-0.710511,-0.467744,0.588084,0.053351,0.0866373,1.62391,1.68309,0.0332863,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
-24.5978,0.991947,0.0854703,5,31,0,39.2465,-3.19869,-2.90616,0.300934,0.335963,1,0.688279,0,0.725446,-0.384978,-0.504635,0.00630191,-0.217561,-0.0311979,0.351157,-0.192134,0.815458,0.430306,-0.315566,-0.40003,-0.212017,1.0138,1.54427,1.41531,-0.98504,0.457668,-1.76174,0.723175,0.300934,0.231237,0,0.243723,-0.115853,-0.151862,0.00189646,-0.0654717,-0.00938851,0.105675,-0.0578198,0.245399,0.129494,-0.165932,-0.214187,-0.0502162,0.196779,0.369159,0.426144,-0.284506,0.300108,-0.329876,0.588084,0.0411013,0.0546272,1.32909,1.3481,0.0135259,0,0,2,0,0,25,2,0,5,0,0,0,0,0,38,2,0,4
-26.8851,0.994331,0.0854703,5,31,0,32.8932,-3.0495,-3.25156,0.369316,0.575081,1,-0.572662,0,0.819791,0.478434,-0.376436,-1.69044,0.169254,0.729054,-0.100413,-0.243665,-0.450412,-2.07281,-0.309738,0.000635325,-0.715669,0.475512,-0.697339,-0.551782,0.842724,0.00183422,-0.237825,0.569147,0.369316,-0.329327,0,0.471446,0.176694,-0.139024,-0.624306,0.0625083,0.269252,-0.0370842,-0.0899893,-0.166345,-0.765522,-0.303586,0.12427,0.219307,0.168439,-0.568855,-0.227067,0.477545,0.149198,0.57051,0.588084,0.0483364,0.0439325,0.908891,0.904704,-0.00440389,0,0,0,0,0,24,3,4,0,0,0,0,0,0,8,3,7,0
-31.7508,0.999451,0.0854703,6,63,0,39.1394,-2.56112,-2.92697,0.0154259,0.0631148,1,0.166445,0,0.986051,-1.34293,-0.290887,-1.32677,-1.23543,0.169075,-1.70553,0.0188878,-1.18217,-1.22573,1.33896,0.0347543,-0.655819,-0.446276,-0.0601474,-0.853988,0.377987,-0.814465,-0.199795,0.4881,0.0154259,0.0105051,0,0.0622344,-0.020716,-0.0044872,-0.0204667,-0.0190577,0.00260813,-0.0263093,0.000291362,-0.0182361,-0.018908,0.0692219,-0.000892894,-0.0547525,-0.0407521,-0.00196709,-0.0710643,0.0237222,-0.0631066,-0.0253105,0.588084,0.0716899,0.0509334,0.710469,0.694931,-0.0207564,0,16,0,0,4,0,2,8,0,0,4,0,0,0,0,1,7,0
-33.2977,0.99418,0.0854703,5,31,0,42.6628,-2.79838,-3.22375,0.0741552,0.0246045,1,0.749149,0,0.662402,-0.838924,-1.06936,0.330006,-0.886895,1.12019,-0.785478,-0.151564,-2.52021,-0.353802,0.821009,0.426121,0.215115,0.146578,-0.628872,-1.88846,-0.719676,-0.595632,-0.612517,0.468681,0.0741552,0.0184324,0,0.0162981,-0.0622106,-0.0792989,0.0244717,-0.0657679,0.0830678,-0.0582473,-0.0112392,-0.186887,-0.0262363,-0.00208256,-0.012766,0.00958877,-0.0139587,0.0103984,-0.0452565,-0.014523,-0.0561613,-0.0165043,0.588084,0.0575558,0.038294,0.665336,0.65201,-0.0192618,1,11,0,0,0,35,0,6,5,0,5,0,0,0,22,0,2,2
-24.6267,0.999587,0.0854703,6,63,0,39.6192,-3.1667,-3.27619,0.422974,0.299652,1,-0.57421,0,0.818708,-0.524296,0.864536,-0.387534,0.638108,-0.030662,-0.8891,2.53285,0.117639,0.0934116,0.191405,0.666939,-0.264359,0.554687,0.134063,-0.265332,0.834755,-0.470341,0.0581374,0.739816,0.422974,-0.172063,0,0.245327,-0.221764,0.365676,-0.163917,0.269903,-0.0129692,-0.376066,1.07133,0.0497584,0.0395107,0.137169,0.0148637,0.00182567,0.026285,0.0381651,0.0878882,-0.231022,-0.135629,-0.00180999,0.588084,0.0442324,0.0381816,0.863205,0.857774,-0.00605079,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.8768,0.985535,0.0854703,6,63,0,36.8028,-2.80139,-3.53722,0.0133455,0.692444,1,0.5148,0,0.85731,0.413641,-0.452333,0.38577,-0.622733,0.747783,0.36309,-3.06067,0.336543,-0.711507,0.163451,-0.311445,-0.31826,-1.17952,1.1836,0.193446,-0.510618,0.0372046,-1.5421,0.660644,0.0133455,0.35647,0,0.593639,0.00552024,-0.0060366,0.00514829,-0.00831068,0.00997952,0.00484561,-0.0408461,0.00449133,-0.0094954,0.244482,-0.346129,-0.0514162,-0.922193,0.969193,0.244268,-1.39416,0.142054,-1.16908,0.588084,0.0572539,0.0364032,0.635821,0.622062,-0.0208507,0,0,8,0,0,30,0,4,0,0,0,1,0,0,20,0,3,0
-29.1746,0.996929,0.0854703,5,31,0,41.3432,-3.03893,-3.57322,0.118555,0.602822,1,-0.246092,0,0.969247,0.447133,-0.285206,1.89367,-0.160444,0.624171,-0.610103,-2.49026,0.444994,0.972308,-0.668422,-0.0765222,0.755277,-0.752144,1.12839,-2.22887,-0.251986,0.41429,-0.788475,0.619048,0.118555,-0.14835,0,0.584284,0.05301,-0.0338127,0.224505,-0.0190214,0.0739987,-0.0723309,-0.295234,0.0527564,0.115272,-0.45688,-0.0024004,0.160371,-0.415664,0.566704,-1.21178,0.222198,0.176048,-0.604934,0.588084,0.0460199,0.0333155,0.723937,0.714422,-0.0127044,0,0,4,0,0,23,2,7,4,0,0,2,0,0,4,0,3,2
-27.1614,0.996197,0.0854703,5,63,0,44.6371,-3.1724,-3.39162,0.145154,0.595619,1,-0.189868,0,0.98181,0.624323,0.25551,1.48339,0.247116,0.704799,-0.289821,-2.37773,0.386462,1.45212,-0.382102,-0.260587,0.377189,-0.891188,1.07198,-1.84374,0.132918,-0.132869,-0.916716,0.662983,0.145154,-0.113089,0,0.584784,0.0906232,0.0370883,0.215321,0.0358699,0.102305,-0.0420687,-0.345138,0.0560966,0.210781,-0.294051,-0.181282,0.0528193,-0.549099,0.547173,-1.04541,0.346623,-0.121404,-0.700299,0.588084,0.0406638,0.0391305,0.962295,0.96076,-0.00153321,0,10,0,2,3,0,3,0,0,0,9,0,2,2,0,2,0,0
-25.4236,0.997665,0.0854703,6,63,0,36.6973,-3.24292,-3.10582,0.329844,0.398401,1,-0.559323,0,0.82895,-0.994453,-0.864809,-1.16516,0.646528,-0.00755337,0.528032,1.0368,-0.0712245,0.336672,0.506799,0.569751,-1.03821,0.718614,1.0772,0.36657,0.886185,-0.529722,1.14585,0.614184,0.329844,-0.222835,0,0.330254,-0.328014,-0.285252,-0.38432,0.213253,-0.00249143,0.174168,0.341983,-0.023493,0.111049,0.388971,0.380872,-0.0832352,0.0932567,0.357433,0.00339747,0.0616305,-0.159072,0.303401,0.588084,0.0397885,0.0463562,1.16507,1.17309,0.00656775,0,0,4,0,2,0,0,3,0,0,0,1,0,0,0,0,4,0
-29.0575,0.998048,0.0854703,5,31,0,37.2818,-3.6131,-3.48798,0.371797,0.593461,1,-0.711559,0,0.702626,0.347101,-0.997662,0.960681,0.908193,-0.743152,-0.432107,0.806349,-1.66434,1.20347,1.04486,-0.0822616,-1.14971,-0.712462,1.47326,1.08941,-0.0144898,-1.24106,0.709475,0.66515,0.371797,-0.422283,0,0.416981,0.129051,-0.370928,0.357179,0.337664,-0.276302,-0.160656,0.299798,-0.618797,0.447447,0.289115,0.386994,-0.885087,-0.680598,0.928142,0.636737,-0.346549,0.185324,-0.212367,0.588084,0.0284786,0.0358059,1.25729,1.26684,0.00732721,0,0,4,0,0,11,0,0,0,0,0,0,0,0,32,0,0,0
-28.7721,0.994946,0.0854703,6,63,0,39.1067,-2.62666,-2.97487,0.0317991,0.0833004,1,0.694277,0,0.719708,-0.523845,0.606285,-0.158433,-0.766335,0.674382,0.945149,-0.0204885,0.401425,-0.378922,-1.02537,0.380013,1.57632,0.0680714,-0.625926,-1.56024,0.0569366,1.33284,0.0427912,0.738212,0.0317991,0.0578335,0,0.0599519,-0.0166578,0.0192793,-0.00503802,-0.0243688,0.0214448,0.0300549,-0.000651518,0.012765,-0.0120494,-0.0917684,0.0578461,0.0853406,-0.0402389,0.00147642,-0.0388779,0.00222853,0.103122,-0.019349,0.588084,0.0674711,0.0487393,0.722373,0.708148,-0.0187318,0,0,7,0,0,0,0,9,6,0,0,0,0,0,0,0,9,4
-29.185,0.996771,0.0854703,5,63,0,39.0349,-2.92005,-3.5205,0.00434672,0.343591,1,0.313751,0,0.949505,-0.978613,0.974361,-0.461445,-0.873217,0.83359,-0.765842,1.24914,-0.340703,0.235115,-1.7139,0.637752,0.559451,0.32035,-0.640744,-0.0609992,0.0666052,1.46371,-0.586145,0.705117,0.00434672,0.107802,0,0.326242,-0.00425376,0.00423527,-0.00200577,-0.00379563,0.00362338,-0.0033289,0.00542965,-0.00148094,0.00102198,-0.664643,0.3131,0.132772,0.0103769,-0.119175,-0.10246,0.156389,0.440795,-0.165879,0.588084,0.0511718,0.0307463,0.600845,0.588183,-0.0204255,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
-32.6547,0.996011,0.0854703,6,63,0,43.2983,-3.17327,-3.3335,0.000804014,0.581069,1,-0.464993,0,0.885314,1.86222,-0.738539,0.423477,-1.19926,-0.25093,-0.118779,0.0827604,1.45315,-0.121052,-0.182232,0.0894697,1.09738,0.0472088,2.82512,0.520186,-0.668352,-0.648424,0.054336,0.58244,0.000804014,-0.270193,0,0.514429,0.00149725,-0.000593796,0.000340481,-0.000964223,-0.000201751,-9.55003e-05,6.65406e-05,0.00116835,-9.73275e-05,-0.596903,0.245574,0.450102,0.348318,1.52112,0.299692,-0.366181,-0.726199,0.0606594,0.588084,0.0401841,0.0409177,1.01826,1.01903,0.000733587,0,9,0,0,3,15,0,0,4,0,8,0,0,3,23,0,0,0
-28.4644,0.990141,0.0854703,6,63,0,46.4513,-2.7281,-3.25113,1.11183,0.401361,1,0.570485,0,0.821308,-2.16588,0.734867,-0.206256,1.68827,0.698232,-0.268644,1.27369,-0.594433,-0.0995857,-0.542714,0.311784,-1.03391,0.121435,-0.882091,0.373245,1.27069,0.162387,0.107023,0.851799,1.11183,0.22897,0,0.329641,-2.40809,0.817045,-0.229321,1.87706,0.776313,-0.298686,1.41612,-0.660907,-0.110722,-0.674824,0.271039,-0.388046,0.426593,-0.130899,0.0615253,0.710509,-0.0825783,0.0124769,0.588084,0.0925127,0.0405359,0.438166,0.41443,-0.0519768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.958,0.999999,0.0854703,6,63,0,36.764,-2.84686,-3.07107,0.676178,1.05061,1,0.696792,0,0.717274,1.35684,-0.018314,-0.443072,-1.28374,0.248308,-1.19213,-0.9171,0.624825,0.0771574,0.0964393,-0.538082,1.3757,0.107801,0.51235,-0.483638,-1.3994,-0.804719,-0.51913,0.487211,0.676178,0.732059,0,0.753577,0.917463,-0.0123835,-0.299595,-0.868035,0.167901,-0.806093,-0.620123,0.422493,0.0521722,1.06596,-0.418894,0.712343,-0.858535,0.567872,-1.23717,-1.72593,-0.14901,-0.334721,0.588084,0.0662741,0.0683305,1.03103,1.0333,0.00205635,0,0,4,0,7,8,0,8,0,0,0,2,0,3,9,1,2,0
-27.0387,0.996869,0.0854703,5,31,0,36.985,-3.49972,-2.45134,0.459515,0.589349,1,-0.570562,0,0.821255,-0.0912142,-1.55753,0.00400005,-0.120803,1.03858,-1.06917,0.194146,-0.0504032,-0.369371,-0.18953,-0.654479,-0.269318,-0.948146,1.27725,-1.23064,-2.52935,0.129298,-1.9289,0.771706,0.459515,-0.33626,0,0.484006,-0.0419143,-0.715709,0.00183808,-0.0555109,0.477244,-0.491298,0.089213,-0.023161,-0.169731,-0.0610621,0.206964,-0.131696,-0.418287,0.268965,-0.236117,-1.2895,0.0795294,-0.809393,0.588084,0.032973,0.0897923,2.72321,2.8932,0.0568193,1,0,3,0,0,0,0,0,2,2,0,3,0,0,0,0,0,1
-26.3218,0.994753,0.0854703,6,63,0,40.5976,-2.50954,-2.63917,0.461724,0.162177,1,-0.122975,0,0.99241,-0.172266,-1.09262,-0.194291,1.2159,0.0564685,-0.057098,-0.195844,1.09612,-1.34219,1.19472,1.30324,-0.181041,0.365393,-0.290459,2.04271,1.44291,0.336878,-0.481898,0.786069,0.461724,-0.0199437,0,0.160946,-0.0795394,-0.504488,-0.0897085,0.561408,0.0260728,-0.0263635,-0.0904259,0.506103,-0.619721,0.195721,0.231541,-0.025263,0.0345591,-0.0478743,0.329904,0.236137,0.0323585,-0.0507912,0.588084,0.0815217,0.0674055,0.826841,0.814326,-0.0141162,0,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
-27.7125,0.99498,0.0854703,5,31,0,34.9605,-2.36586,-3.57729,0.455831,0.0807106,1,0.342197,0,0.939628,0.100329,-0.684583,0.504533,1.43213,-0.00613614,0.689197,0.933835,0.405317,-1.00408,-0.185145,-0.0107162,-0.664862,1.10993,-0.147334,1.7826,1.99088,-0.882943,-1.04713,0.649175,0.455831,0.0276189,0,0.0758379,0.0457332,-0.312054,0.229982,0.652808,-0.00279704,0.314157,0.42567,0.184756,-0.457692,-0.01127,-0.0197202,-0.0364871,0.123729,-0.011343,0.154224,0.176776,-0.0557662,-0.107144,0.588084,0.0923583,0.0272979,0.295565,0.275796,-0.0650604,1,14,0,5,5,0,0,0,0,1,3,0,1,1,0,0,0,0
-26.5372,0.998822,0.0854703,5,63,0,32.9134,-2.81009,-3.82197,0.400344,0.0708387,1,0.398509,0,0.917164,-0.320036,-0.85163,0.753538,2.11436,0.34099,0.544948,1.08247,0.326865,-1.38333,0.240824,-0.793958,-0.179167,0.512455,-0.0831661,0.677795,1.3276,-0.282973,-0.612402,0.701702,0.400344,0.0282299,0,0.0649707,-0.128124,-0.340945,0.301674,0.846471,0.136513,0.218167,0.433359,0.130859,-0.553809,0.00661194,-0.0756254,0.00963169,0.0929827,0.00422275,0.0594206,0.116813,-0.00915759,-0.0788395,0.588084,0.0609219,0.0214854,0.352672,0.338458,-0.0394365,0,13,0,0,5,0,0,6,5,1,2,0,0,1,0,0,4,3
-29.6746,0.994677,0.0854703,6,63,0,42.1798,-3.06532,-2.73129,0.170708,0.37968,1,-0.684427,0,0.729081,0.334158,0.725241,0.44821,-2.2636,-0.990631,-0.79075,-0.670395,-0.136581,0.837948,0.480764,1.38457,0.735327,-0.792652,1.27676,-0.319446,-1.39252,1.95554,0.17288,0.672874,0.170708,-0.259863,0,0.276817,0.0570434,0.123804,0.076513,-0.386414,-0.169108,-0.134987,-0.114442,-0.0233154,0.143044,0.0462484,0.194811,0.0870779,0.368807,0.610857,0.117059,-0.211263,0.57682,-0.169896,0.588084,0.0452181,0.065031,1.43816,1.46864,0.0198129,0,0,0,0,1,28,0,0,0,0,0,0,0,0,28,0,0,0
-28.0127,0.99459,0.0854703,5,63,0,42.7399,-3.11001,-2.61387,0.276942,0.495905,1,-0.212248,0,0.977216,-1.03074,0.641164,-0.473101,-1.71247,-0.972383,-1.12642,-0.549599,0.203992,-0.257033,-0.216521,0.962587,1.11492,-0.492648,0.159948,-1.42968,-1.5849,0.474383,0.123635,0.512896,0.276942,-0.105255,0,0.484606,-0.285455,0.177565,-0.131021,-0.474254,-0.269294,-0.311952,-0.152207,0.056494,-0.0711831,0.00356335,0.39899,0.590093,-0.0584941,0.17986,-0.574271,-0.710205,0.208418,0.0869684,0.588084,0.0443801,0.0752059,1.69459,1.75107,0.0308258,0,11,1,0,0,0,0,0,6,0,13,2,0,2,0,2,0,10
-25.8531,0.999756,0.0854703,6,63,0,35.3379,-2.83098,-2.7058,0.61264,0.94611,1,0.379902,0,0.925027,0.600627,-0.371229,0.152761,1.74717,1.21901,0.421728,0.738117,0.241484,-1.47544,-0.50842,-0.497598,-0.935429,0.604783,0.997674,1.52148,1.77623,-0.170902,-0.423662,0.890373,0.61264,0.359429,0,0.875177,0.367968,-0.227429,0.0935877,1.07039,0.746816,0.258367,0.452199,0.147943,-0.903913,-0.229074,-0.568916,-0.763758,1.15727,1.31129,1.48314,1.81982,-0.0627733,-0.901095,0.588084,0.0651685,0.0859239,1.31849,1.34843,0.0207553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.62,0.968974,0.0854703,6,63,0,39.5846,-2.70649,-2.76868,0.35158,0.169265,1,-0.384741,0,0.923025,-0.152031,0.579314,-0.214296,-1.02729,-0.971474,-0.573568,-0.742611,-0.241977,0.0036491,0.333062,0.467884,1.06683,-0.553164,-0.511808,-1.46484,-1.65555,0.360948,0.317452,0.485369,0.35158,-0.0651233,0,0.156236,-0.0534512,0.203675,-0.0753423,-0.361176,-0.341551,-0.201655,-0.261087,-0.0850744,0.00128295,0.0619371,0.0353737,0.180633,-0.0195235,-0.0166973,-0.191508,-0.210296,0.0721515,0.0493599,0.588084,0.0659623,0.0598012,0.906597,0.900656,-0.00616106,0,16,3,3,3,0,0,0,0,0,7,5,0,1,0,0,0,0
-23.2748,0.997121,0.0854703,5,31,0,34.8432,-2.32452,-3.82436,0.365746,0.504496,1,0.0416901,0,0.999131,-0.418742,-0.69731,-0.177123,0.181871,-0.118897,-0.962846,0.854219,-0.309397,-1.05374,0.3527,-0.693343,0.415816,0.356046,-0.957065,-0.00275293,0.725634,-0.273853,0.509164,0.610282,0.365746,0.0210325,0,0.504058,-0.153153,-0.255038,-0.0647821,0.0665186,-0.0434861,-0.352157,0.312427,-0.113161,-0.3854,0.168974,-0.364151,0.20587,0.183293,-0.484917,-0.0216387,0.383728,-0.144545,0.234485,0.588084,0.093422,0.0249309,0.266863,0.248118,-0.0684911,0,0,0,0,6,0,2,0,8,0,0,0,0,1,0,0,0,6
-29.3286,0.991867,0.0854703,5,31,0,35.4112,-2.84242,-3.02033,0.0839435,0.165729,1,0.314877,0,0.949133,-0.719565,-1.1805,0.641211,-0.385835,0.756792,-0.959675,2.3828,0.404616,-0.444372,1.28075,0.790096,1.60305,-0.247533,-0.02076,0.785357,0.323154,0.651165,0.719619,0.525892,0.0839435,0.0521843,0,0.157299,-0.0604028,-0.0990955,0.0538255,-0.0323884,0.0635278,-0.0805585,0.200021,0.0339649,-0.0373022,0.163911,0.0626778,0.28562,-0.0590713,0.0362271,0.073456,0.175177,0.123542,0.0900062,0.588084,0.0552548,0.0471517,0.85335,0.846093,-0.00810313,0,8,0,0,2,33,0,11,3,0,12,0,0,0,29,0,4,4
-42.5873,0.988344,0.0854703,5,31,0,50.7255,-2.77527,-3.95532,0.30085,0.182897,1,-0.471617,0,0.881804,0.364542,-0.185063,1.32101,1.22061,0.894262,-0.268242,0.986766,0.679322,-2.5526,2.86226,1.21372,2.65363,-0.0670811,-1.0572,3.13613,1.28797,0.483418,1.6498,0.747061,0.30085,-0.0862571,0,0.161279,0.109673,-0.0556764,0.397427,0.367221,0.269039,-0.0807006,0.296869,0.204374,-0.76795,0.430178,0.211711,0.314028,-0.116105,-0.247641,0.528929,0.122606,0.0193688,0.486258,0.588084,0.0610637,0.0192155,0.314679,0.301252,-0.0418483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-40.9098,0.99743,0.0854703,6,63,0,56.671,-3.06911,-1.51865,0.126534,0.762176,1,0.260125,0,0.965575,0.0691355,-0.355653,-1.13923,-1.04779,-0.546448,-0.0650806,-0.5415,-0.248709,2.91262,-2.22068,-0.544468,-2.60818,0.676963,1.17585,-3.08069,-0.435095,-0.339026,-2.65757,0.739432,0.126534,0.198261,0,0.735939,0.00874796,-0.0450021,-0.144151,-0.13258,-0.069144,-0.00823487,-0.0685179,-0.0314701,0.368544,-1.62058,-0.471208,-2.14533,0.290467,0.757012,-2.2801,-0.427562,-0.298812,-1.37835,0.588084,0.0447601,0.200078,4.47001,5.33794,0.155318,0,10,0,0,1,18,0,0,0,0,24,0,0,5,9,0,0,0
-39.4235,0.990326,0.0854703,6,63,0,63.519,-2.89258,-2.50006,0.326715,0.678087,1,-0.354069,0,0.935219,-1.95105,1.46473,0.401961,0.873448,0.0569003,-0.416004,1.4143,-3.02259,-0.956503,2.31349,1.93851,1.17909,-0.250982,-2.33378,1.49145,1.11424,-0.0738425,-1.59106,0.701688,0.326715,-0.240089,0,0.63416,-0.637438,0.478549,0.131327,0.285369,0.0185902,-0.135915,0.462071,-0.987526,-0.312504,1.93555,0.877661,0.651223,-0.368868,-1.49365,1.0457,0.367047,0.678864,-0.779341,0.588084,0.0551679,0.0892985,1.61867,1.67933,0.0341306,0,0,0,3,0,0,0,0,5,0,0,0,2,0,0,0,0,4
-29.2622,0.999963,0.0854703,5,31,0,46.3737,-3.12897,-2.35441,0.0912128,0.844,1,-0.0922115,0,0.995739,1.43615,-1.10828,-0.245193,-0.634418,-0.80262,-0.868649,-0.459181,1.62882,1.52062,-1.65736,-0.576656,0.216301,0.513605,1.84773,-0.849199,-0.383072,1.21977,-0.947602,0.68069,0.0912128,-0.0778265,0,0.840404,0.130995,-0.10109,-0.0223648,-0.057867,-0.0732092,-0.0792319,-0.0418832,0.148569,0.1387,-1.50462,-0.39837,0.200863,0.48101,1.6153,-0.646066,-0.286199,0.898337,-0.914713,0.588084,0.0421087,0.108232,2.5703,2.76089,0.0661234,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,19,0
-33.4918,0.990636,0.0854703,5,63,0,46.1639,-3.02236,-3.48483,0.0669589,0.313027,1,-0.127629,0,0.991822,0.973688,-0.401093,0.00624607,-0.332914,-2.4294,0.325435,-1.09719,-0.0985301,0.270251,-1.91621,0.743933,1.47464,0.790137,1.27775,1.29346,1.9271,0.741195,-1.48414,0.44077,0.0669589,-0.0399514,0,0.310467,0.065197,-0.0268567,0.00041823,-0.0222916,-0.16267,0.0217908,-0.0734667,-0.00659747,0.0180957,-0.633822,0.246991,0.457578,0.258612,0.493757,0.388575,0.642135,0.234053,-0.471574,0.588084,0.0465295,0.0314548,0.676019,0.665497,-0.0150747,0,10,0,0,0,0,3,3,0,0,6,0,0,0,0,4,3,0
-34.0111,0.998916,0.0854703,5,31,0,42.4104,-3.1385,-3.04215,0.0461922,0.504692,1,0.201816,0,0.979423,0.668045,-0.0678666,0.577459,-0.604016,-2.56057,-0.0949552,-1.06172,0.0216689,0.433203,-1.70538,0.591328,1.6032,0.0861622,1.66305,1.35354,1.88344,0.698046,-1.20723,0.349622,0.0461922,0.101855,0,0.494307,0.0308585,-0.00313491,0.0266741,-0.0279008,-0.118278,-0.00438619,-0.0490431,0.00100094,0.0200106,-0.774936,0.285385,0.851287,-0.0189315,0.561252,0.659392,0.822858,0.347256,-0.552618,0.588084,0.0415928,0.0513485,1.23455,1.24725,0.00975569,0,9,0,0,0,22,0,3,3,0,10,0,2,0,42,0,2,2
-27.4028,0.998474,0.0854703,5,31,0,44.1845,-2.78163,-2.16975,0.0334694,0.974704,1,-0.54827,0,0.836302,1.1701,0.485044,-0.157276,0.156098,0.183544,0.0119572,-0.708553,0.116959,0.56989,1.50112,-0.324721,-1.07901,-0.137927,-0.83568,-2.05026,-0.645402,-0.0952354,-0.960209,0.845483,0.0334694,-0.534401,0,0.815147,0.0391623,0.0162341,-0.00526393,0.00522449,0.00614311,0.000400199,-0.0237148,0.00391454,0.0190739,0.598332,-0.523903,-0.795506,-0.195849,-0.779288,-1.67766,-0.147446,-0.140134,-1.08726,0.588084,0.0583545,0.13211,2.26393,2.45632,0.073756,1,0,0,0,4,30,0,0,0,3,0,0,0,0,7,0,0,0
