# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = zibglmm_model1_model
# start_datetime = 2025-06-22 12:21:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpiiIthC/standata-ea36f43448e.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpiiIthC/zibglmm_model1-202506220921-4-155b87.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/5z7rwr7n0895ly1fj8jxstvw0000gn/T/RtmpiiIthC/zibglmm_model1-profile-202506220921-4-3103a9.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=zibglmm_model1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
-33.6332,0.997638,0.0634415,6,63,0,46.9323,-2.50719,-3.33065,0.0102858,0.47165,1,0.521106,0,0.853492,0.576021,-0.588325,-0.180089,-0.775824,2.12373,-0.106443,0.412011,0.274933,-0.535641,-2.07217,0.604867,-1.77074,1.03132,-0.901014,0.820156,1.51311,1.35312,-0.600242,0.867949,0.0102858,0.24578,0,0.40255,0.00592482,-0.00605137,-0.00185235,-0.00797994,0.0218442,-0.00109484,0.00423785,0.0028279,-0.00550948,-0.692578,0.0988908,-0.757075,0.224474,0.159267,0.303992,0.710364,0.61227,-0.373277,0.588084,0.0753587,0.0388107,0.515013,0.49543,-0.036548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.4664,0.998812,0.0634415,6,63,0,47.4994,-3.3558,-2.8555,0.331738,0.582931,1,-0.417633,0,0.908616,-0.67523,0.738071,2.24601,1.17844,-0.681149,0.384971,0.456795,0.835104,-0.210412,-0.0560827,0.186513,1.98537,-2.03137,2.86791,0.610452,-1.0135,-1.09256,-0.515528,0.857428,0.331738,-0.243451,0,0.52966,-0.223999,0.244846,0.745085,0.390932,-0.225963,0.127709,0.151536,0.277035,-0.0698017,0.134681,-0.0808956,0.504778,-1.36283,1.68484,0.229611,-0.648018,-0.781995,-0.22183,0.588084,0.0357877,0.0629034,1.75768,1.80854,0.0271157,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
-28.968,0.9991,0.0634415,6,63,0,44.0217,-2.66529,-2.79674,0.115112,0.469581,1,-0.175828,0,0.984421,0.609228,0.38988,-1.49316,-0.995749,0.135877,1.17125,0.254166,1.97708,1.28015,-0.406762,0.468278,0.101844,1.60235,-1.43192,0.381272,0.722517,0.92326,-1.09526,0.751764,0.115112,-0.0825654,0,0.462265,0.0701292,0.0448797,-0.17188,-0.114622,0.015641,0.134824,0.0292574,0.227585,0.14736,-0.238333,0.184278,0.170362,0.822925,-0.673147,0.0795442,0.313009,0.263553,-0.611998,0.588084,0.0654241,0.0632193,0.9663,0.964026,-0.00220477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.2592,0.999954,0.0634415,6,63,0,35.9446,-2.75185,-2.52674,0.488079,1.04148,1,0.176194,0,0.984355,-0.160368,-1.11167,2.13917,0.930014,-0.189845,-0.37736,-0.338239,-1.68573,-1.84234,-1.06032,-0.441125,0.330131,-0.538779,1.68173,0.307183,-0.114612,-0.47275,-1.00849,0.719073,0.488079,0.183502,0,1.02518,-0.0782722,-0.542581,1.04409,0.45392,-0.0926594,-0.184182,-0.165087,-0.82277,-0.89921,-1.11645,-0.656227,0.730987,-0.381688,1.68925,0.245672,-0.179566,-0.79399,-1.37196,0.588084,0.0662948,0.103892,1.56712,1.63287,0.0375971,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,4
-33.0692,0.997286,0.0634415,6,63,0,43.2324,-2.25637,-2.3666,0.474536,0.272045,1,0.489051,0,0.872255,-1.30563,0.309335,-2.06135,1.39868,0.476235,0.503068,1.93066,1.49392,-1.59356,-2.24067,-0.178431,1.17643,0.38937,0.923322,-1.8087,-0.557255,0.225378,-2.09215,0.656434,0.474536,0.133044,0,0.237292,-0.619569,0.14679,-0.978185,0.663725,0.22599,0.238724,0.916169,0.708916,-0.756202,-0.7054,-0.00118542,0.00490726,0.27848,0.282457,-0.362261,0.12463,0.252236,-0.708465,0.588084,0.102172,0.0881139,0.862411,0.849116,-0.0140577,0,0,0,6,0,0,12,0,0,1,0,0,1,0,0,2,0,0
-33.4058,0.998057,0.0634415,6,63,0,53.6062,-2.25987,-4.97471,0.231487,0.52259,1,-0.327711,0,0.944778,-0.212789,-0.596522,-0.97837,-1.32092,-1.44029,-0.750576,-0.206991,-1.41377,-1.21409,2.14674,0.570631,-0.575871,-0.00192047,2.34821,0.103481,1.05722,1.31454,1.33667,0.622108,0.231487,-0.171258,0,0.493731,-0.0492579,-0.138087,-0.22648,-0.305775,-0.333408,-0.173749,-0.0479158,-0.32727,-0.281047,1.09635,0.383898,-0.116772,0.22527,1.40605,0.179634,0.557432,0.891152,0.867881,0.588084,0.0962833,0.00853326,0.0886265,0.0807826,-0.0877501,2,16,0,1,7,31,4,0,8,0,2,0,0,0,6,2,0,4
-33.0006,0.999582,0.0634415,6,63,0,46.2755,-3.41871,-2.01993,0.0814503,0.8077,1,0.334221,0,0.942495,-0.0890856,0.20683,0.865885,0.998907,1.72979,0.738639,0.130909,0.635695,0.0239925,-2.14244,-5.32599e-05,0.330641,-0.275296,-2.23226,0.217982,-1.06523,-1.36416,-2.83562,0.839045,0.0814503,0.26995,0,0.761254,-0.00725605,0.0168463,0.0705266,0.0813612,0.140892,0.0601624,0.0106626,0.0517775,0.0019542,-1.65499,0.0557932,0.485448,0.0600849,-1.23236,0.365335,-0.775573,-0.866868,-2.15215,0.588084,0.0318363,0.138888,4.36257,4.90492,0.107052,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
-32.6625,0.998137,0.0634415,6,63,0,44.2593,-3.15572,-1.42365,0.683589,1.37566,1,-0.300815,0,0.953682,0.966158,0.713275,-0.439448,-1.02285,-0.338071,-0.580733,0.301635,-1.75431,0.537173,-1.94126,-1.49592,1.02006,-1.61236,0.703041,-0.604945,-1.15194,-0.602426,-2.04648,0.669606,0.683589,-0.413819,0,1.31194,0.660455,0.487587,-0.300402,-0.69921,-0.231102,-0.396983,0.206194,-1.19922,0.367206,-2.94663,-2.25773,1.5201,-1.69205,1.06225,-0.553334,-1.6361,-0.0643826,-2.90715,0.588084,0.0507876,0.248467,4.89228,6.17913,0.19768,0,0,0,0,0,14,0,0,3,0,0,0,0,0,65,0,0,2
-31.983,0.999831,0.0634415,6,63,0,40.5681,-2.73729,-4.48202,0.308063,0.326314,1,0.465184,0,0.885214,-0.330727,-0.613145,0.541289,1.48149,1.56636,0.16534,0.20544,1.51667,-1.59919,1.28585,1.41411,-0.531732,0.043056,-0.57916,0.390488,2.59826,-0.226416,0.239362,0.753204,0.308063,0.151796,0,0.288858,-0.101885,-0.188887,0.166751,0.456392,0.482536,0.050935,0.0632884,0.46723,-0.492651,0.321225,0.315404,-0.0714294,0.237321,0.0704718,0.137893,0.781711,0.164822,-0.173609,0.588084,0.0633612,0.0121081,0.191096,0.181182,-0.0512531,2,11,0,3,0,31,0,0,0,0,3,0,0,0,3,0,0,0
-29.0201,0.995834,0.0634415,6,63,0,51.0386,-3.19058,-1.68357,1.00701,0.412097,1,-0.492977,0,0.870043,0.718903,0.247464,-0.4612,-1.57501,-0.358923,-0.160963,-0.802995,-1.72057,-0.117602,-1.04068,-1.05351,0.255792,-0.368573,-0.0070586,-0.716216,-0.780967,-0.509209,-1.91153,0.686675,1.00701,-0.203154,0,0.358542,0.723943,0.249199,-0.464433,-1.58606,-0.361439,-0.162092,-0.808625,-1.73264,-0.118426,-0.519174,-0.427999,0.185407,0.187822,0.0703859,-0.224093,-0.116877,0.166969,-0.661472,0.588084,0.0603531,0.162981,2.70046,3.03157,0.102628,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,6
-28.549,0.997377,0.0634415,6,63,0,45.0825,-2.97648,-4.17496,0.257125,0.855693,1,0.688433,0,0.7253,-0.414959,-0.0112263,0.156861,0.570144,2.28569,0.586276,-0.357416,1.45825,0.278007,-1.61265,0.0528963,-0.281023,0.439815,0.135666,0.0988202,0.491428,-0.61364,-2.00007,0.748803,0.257125,0.589088,0,0.620634,-0.106696,-0.00288656,0.0403329,0.146598,0.587708,0.150746,-0.0919004,0.374951,0.0714826,-1.24531,0.026216,-0.0820075,0.608829,1.43067,0.406699,0.0944475,0.478189,-1.07754,0.588084,0.0500671,0.0234448,0.468269,0.455503,-0.0266222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.8217,0.99869,0.0634415,6,63,0,41.1509,-3.57434,-2.60712,0.192752,0.275098,1,-0.54348,0,0.839422,-0.635492,-0.105448,0.334092,0.0719894,0.567735,-0.711106,0.957819,-1.2296,0.575025,0.352477,0.209299,-0.140117,-0.821947,1.40138,0.130055,0.332623,1.29862,0.989283,0.63984,0.192752,-0.14951,0,0.230923,-0.122492,-0.0203254,0.064397,0.0138761,0.109432,-0.137067,0.184622,-0.237008,0.110837,0.176408,0.0640976,-0.0823066,-0.20057,0.238729,0.136351,-0.0663934,0.48372,0.142476,0.588084,0.0278794,0.0708534,2.54143,2.65897,0.042974,0,3,0,0,0,19,0,0,0,0,7,0,0,0,43,0,0,0
-25.8641,0.999639,0.0634415,6,63,0,32.8676,-2.64054,-3.94197,0.70659,0.501818,1,0.212551,0,0.97715,-0.260141,0.428526,-0.0150887,-0.539322,0.585727,-0.406872,-1.07072,1.15115,-0.939271,1.66941,0.099571,-0.049939,1.67738,-0.117396,-0.80362,-0.126669,0.0856458,-1.57466,0.760903,0.70659,0.106662,0,0.490352,-0.183813,0.302792,-0.0106615,-0.38108,0.413869,-0.287492,-0.756561,0.813392,-0.66368,0.790852,0.0945323,-0.026097,0.76498,0.00490965,-0.437454,-0.176318,0.164781,-0.872324,0.588084,0.0802907,0.0222966,0.277698,0.261226,-0.0579941,0,0,0,0,4,27,0,0,0,0,0,0,0,0,5,0,0,0
-26.8242,0.99297,0.0634415,6,63,0,35.6455,-2.85391,-3.33828,0.320325,0.0617874,1,-0.299695,0,0.954035,0.117064,-0.306274,0.28527,0.228872,0.207237,0.250632,1.38169,-0.817214,0.456604,-1.99443,-0.134307,0.0572396,-1.55566,1.63816,0.703629,0.272267,-0.389799,0.420653,0.682123,0.320325,-0.0185174,0,0.0589473,0.0374985,-0.0981071,0.0913793,0.0733133,0.0663832,0.0802838,0.442592,-0.261774,0.146262,-0.119734,-0.00224564,-0.00190834,-0.0959402,0.0927274,0.036836,-0.009536,-0.00784493,0.0163412,0.588084,0.0570768,0.0343539,0.601888,0.587725,-0.022723,0,6,0,1,5,22,4,0,8,0,7,0,1,0,24,0,0,3
-32.9107,0.997252,0.0634415,6,63,0,40.2938,-3.16485,-2.30798,0.286451,0.0583639,1,-0.752443,0,0.658657,0.677069,-0.226552,0.487474,-1.50587,-0.0371578,0.447405,-0.230904,-0.872087,0.619808,-1.02152,0.677826,0.134058,-1.73719,1.01507,-0.636939,1.93684,-0.689518,-1.72564,0.548981,0.286451,-0.0439155,0,0.0384418,0.193947,-0.0648959,0.139637,-0.431359,-0.0106439,0.12816,-0.0661427,-0.24981,0.177545,-0.0690027,0.036006,-0.0162542,-0.000649434,0.040653,-0.0441331,0.0845958,0.0117918,-0.0935559,0.588084,0.0422542,0.0905756,2.14359,2.25749,0.0483214,0,8,7,0,0,22,0,0,7,1,17,2,0,0,46,0,0,11
-29.2317,0.99926,0.0634415,6,63,0,44.3538,-3.10133,-3.64972,0.460906,0.770384,1,0.808828,0,0.588045,-0.727763,0.0866803,-0.726073,1.5064,1.55531,-0.579554,0.267949,0.86492,-1.46897,0.623048,-0.677826,-0.185318,1.43672,-0.153982,0.54062,-1.95589,0.47524,1.74258,0.843189,0.460906,0.623108,0,0.45302,-0.335431,0.0399515,-0.334652,0.694309,0.716853,-0.26712,0.1235,0.398647,-0.677059,-0.171222,-0.253058,-0.536375,1.58952,0.89937,-0.116213,-0.719097,0.754232,-0.125904,0.588084,0.0477283,0.0347418,0.727907,0.718113,-0.0129866,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
-28.7443,0.998536,0.0634415,6,63,0,36.4297,-3.04459,-2.63566,0.420523,0.194022,1,-0.533791,0,0.845616,0.390696,0.0118931,0.15509,-1.37145,-0.626787,-0.0557012,-1.85429,-0.558151,0.198278,-0.718195,0.575552,0.337619,-1.39653,0.389217,-1.14058,1.54166,0.157934,-2.30897,0.559634,0.420523,-0.103567,0,0.164068,0.164296,0.00500131,0.0652189,-0.576727,-0.263578,-0.0234236,-0.779772,-0.234715,0.0833803,-0.158296,0.0931978,0.0393302,-0.0870892,0.128773,-0.181364,0.44498,0.083718,-0.399363,0.588084,0.0494749,0.0679464,1.37335,1.40057,0.0184716,0,0,3,0,0,23,1,0,0,0,0,0,0,0,29,4,0,0
-41.3096,0.993549,0.0634415,6,63,0,49.9476,-3.29286,-1.98061,0.350334,0.127874,1,-0.538652,0,0.842528,0.414973,-0.429956,0.871468,-0.717383,0.176445,0.144625,-3.30597,-0.640321,0.75216,-0.474377,-0.404716,0.0510718,0.699918,-0.210432,-1.9061,1.98419,-0.370221,-3.33898,0.345866,0.350334,-0.0688798,0,0.107738,0.145379,-0.150628,0.305305,-0.251324,0.0618147,0.0506672,-1.15819,-0.224326,0.263507,-0.0796915,-0.0139879,-0.0545242,0.124821,-0.034825,-0.215321,0.441487,0.00421832,-0.411543,0.588084,0.038231,0.12185,3.18719,3.49068,0.0836186,0,7,1,0,2,21,0,3,6,0,21,2,6,1,49,0,11,8
-39.4827,0.999465,0.0634415,6,63,0,61.6119,-2.77577,-3.92958,0.171435,0.0618922,1,0.322145,0,0.94669,-0.799756,1.44386,-1.46084,0.785438,-0.458722,-0.0196481,2.72779,1.23769,-1.4258,0.423588,0.867141,-0.41484,-0.251865,1.12721,1.33696,-1.99214,0.410438,2.48817,0.940459,0.171435,0.0199382,0,0.0585928,-0.137106,0.247529,-0.25044,0.134652,-0.0786412,-0.00336838,0.46764,0.212185,-0.244432,0.00887347,0.0795963,-0.0534332,0.000902776,0.0569003,0.0779446,-0.0623378,0.0487261,0.117361,0.588084,0.0594254,0.0193223,0.325153,0.311856,-0.0401031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.0182,0.999373,0.0634415,6,63,0,56.3731,-2.31214,-3.62927,0.795124,0.0706728,1,0.317309,0,0.948322,0.226401,0.794428,-0.559201,1.42573,0.582331,-1.19716,2.55899,-1.55551,-0.948926,-0.339822,0.189944,0.0357891,-0.199131,1.57325,1.98045,-1.35599,1.90132,3.17629,0.805271,0.795124,0.0224251,0,0.0670206,0.180017,0.631669,-0.444634,1.13363,0.463025,-0.951889,2.03472,-1.23682,-0.754514,-0.017698,0.0305453,-0.0101415,0.0186263,0.118499,0.105884,-0.0334932,0.0925451,0.191597,0.588084,0.109635,0.0259285,0.236498,0.216175,-0.0837065,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0
-30.4775,0.999149,0.0634415,6,63,0,49.1255,-2.54591,-3.54432,0.479431,0.041099,1,0.273049,0,0.962,-0.968966,-1.28064,0.293837,-1.54634,-1.17094,1.82711,-0.151858,0.396104,-1.16755,1.27443,0.168303,0.550369,0.216015,-1.02164,-0.742899,-0.457227,-1.86459,-0.39103,0.863314,0.479431,0.011222,0,0.0395372,-0.464552,-0.613977,0.140875,-0.741364,-0.561387,0.875975,-0.0728056,0.189905,-0.559761,0.0395135,-0.00771709,0.0250575,-0.00881247,-0.0535329,-0.00886825,-0.0197816,-0.0692758,-0.0285625,0.588084,0.0794106,0.0281055,0.353926,0.335242,-0.0513051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
