lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma_nu.1,sigma_nu.2,L_omega.1.1,L_omega.2.1,L_omega.1.2,L_omega.2.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,pi,L_Sigma.1.1,L_Sigma.2.1,L_Sigma.1.2,L_Sigma.2.2,nu.1.1,nu.2.1,nu.3.1,nu.4.1,nu.5.1,nu.6.1,nu.7.1,nu.8.1,nu.9.1,nu.1.2,nu.2.2,nu.3.2,nu.4.2,nu.5.2,nu.6.2,nu.7.2,nu.8.2,nu.9.2,C,p_control,p_treatment,RR,OR,RD,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2
# Adaptation terminated
# Step size = 0.114203
# Diagonal elements of inverse mass matrix:
# 0.265021, 0.455949, 1.03663, 1.12578, 0.352553, 0.942046, 0.986434, 1.02486, 1.06173, 0.947038, 1.01102, 0.924956, 1.04051, 0.817756, 0.921007, 1.04567, 0.956399, 0.972675, 0.930136, 1.06886, 0.888044, 0.898969, 0.954243, 0.431915
-26.6047,0.999999,0.114203,5,31,0,44.5761,-2.65649,-2.55872,0.504717,0.937626,1,-0.624957,0,0.780659,0.878628,0.414763,0.419635,2.03647,-0.183794,-0.757917,-0.463176,-0.0110045,0.0302432,-1.40928,0.483786,-0.657908,1.45709,0.851339,0.413298,1.32086,0.680183,-1.0697,0.745062,0.504717,-0.585976,0,0.731966,0.443458,0.209338,0.211797,1.02784,-0.0927638,-0.382533,-0.233773,-0.00555414,0.0152643,-1.5464,0.111074,-0.727462,-0.12678,0.73085,0.746641,1.23824,0.50432,-0.800709,0.588084,0.0726499,0.096158,1.32358,1.358,0.023508,0,13,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
-25.1611,0.993205,0.114203,5,31,0,37.4494,-2.90879,-2.81712,0.509482,0.719316,1,-0.400165,0,0.916443,0.464936,0.477839,0.359227,1.76274,-0.774213,-0.748118,0.283309,0.516922,-0.19741,-0.618167,-0.0792127,-0.926411,2.10775,0.396095,-0.247547,0.885996,0.299575,-1.25966,0.710171,0.509482,-0.287845,0,0.659213,0.236876,0.24345,0.18302,0.898081,-0.394448,-0.381153,0.144341,0.263362,-0.100577,-0.541333,-0.189762,-0.714103,0.882061,0.483965,0.0521562,0.502511,0.0486897,-0.773558,0.588084,0.0580632,0.0694912,1.19682,1.21152,0.011428,0,0,0,0,0,18,5,0,0,0,0,0,0,0,42,5,0,0
-28.8723,0.98383,0.114203,5,31,0,39.1289,-4.06012,-3.71839,0.252228,0.417895,1,0.10681,0,0.994279,-0.0661967,-0.526741,-1.86199,-0.972194,2.21563,1.14125,-0.177842,-0.883831,0.407979,-1.50363,-0.714342,-1.59007,0.827985,0.868731,-0.319717,0.14659,0.33939,0.53563,0.9146,0.252228,0.0446353,0,0.415504,-0.0166966,-0.132859,-0.469647,-0.245214,0.558843,0.287854,-0.0448567,-0.222927,0.102904,-0.627718,-0.320323,-0.743793,0.300637,0.459857,-0.0819038,0.0529709,0.101568,0.240767,0.588084,0.0177028,0.0263151,1.4865,1.49964,0.00861233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.9139,0.995356,0.114203,5,31,0,46.3066,-2.92648,-2.52215,0.183932,0.265495,1,-0.0873749,0,0.996176,0.308856,0.477186,-0.116861,2.27497,-1.00679,0.0760655,0.600537,0.908813,-0.431262,0.920425,0.536161,1.08762,-0.350935,-0.0413651,0.184618,-0.365616,-1.55477,-1.65599,0.757249,0.183932,-0.0231976,0,0.26448,0.0568087,0.08777,-0.0214945,0.418441,-0.185181,0.0139909,0.110458,0.16716,-0.079323,0.236269,0.130734,0.290364,-0.145589,0.0124148,0.0470631,-0.110629,-0.432287,-0.427972,0.588084,0.0516854,0.076424,1.47864,1.51824,0.0247386,0,0,0,0,0,26,0,6,0,0,0,0,0,0,40,0,4,0
-28.5301,0.979513,0.114203,5,31,0,42.7161,-4.0363,-3.62282,0.495005,0.31126,1,-0.602601,0,0.798042,0.141638,-0.316635,0.143028,-1.93059,0.423537,0.0870091,-0.625662,-0.958319,-0.194384,-0.777287,-0.543537,-1.10139,0.171417,0.446033,-0.084972,0.387765,1.49696,1.23547,0.943887,0.495005,-0.187566,0,0.248399,0.0701115,-0.156736,0.0707995,-0.955653,0.209653,0.0430699,-0.309706,-0.474373,-0.0962212,-0.219644,-0.0756239,-0.300411,0.404693,0.0313531,-0.0374269,0.213673,0.55159,0.343349,0.588084,0.0203238,0.0275554,1.35582,1.36591,0.00723167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.8448,0.994065,0.114203,5,31,0,36.6119,-2.62666,-2.79887,0.0835658,0.415059,1,0.592961,0,0.805231,-0.228266,0.398174,-0.228233,2.08598,0.770842,-0.0624122,0.630091,0.92587,-1.11838,0.661235,0.496773,1.54903,-0.000311971,-0.191124,-0.291901,-0.150747,-1.26675,-1.33888,0.747705,0.0835658,0.246114,0,0.334219,-0.0190752,0.0332737,-0.0190724,0.174316,0.0644161,-0.00521553,0.0526541,0.0773711,-0.0934581,0.164818,0.264027,0.461543,0.513284,0.125838,-0.112919,0.104692,-0.195502,-0.722725,0.588084,0.0676416,0.061859,0.914511,0.908874,-0.00578259,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0
-35.3668,0.98801,0.114203,5,31,0,46.5063,-3.63769,-3.49764,1.14524,0.605976,1,-0.500781,0,0.865574,2.56526,-0.636622,-0.0407762,-0.116238,0.460545,-1.44741,-0.702108,0.109014,0.549697,0.0663627,0.382393,-1.60853,1.08629,2.44505,-2.7927,-1.72898,-1.41718,0.16601,0.918979,1.14524,-0.303461,0,0.524517,2.93784,-0.729087,-0.0466987,-0.133121,0.527437,-1.65763,-0.804085,0.124848,0.629538,-0.743647,0.393762,-0.831325,0.60505,1.14271,-1.02559,-0.693817,-0.776417,-0.0797367,0.588084,0.046655,0.035754,0.766347,0.757683,-0.0109011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-35.5447,0.934164,0.114203,5,31,0,55.1079,-2.81717,-4.49902,0.0137641,0.243428,1,0.592683,0,0.805436,-0.487755,0.619824,0.23014,-0.824859,1.05507,-1.10593,0.269192,-1.44192,2.1919,-1.21663,-1.07693,2.16323,-0.715105,-1.61653,-0.836473,0.642375,0.127153,-0.0547525,0.882019,0.0137641,0.144276,0,0.196066,-0.00671349,0.00853129,0.00316766,-0.0113534,0.014522,-0.0152221,0.00370517,-0.0198466,0.0301694,-0.308911,-0.121724,0.45734,-0.259215,-0.164725,-0.323563,0.164786,-0.183104,0.305503,0.588084,0.0564081,0.0115026,0.203917,0.194654,-0.0449055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-30.9702,0.999253,0.114203,5,31,0,46.6219,-3.26894,-4.04434,0.0121102,0.910904,1,0.0867019,0,0.996234,-0.195129,1.46597,0.0213001,-0.732981,-1.00666,-0.83926,0.837341,-2.30852,1.78179,-0.186872,1.25048,0.672902,0.224399,0.663933,-0.369041,-1.30779,0.372986,-0.125041,0.885566,0.0121102,0.0789771,0,0.907474,-0.00236306,0.0177533,0.000257949,-0.00887657,-0.0121909,-0.0101636,0.0101404,-0.0279567,0.0215779,-0.184993,1.25055,0.612324,0.145747,0.522999,-0.401177,-1.12066,0.156155,0.0272494,0.588084,0.0366553,0.0275171,0.7507,0.743646,-0.00913817,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-27.2809,0.973733,0.114203,5,31,0,46.8474,-2.81024,-3.2938,0.169734,0.686666,1,-0.0802118,0,0.996778,0.417265,-1.25652,-0.690426,1.04133,0.390736,0.754378,-0.69982,2.3586,-1.64671,-0.153416,-1.31934,-0.646001,-0.187228,1.37767,0.250809,1.61117,-0.315828,0.19993,0.832199,0.169734,-0.0550787,0,0.684453,0.070824,-0.213273,-0.117189,0.176748,0.0663211,0.128043,-0.118783,0.400334,-0.279502,-0.127989,-0.833821,-0.40413,-0.185504,0.921429,0.130117,1.14132,-0.346078,0.227541,0.588084,0.0575218,0.0450373,0.782961,0.772725,-0.0124845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
-29.9276,0.983807,0.114203,5,31,0,38.4663,-3.14766,-3.05123,0.155423,0.316328,1,-0.344604,0,0.938748,-0.137344,-1.11108,-0.309366,0.731824,0.494923,0.497138,-0.867615,2.84797,-1.96841,0.159041,-1.42091,-0.280286,-0.12314,0.475673,0.135783,1.33864,-0.3568,0.511032,0.797022,0.155423,-0.109008,0,0.296952,-0.0213464,-0.172687,-0.0480825,0.113742,0.0769223,0.0772666,-0.134847,0.442639,-0.305935,0.062199,-0.300826,-0.0495081,-0.116341,0.0873016,-0.0138707,0.492088,-0.416403,0.366324,0.588084,0.0417027,0.0474364,1.13749,1.14434,0.00573367,0,0,0,3,0,24,1,0,1,0,0,0,4,0,27,1,0,6
-26.8078,0.980388,0.114203,5,31,0,41.0314,-3.03507,-3.18732,0.152875,0.156434,1,-0.82308,0,0.567925,0.185765,-0.20169,0.614697,-1.14802,0.663993,0.660747,-0.0393298,1.29262,1.3458,-0.39838,-0.338512,-1.59106,-0.764805,0.251571,0.397008,-0.379429,-0.379164,0.270285,0.795062,0.152875,-0.128758,0,0.088843,0.0283988,-0.0308334,0.0939719,-0.175504,0.101508,0.101012,-0.00601255,0.197609,0.205739,-0.059312,-0.00410514,-0.220502,0.0798696,-0.0631442,-0.0498052,-0.0286456,-0.200121,-0.149269,0.588084,0.0464028,0.0401593,0.865451,0.859821,-0.00624346,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.8544,0.994459,0.114203,5,31,0,40.2062,-3.88793,-3.58273,1.12004,0.183128,1,0.866663,0,0.498894,0.106339,1.42271,-0.617304,0.124683,1.48019,0.432459,-0.828611,1.46251,-0.67774,-0.0109518,-1.05299,-1.4869,0.23026,1.16232,-0.263393,1.2106,-0.0940669,-0.546481,0.857815,1.12004,0.15871,0,0.0913613,0.119104,1.5935,-0.691407,0.13965,1.65787,0.484373,-0.92808,1.63808,-0.759098,0.0158765,0.129596,-0.233817,0.0408253,0.341112,0.0445716,-0.0209069,0.223522,-0.157491,0.588084,0.0374395,0.0275951,0.737059,0.729597,-0.00984438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-27.443,0.999728,0.114203,5,31,0,47.4707,-2.59902,-3.95367,0.0635901,0.208119,1,-0.759101,0,0.650973,-0.776752,-0.260004,-0.516777,-0.166646,-0.233912,-0.862581,0.3473,-0.930106,0.238218,-1.53555,0.645642,-0.485622,-0.275563,-0.215282,0.311975,-0.843248,0.720134,1.27521,0.807308,0.0635901,-0.157983,0,0.13548,-0.0493938,-0.0165337,-0.0328619,-0.0105971,-0.0148745,-0.0548516,0.0220849,-0.0591455,0.0151483,-0.0853227,0.128548,0.0158502,-0.0110059,0.00778777,0.178539,-0.169111,0.244504,0.13513,0.588084,0.0693187,0.0193717,0.279458,0.265224,-0.049947,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,3
-25.6271,0.976389,0.114203,5,31,0,48.7326,-3.04046,-4.13014,0.126392,0.248492,1,-0.698685,0,0.715429,-0.656792,-0.101058,-0.132438,-0.130122,-0.364124,-0.326471,-0.222644,-0.495629,-0.509465,-0.82652,0.0276557,-0.219014,-0.854279,0.13725,0.242397,-0.615237,1.15848,2.06679,0.817181,0.126392,-0.173618,0,0.177778,-0.0830134,-0.012773,-0.0167391,-0.0164464,-0.0460224,-0.0412634,-0.0281405,-0.0626436,-0.0643924,-0.0329066,0.0224621,-0.0159425,-0.129281,0.0876184,0.099774,-0.0707209,0.292003,0.455882,0.588084,0.0459969,0.0165166,0.359081,0.348317,-0.0294803,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2
-34.0453,0.983357,0.114203,5,31,0,40.6079,-3.56914,-5.22487,0.217013,0.147407,1,0.678136,0,0.734937,-2.04606,1.37542,0.148709,0.882633,0.693322,0.0568262,-0.233794,0.746763,0.615673,0.282175,-1.42457,0.708356,-1.38856,0.0367977,-1.6015,-1.46901,0.546343,0.680906,0.751647,0.217013,0.0999622,0,0.108335,-0.444023,0.298484,0.0322718,0.191543,0.15046,0.012332,-0.0507364,0.162057,0.133609,-0.173959,-0.0168409,0.0916051,-0.0621995,0.0732924,-0.167818,-0.182516,0.133836,0.13531,0.588084,0.0281838,0.00545719,0.193629,0.189204,-0.0227266,0,0,0,0,0,15,0,7,0,0,0,0,0,0,1,0,0,0
-27.2955,0.997855,0.114203,5,31,0,45.9183,-2.74452,-2.58738,0.208705,0.655307,1,-0.300007,0,0.953937,1.83489,-1.55211,0.0339183,-0.215801,0.09378,-0.448593,-0.112068,-1.09004,-0.917336,1.05066,0.484298,0.602584,1.54286,0.668067,0.20325,1.21962,-1.33315,-2.07339,0.920454,0.208705,-0.196597,0,0.625122,0.382951,-0.323933,0.00707892,-0.0450386,0.0195723,-0.0936235,-0.0233891,-0.227496,-0.191452,0.296056,0.607885,0.37002,1.0069,0.399187,0.215248,0.784442,-0.619081,-1.11578,0.588084,0.0615676,0.0820887,1.33331,1.36312,0.0205211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.0626,0.994069,0.114203,5,31,0,39.1636,-2.74758,-1.807,0.511822,0.563582,1,0.6318,0,0.775132,0.55368,0.0116157,1.58536,0.320635,0.496137,-0.166921,-0.344369,1.56079,-1.10879,-0.316775,-0.505874,0.0015462,-1.54602,-0.29711,0.327273,0.231441,1.41655,-0.969999,0.856061,0.511822,0.356071,0,0.43685,0.283385,0.00594517,0.81142,0.164108,0.253934,-0.0854336,-0.176256,0.798847,-0.567504,0.0587659,-0.216855,0.565174,-0.561209,0.0468675,0.0835339,-0.0215147,1.17457,-0.818553,0.588084,0.0671711,0.152485,2.27009,2.49861,0.0853135,0,0,10,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0
-24.7583,0.992651,0.114203,5,31,0,40.2069,-2.63621,-2.1218,0.667044,0.569267,1,0.47697,0,0.87892,0.8775,-0.00592183,1.7231,-0.00498762,0.295853,-0.286437,-0.251658,1.20088,-1.09762,-0.395013,-0.181796,-0.0363192,-1.93919,-0.0596218,0.552689,0.160753,1.48306,-0.554413,0.882363,0.667044,0.271523,0,0.50034,0.585331,-0.00395012,1.14938,-0.00332696,0.197347,-0.191066,-0.167867,0.801038,-0.732163,0.0406207,-0.0925677,0.44969,-0.971606,0.0504998,0.198758,0.0121002,1.0681,-0.575425,0.588084,0.0791361,0.117944,1.4904,1.55597,0.038808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.188,0.996842,0.114203,5,31,0,33.3831,-3.31646,-3.26191,0.306783,0.191734,1,-0.436731,0,0.899592,-0.625383,0.616978,0.09196,0.446074,0.662304,0.774287,0.0141882,-0.363972,0.555006,-0.0548027,0.105126,1.01139,2.16751,0.986437,-0.190856,0.218743,-1.90898,-1.19878,0.921262,0.306783,-0.0837362,0,0.172482,-0.191857,0.189278,0.0282118,0.136848,0.203184,0.237538,0.0043527,-0.111661,0.170266,0.0429147,-0.0335309,0.166747,0.336504,0.114684,-0.0977552,0.0365413,-0.298788,-0.253243,0.588084,0.0368354,0.0376381,1.02179,1.02264,0.000802688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.2479,0.998765,0.114203,5,31,0,32.8981,-2.00712,-3.46841,0.568539,0.529869,1,0.614653,0,0.788798,1.36772,-1.05411,0.420373,0.0974845,-0.317832,-0.953899,0.019805,-0.179831,-2.05037,-0.499353,0.254886,-0.732698,-1.69444,-0.00205838,0.0665893,0.331258,1.66264,0.840484,0.815434,0.568539,0.325685,0,0.417959,0.777604,-0.599304,0.238999,0.0554238,-0.1807,-0.542329,0.0112599,-0.102241,-1.16572,0.236738,-0.236777,-0.169328,-0.676456,-0.104373,-0.282839,0.144903,0.636348,-0.316489,0.588084,0.129709,0.0351834,0.271249,0.244674,-0.0945255,6,22,0,0,0,0,1,15,0,1,5,0,0,0,0,0,8,0
-27.2932,0.993301,0.114203,5,31,0,35.978,-2.00355,-3.70532,0.610518,0.393917,1,0.20978,0,0.977749,0.626369,-0.403164,-0.448069,1.30066,-0.0356026,-1.91207,-1.23413,-0.782561,-1.8577,-1.79768,1.51284,-0.123724,0.229947,1.41489,0.23181,0.0331051,0.917304,-0.00353688,0.817584,0.610518,0.0826359,0,0.385151,0.38241,-0.246139,-0.273554,0.794079,-0.021736,-1.16735,-0.753459,-0.477768,-1.13416,-0.640619,0.549358,-0.0846792,0.196046,0.542004,-0.0687241,-0.089233,0.288633,-0.154875,0.588084,0.131736,0.0263463,0.199993,0.178346,-0.10539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.592,0.9933,0.114203,5,31,0,37.8497,-3.66123,-2.01433,0.239704,0.644065,1,-0.41917,0,0.907908,-0.398135,0.718177,-0.358353,-0.467365,0.618844,1.79502,1.90548,1.4901,1.22826,3.0395,-1.15347,0.348511,-0.488924,0.0420965,-0.590287,0.493643,-0.385459,-0.766756,0.884575,0.239704,-0.269973,0,0.584752,-0.0954345,0.17215,-0.0858985,-0.112029,0.148339,0.430273,0.456751,0.357183,0.294418,1.88484,-0.868382,0.300538,-0.159723,-0.142455,-0.829778,-0.22577,-0.627686,-0.779959,0.588084,0.0259477,0.13196,5.08564,5.70674,0.106013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.8481,0.995891,0.114203,5,31,0,43.6285,-2.65126,-2.59436,0.475827,0.856809,1,0.220076,0,0.975483,-0.628131,-0.0869218,-0.561498,0.799554,0.636549,0.514088,2.29152,0.804931,-0.704064,-0.974596,-1.31278,-0.182374,-0.943082,-0.298779,-0.551829,-1.29653,-1.07958,-2.11617,0.860243,0.475827,0.188563,0,0.835802,-0.298881,-0.0413597,-0.267176,0.380449,0.302887,0.244617,1.09036,0.383008,-0.335012,-0.933011,-1.11362,-0.258306,-0.637464,-0.129691,-0.364282,-0.65155,-0.750537,-1.90146,0.588084,0.0722128,0.0897361,1.24266,1.26658,0.0175233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.1226,0.999379,0.114203,5,31,0,38.4844,-3.51748,-3.20619,0.722608,1.07645,1,-0.243675,0,0.969857,0.572947,-0.195241,1.05398,-0.856867,0.868167,-0.177353,-2.25927,-0.688739,0.282277,1.7155,0.420532,-1.13461,0.0292967,0.801304,1.53416,1.6272,0.251555,-0.0597433,0.829286,0.722608,-0.262304,0,1.04401,0.414016,-0.141083,0.761613,-0.619179,0.627344,-0.128156,-1.63256,-0.497689,0.203975,1.64071,0.49025,-1.46101,0.255346,0.608842,1.6482,2.29143,0.443284,-0.136415,0.588084,0.037786,0.062444,1.65257,1.69603,0.024658,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
-27.3406,0.999115,0.114203,5,31,0,36.7685,-3.60522,-3.86114,0.590268,1.20343,1,0.613294,0,0.789855,-0.66101,-0.0460813,-1.52438,0.894628,0.853577,0.270471,2.0759,0.916451,-0.00508162,-1.27665,-0.437431,1.21548,0.0965449,0.97576,-1.67865,-0.976703,-0.0661877,-0.159716,0.879957,0.590268,0.738054,0,0.950532,-0.390173,-0.0272003,-0.899792,0.52807,0.503839,0.15965,1.22534,0.540951,-0.00299952,-1.70136,-0.449803,0.0302768,0.752053,1.55748,-1.39599,0.60374,0.613477,-0.155566,0.588084,0.032113,0.0410243,1.2775,1.28937,0.00891135,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0
-33.2003,0.973498,0.114203,5,31,0,45.003,-3.9435,-3.65607,0.691175,0.27443,1,0.310814,0,0.950471,0.220705,-0.271095,-1.01754,0.131,1.73233,-1.13193,2.03379,-0.396412,0.294006,-1.38985,1.42887,0.651814,-2.65301,1.94542,-1.02129,-0.234288,1.00411,0.944116,0.624774,0.691175,0.0852966,0,0.260838,0.152546,-0.187374,-0.703301,0.0905438,1.19734,-0.782363,1.4057,-0.27399,0.20321,-0.343701,0.349579,0.0832245,-0.680832,0.6552,-0.36294,0.112364,0.228098,0.271339,0.588084,0.0252528,0.0263556,1.04367,1.04485,0.00110277,0,0,0,1,0,3,0,0,0,0,3,1,0,0,9,0,0,0
-33.8915,0.994352,0.114203,5,31,0,46.1878,-3.16323,-4.02958,0.251695,0.110768,1,0.426865,0,0.904315,-0.277005,0.382875,0.992256,-0.202759,1.70958,1.33324,-2.07294,0.433606,0.317588,1.35641,-1.44035,-0.657291,2.70981,0.0198643,1.0186,0.291675,-1.051,0.392632,0.957984,0.251695,0.0472831,0,0.100169,-0.0697206,0.0963677,0.249746,-0.0510333,0.430293,0.335569,-0.521749,0.109136,0.0799353,0.122773,-0.126175,-0.0189235,0.261853,0.0828241,0.165072,-0.0687983,-0.0847756,0.0543463,0.588084,0.0419213,0.017618,0.420263,0.409866,-0.0243033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-34.9867,0.997147,0.114203,5,31,0,46.4849,-2.44987,-3.64138,0.26183,0.546102,1,0.133766,0,0.991013,0.305946,-0.591105,-1.41505,-0.0174857,-1.22375,-1.52482,1.63745,-0.192904,-0.931424,-1.42902,1.5013,0.347472,-3.28772,1.36484,-0.70183,0.160951,0.430337,-1.65517,0.661289,0.26183,0.0730497,0,0.541194,0.0801058,-0.154769,-0.370502,-0.00457827,-0.320414,-0.399245,0.428734,-0.0505081,-0.243875,-0.751031,0.769317,0.084681,-1.78057,0.649249,-0.491214,0.206721,0.218804,-0.963811,0.588084,0.0815603,0.0302667,0.371096,0.351467,-0.0512936,0,14,0,1,0,31,0,0,0,0,6,0,0,0,11,0,0,0
-37.9582,0.998897,0.114203,5,31,0,48.8003,-3.58819,-3.25242,0.873993,0.962855,1,-0.33266,0,0.943047,-0.173464,0.768144,1.64843,-0.178622,1.67439,1.69404,-1.83241,0.270904,0.107242,1.55224,-1.45413,-0.331865,3.19588,-1.2174,0.539247,-0.138321,-0.0642434,-0.0163459,0.959736,0.873993,-0.320304,0,0.908018,-0.151606,0.671353,1.44072,-0.156114,1.4634,1.48058,-1.60151,0.236768,0.0937286,1.46502,-1.56642,-0.829337,2.95913,-1.64173,-0.0529597,0.46133,-0.145106,-0.0491923,0.588084,0.0394934,0.0557143,1.41072,1.43496,0.0162209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.1243,0.999287,0.114203,5,31,0,56.796,-3.00955,-3.58369,0.0182006,0.199879,1,0.123266,0,0.992374,-0.483293,-0.0661549,0.155854,-0.109443,-1.3264,-1.40913,1.58716,0.503103,0.614784,-2.2911,0.750537,0.800622,-2.73201,2.48934,-0.103923,-0.0412122,-1.38613,-1.20932,0.681462,0.0182006,0.0246383,0,0.198354,-0.00879623,-0.00120406,0.00283663,-0.00199193,-0.0241413,-0.0256471,0.0288874,0.0091568,0.0111895,-0.466357,0.147242,0.162647,-0.544602,0.461091,-0.0553321,0.0309303,-0.262549,-0.224727,0.588084,0.0470039,0.0276744,0.588768,0.577064,-0.0193295,0,0,2,0,0,22,0,0,0,0,0,0,0,0,14,0,0,0
-26.9345,0.9958,0.114203,5,31,0,48.3496,-3.29306,-2.78215,0.366454,0.677262,1,0.334506,0,0.942394,1.50772,0.569858,0.276075,-0.0507482,-0.0285807,-0.221937,-2.55141,0.250103,-0.368194,0.898473,1.95111,-1.16961,0.901086,1.4864,0.0172269,0.289385,-0.187435,-0.799236,0.91394,0.366454,0.226548,0,0.638247,0.55251,0.208827,0.101169,-0.0185969,-0.0104735,-0.0813296,-0.934975,0.0916514,-0.134926,0.915019,1.37439,-0.683954,0.563619,0.942218,-0.0392843,-0.393317,-0.0629697,-0.593524,0.588084,0.0384512,0.0701307,1.82389,1.88602,0.0316794,0,0,4,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0
-26.9479,0.998007,0.114203,5,31,0,36.8399,-2.97126,-3.0753,0.89943,0.319119,1,-0.114564,0,0.993416,-1.35131,-0.701166,0.0255915,0.193693,0.571089,0.0707037,2.89115,-0.335498,-0.836656,-0.807249,-1.83902,0.886478,-0.893545,-0.153295,0.246241,-0.0762691,0.0406319,-0.710546,0.768726,0.89943,-0.0365597,0,0.317018,-1.21541,-0.63065,0.0230177,0.174214,0.513655,0.063593,2.60039,-0.301757,-0.752513,-0.206509,-0.557369,0.280094,-0.290351,-0.0694762,0.075478,-0.129878,0.0251467,-0.194668,0.588084,0.0674536,0.0464182,0.68815,0.67297,-0.0210354,0,0,3,3,0,25,0,0,0,0,0,1,1,0,29,0,0,0
-29.4784,0.988502,0.114203,5,31,0,40.4167,-2.89639,-3.82728,0.143838,0.474945,1,0.24513,0,0.96949,-0.925391,0.162622,0.604111,-1.28474,0.839259,-1.86488,-1.1646,0.00943913,-0.666499,-0.348466,-0.394248,-1.05537,2.02872,1.30176,0.772036,0.103281,-2.5062,0.547328,0.871815,0.143838,0.116423,0,0.460454,-0.133106,0.0233912,0.0868939,-0.184794,0.120717,-0.268239,-0.167514,0.0013577,-0.0958676,-0.268189,-0.1626,-0.415617,0.784558,0.697108,0.138373,-0.0880304,-1.15289,0.174423,0.588084,0.052846,0.0244541,0.462743,0.449276,-0.0283919,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,0
-25.1928,0.999997,0.114203,5,31,0,37.0326,-2.69873,-2.66386,0.970487,0.427272,1,0.0024372,0,0.999997,-0.311737,-1.09277,-0.598486,0.663935,-0.156111,1.45304,0.540859,-0.429973,-0.436967,1.26234,-0.43838,1.15163,-2.21983,0.0566359,-0.525964,0.636254,0.596624,-1.09347,0.831402,0.970487,0.00104135,0,0.427271,-0.302536,-1.06052,-0.580823,0.64434,-0.151504,1.41016,0.524897,-0.417283,-0.424071,0.539035,-0.188445,0.491436,-0.947778,0.0240363,-0.223216,0.272416,0.254472,-0.467661,0.588084,0.0875549,0.0702046,0.801835,0.786873,-0.0173503,0,0,0,5,0,0,0,4,0,0,0,0,1,0,0,0,8,0
-25.574,0.998882,0.114203,5,31,0,30.7957,-3.17585,-3.68733,0.724319,0.460044,1,0.409997,0,0.912087,0.270801,1.04505,0.673535,-0.706542,1.00281,-1.43623,-0.583235,0.682979,0.186438,-1.19693,0.536329,-1.39154,2.25504,0.913224,0.424352,-0.695961,-0.610299,0.240079,0.859332,0.724319,0.188616,0,0.4196,0.196146,0.756949,0.487854,-0.511762,0.726354,-1.04029,-0.422448,0.494695,0.135041,-0.451156,0.422157,-0.456853,0.812952,0.572335,-0.0928389,-0.402033,-0.127261,0.135902,0.588084,0.0510852,0.0276695,0.541635,0.528592,-0.0234157,0,17,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4
